orderID,userID,productID,orderDate,quantity,status
O22148,U00937,P00600,2024-09-17,2,Cancelled
O22149,U01501,P00078,2023-09-09,1,Shipped
O22150,U00017,P00735,2024-01-19,1,Placed
O22151,U02253,P01233,2023-08-20,5,Shipped
O22152,U02714,P00696,2023-10-13,2,Cancelled
O22153,U02648,P00745,2025-04-18,3,Shipped
O22154,U02940,P00047,2024-10-14,5,Delivered
O22155,U00975,P00206,2025-06-17,3,Cancelled
O22156,U02819,P01322,2024-02-11,2,Placed
O22157,U01883,P01013,2025-04-01,5,Shipped
O22158,U02016,P01399,2023-08-12,3,Placed
O22159,U00193,P00994,2023-12-23,4,Placed
O22160,U00323,P00733,2023-10-01,4,Cancelled
O22161,U02598,P01365,2024-09-25,5,Cancelled
O22162,U00210,P00459,2024-12-06,1,Delivered
O22163,U00049,P01076,2023-09-18,3,Delivered
O22164,U00347,P00941,2024-03-06,4,Shipped
O22165,U01865,P00640,2023-07-28,5,Cancelled
O22166,U01082,P01386,2025-05-26,3,Cancelled
O22167,U02334,P00474,2024-02-10,2,Placed
O22168,U02433,P01118,2025-03-20,3,Delivered
O22169,U01175,P00964,2024-10-03,3,Cancelled
O22170,U01894,P00253,2024-05-01,3,Shipped
O22171,U00400,P00722,2024-02-22,1,Delivered
O22172,U00065,P00544,2025-01-28,4,Shipped
O22173,U01592,P00378,2024-02-03,1,Placed
O22174,U01600,P01426,2023-10-01,4,Shipped
O22175,U02285,P00288,2023-10-20,4,Cancelled
O22176,U00326,P00480,2023-06-27,1,Delivered
O22177,U01331,P00529,2024-12-14,2,Delivered
O22178,U00011,P01003,2024-10-09,5,Placed
O22179,U01158,P00590,2024-05-04,5,Shipped
O22180,U01211,P00768,2024-10-13,2,Cancelled
O22181,U01808,P00115,2025-02-18,3,Delivered
O22182,U01933,P01383,2024-03-20,1,Placed
O22183,U00276,P00650,2023-12-15,4,Placed
O22184,U00045,P01079,2023-12-18,3,Shipped
O22185,U01382,P00143,2023-09-14,1,Delivered
O22186,U02440,P00356,2023-10-02,1,Shipped
O22187,U00133,P00929,2024-08-30,1,Placed
O22188,U01998,P00472,2024-04-14,4,Delivered
O22189,U00482,P01198,2024-02-11,1,Cancelled
O22190,U01530,P01479,2023-07-19,5,Cancelled
O22191,U02739,P01182,2023-12-27,3,Shipped
O22192,U01305,P00720,2024-08-27,2,Cancelled
O22193,U01822,P00933,2024-11-10,1,Delivered
O22194,U02418,P00254,2024-05-06,4,Placed
O22195,U02443,P00813,2025-04-03,3,Cancelled
O22196,U01372,P00345,2025-03-29,3,Shipped
O22197,U01151,P00460,2025-01-20,5,Shipped
O22198,U00288,P00987,2024-12-13,5,Shipped
O22199,U00885,P00045,2025-05-01,1,Shipped
O22200,U02787,P01426,2025-02-15,1,Delivered
O22201,U00141,P00092,2025-05-05,1,Cancelled
O22202,U01219,P00953,2025-03-30,4,Placed
O22203,U01494,P01058,2024-04-14,5,Cancelled
O22204,U01505,P01276,2025-02-23,5,Shipped
O22205,U01737,P00884,2024-11-05,2,Placed
O22206,U02409,P01482,2024-02-03,1,Shipped
O22207,U00998,P00142,2023-11-10,5,Cancelled
O22208,U00869,P00010,2024-06-19,3,Cancelled
O22209,U02889,P01211,2025-01-15,3,Cancelled
O22210,U00830,P00351,2024-09-30,5,Shipped
O22211,U01132,P00016,2024-12-08,5,Cancelled
O22212,U01927,P00838,2024-03-29,3,Delivered
O22213,U00246,P00927,2024-09-06,5,Cancelled
O22214,U01131,P00993,2023-06-20,2,Shipped
O22215,U02897,P00876,2025-05-01,2,Delivered
O22216,U00803,P00256,2024-05-22,2,Shipped
O22217,U01245,P00251,2024-07-28,2,Cancelled
O22218,U01564,P00686,2024-04-01,2,Placed
O22219,U02179,P00927,2025-05-19,4,Placed
O22220,U02863,P00220,2024-11-12,4,Delivered
O22221,U01877,P00272,2025-03-03,1,Cancelled
O22222,U01894,P00993,2024-11-05,3,Placed
O22223,U02497,P00122,2023-12-18,3,Cancelled
O22224,U02819,P00508,2024-04-30,3,Delivered
O22225,U01134,P00830,2024-06-05,5,Delivered
O22226,U01225,P00330,2023-09-12,4,Delivered
O22227,U00293,P01027,2024-06-10,4,Cancelled
O22228,U00635,P00587,2024-04-08,2,Placed
O22229,U00151,P00231,2024-01-18,3,Placed
O22230,U00791,P00769,2024-11-05,5,Shipped
O22231,U01927,P00502,2023-11-08,4,Placed
O22232,U02561,P00540,2023-09-14,2,Placed
O22233,U01643,P00229,2025-04-01,5,Placed
O22234,U02183,P01076,2024-06-12,2,Cancelled
O22235,U01464,P01193,2025-02-18,3,Placed
O22236,U02289,P00662,2024-07-05,3,Shipped
O22237,U01475,P00647,2025-01-27,5,Cancelled
O22238,U02734,P01363,2025-05-24,4,Shipped
O22239,U01852,P00904,2024-11-26,2,Shipped
O22240,U01501,P00297,2024-01-12,2,Placed
O22241,U02551,P01264,2025-06-09,2,Shipped
O22242,U02963,P00730,2023-08-18,2,Shipped
O22243,U00516,P00336,2024-01-04,5,Placed
O22244,U02650,P01003,2025-03-12,1,Cancelled
O22245,U02687,P01125,2024-09-02,3,Cancelled
O22246,U02657,P00398,2024-09-21,4,Shipped
O22247,U01549,P00055,2025-03-07,5,Placed
O22248,U02604,P01051,2024-03-17,1,Delivered
O22249,U01574,P01075,2024-04-24,2,Shipped
O22250,U01279,P00473,2023-12-13,3,Cancelled
O22251,U00139,P01226,2024-06-06,1,Delivered
O22252,U01746,P00518,2023-08-01,1,Cancelled
O22253,U01796,P00676,2024-05-25,3,Shipped
O22254,U00721,P00291,2024-10-15,5,Placed
O22255,U02750,P00378,2024-01-26,1,Placed
O22256,U02438,P00309,2024-09-30,1,Cancelled
O22257,U02161,P01004,2023-08-25,4,Delivered
O22258,U02847,P00460,2024-05-26,3,Delivered
O22259,U02664,P00121,2025-03-15,4,Shipped
O22260,U02678,P01347,2024-05-03,5,Shipped
O22261,U02249,P00452,2025-02-05,2,Delivered
O22262,U00764,P00613,2025-02-18,5,Delivered
O22263,U02793,P00704,2023-11-23,4,Placed
O22264,U00591,P00165,2024-02-04,1,Delivered
O22265,U02425,P01008,2024-08-15,4,Cancelled
O22266,U02077,P00646,2024-04-27,3,Delivered
O22267,U02479,P00118,2024-08-20,5,Delivered
O22268,U00154,P00214,2023-11-11,2,Delivered
O22269,U00342,P00223,2025-05-20,4,Cancelled
O22270,U01913,P00141,2024-10-31,2,Cancelled
O22271,U02647,P00050,2025-02-08,5,Placed
O22272,U01445,P01210,2025-01-08,2,Placed
O22273,U00265,P00905,2024-05-21,4,Cancelled
O22274,U00783,P00983,2024-04-17,3,Delivered
O22275,U01487,P01268,2025-02-02,1,Shipped
O22276,U02002,P00559,2024-07-30,5,Shipped
O22277,U01450,P00151,2025-01-01,4,Shipped
O22278,U01159,P00724,2024-10-07,3,Shipped
O22279,U00943,P01491,2024-12-07,5,Delivered
O22280,U00847,P00483,2024-01-05,4,Cancelled
O22281,U02382,P00032,2025-03-20,4,Shipped
O22282,U01288,P01094,2023-07-05,1,Delivered
O22283,U01585,P00167,2025-03-24,1,Delivered
O22284,U02671,P00770,2024-07-06,2,Cancelled
O22285,U02554,P00794,2024-01-26,3,Placed
O22286,U00515,P00500,2023-09-29,3,Cancelled
O22287,U01136,P01386,2025-02-23,5,Delivered
O22288,U00491,P00846,2024-10-31,2,Cancelled
O22289,U00590,P00908,2024-07-10,2,Delivered
O22290,U01079,P00422,2023-11-27,4,Cancelled
O22291,U01537,P00614,2025-03-27,4,Placed
O22292,U02363,P00619,2024-12-15,4,Shipped
O22293,U02041,P00815,2023-11-22,5,Shipped
O22294,U02832,P00461,2024-06-14,5,Shipped
O22295,U02751,P00613,2024-01-10,3,Placed
O22296,U02133,P00318,2024-12-12,1,Shipped
O22297,U01440,P00719,2023-10-30,3,Cancelled
O22298,U00953,P00646,2025-03-29,2,Placed
O22299,U01734,P00609,2024-05-21,3,Delivered
O22300,U02994,P00666,2024-09-28,1,Shipped
O22301,U00458,P00474,2024-08-07,1,Delivered
O22302,U02448,P00643,2024-03-27,5,Cancelled
O22303,U01503,P00201,2024-03-04,2,Placed
O22304,U01424,P01254,2024-08-27,5,Cancelled
O22305,U00769,P00396,2025-01-05,2,Shipped
O22306,U01629,P00185,2023-07-15,2,Placed
O22307,U01498,P00409,2023-11-13,3,Delivered
O22308,U00931,P00612,2024-06-18,2,Shipped
O22309,U00927,P01489,2024-08-05,2,Placed
O22310,U01366,P00286,2024-01-04,3,Delivered
O22311,U02407,P01479,2024-06-19,1,Placed
O22312,U01973,P00070,2023-12-08,1,Shipped
O22313,U02267,P00375,2023-06-20,1,Shipped
O22314,U01739,P00089,2024-10-23,2,Shipped
O22315,U01502,P01169,2025-02-05,1,Cancelled
O22316,U00736,P00732,2024-09-18,3,Placed
O22317,U01863,P01265,2024-03-29,2,Shipped
O22318,U01595,P00914,2024-06-20,4,Shipped
O22319,U01313,P00165,2023-06-30,2,Placed
O22320,U00102,P00355,2023-10-18,4,Delivered
O22321,U00265,P01380,2024-03-17,2,Shipped
O22322,U02401,P00433,2023-12-27,5,Delivered
O22323,U01879,P00704,2023-09-15,4,Shipped
O22324,U02089,P00756,2024-03-19,1,Delivered
O22325,U02854,P00379,2025-06-08,1,Shipped
O22326,U01827,P00656,2023-07-30,4,Shipped
O22327,U01026,P00957,2024-01-27,4,Delivered
O22328,U00326,P00026,2023-09-09,5,Cancelled
O22329,U02019,P00451,2024-12-28,3,Delivered
O22330,U00306,P01137,2023-09-06,4,Delivered
O22331,U02077,P00025,2023-07-05,2,Cancelled
O22332,U02405,P00050,2025-02-05,1,Delivered
O22333,U01274,P01492,2024-08-06,5,Delivered
O22334,U01645,P01024,2024-02-07,4,Delivered
O22335,U00743,P01215,2024-10-28,2,Shipped
O22336,U00177,P00912,2024-02-16,1,Placed
O22337,U01780,P00158,2025-05-18,1,Shipped
O22338,U01996,P01445,2025-04-09,3,Placed
O22339,U00057,P00215,2023-11-13,2,Shipped
O22340,U00240,P00300,2025-04-25,4,Delivered
O22341,U00644,P00974,2025-05-13,1,Delivered
O22342,U00364,P00869,2024-02-23,2,Cancelled
O22343,U02500,P01366,2023-10-30,5,Delivered
O22344,U01185,P01044,2025-03-27,3,Delivered
O22345,U02463,P00971,2023-09-04,1,Placed
O22346,U01309,P01372,2023-09-19,3,Shipped
O22347,U01698,P01061,2024-01-10,5,Cancelled
O22348,U00782,P00368,2024-12-11,5,Cancelled
O22349,U00792,P00582,2023-08-22,1,Shipped
O22350,U00242,P01262,2024-03-30,5,Placed
O22351,U00925,P00069,2024-04-14,4,Placed
O22352,U00565,P00265,2024-05-22,2,Delivered
O22353,U02703,P00118,2024-09-19,1,Placed
O22354,U02344,P00715,2025-04-06,3,Delivered
O22355,U01364,P00848,2024-01-14,5,Cancelled
O22356,U01473,P01347,2025-05-23,3,Shipped
O22357,U01391,P00534,2025-01-03,2,Shipped
O22358,U01812,P00784,2024-07-30,3,Delivered
O22359,U02681,P00436,2024-10-07,2,Placed
O22360,U02372,P00971,2024-03-01,3,Delivered
O22361,U02942,P00757,2023-07-28,3,Delivered
O22362,U02235,P00716,2023-07-17,2,Shipped
O22363,U00067,P00255,2024-10-23,4,Shipped
O22364,U00832,P00859,2023-09-18,2,Cancelled
O22365,U02456,P00172,2024-03-27,4,Cancelled
O22366,U02212,P01251,2024-08-15,4,Placed
O22367,U00030,P00033,2024-02-27,5,Placed
O22368,U00338,P01467,2024-03-07,5,Shipped
O22369,U01242,P00931,2024-12-15,5,Delivered
O22370,U02034,P00222,2024-04-22,5,Cancelled
O22371,U00100,P00111,2024-08-10,5,Placed
O22372,U01021,P01284,2024-09-09,3,Delivered
O22373,U00454,P01495,2025-06-13,1,Placed
O22374,U01010,P00305,2024-07-11,3,Delivered
O22375,U01858,P00455,2024-06-23,2,Shipped
O22376,U00550,P00676,2023-10-11,5,Delivered
O22377,U02164,P00530,2025-01-03,5,Placed
O22378,U01506,P01096,2025-05-17,3,Placed
O22379,U00609,P01018,2024-05-21,3,Delivered
O22380,U00889,P00678,2025-03-16,2,Shipped
O22381,U01472,P00373,2025-04-14,1,Delivered
O22382,U00848,P01291,2024-12-09,2,Cancelled
O22383,U00425,P01372,2023-06-20,5,Cancelled
O22384,U02935,P00468,2024-10-28,3,Cancelled
O22385,U02543,P01003,2023-08-02,3,Delivered
O22386,U00733,P00152,2024-11-02,2,Delivered
O22387,U01744,P00290,2024-01-02,3,Delivered
O22388,U02029,P00514,2025-05-13,3,Placed
O22389,U00416,P00212,2024-05-10,3,Cancelled
O22390,U00215,P00885,2023-12-28,1,Placed
O22391,U00467,P00985,2024-10-01,2,Placed
O22392,U00356,P01352,2023-12-13,4,Placed
O22393,U01886,P01218,2025-04-19,3,Cancelled
O22394,U02750,P00806,2025-02-10,5,Shipped
O22395,U02817,P00649,2025-04-17,3,Delivered
O22396,U02716,P00297,2024-09-23,5,Shipped
O22397,U01596,P00520,2024-11-04,5,Shipped
O22398,U01277,P00329,2024-03-03,1,Shipped
O22399,U02659,P00448,2025-03-24,1,Cancelled
O22400,U00440,P01352,2024-02-13,2,Cancelled
O22401,U00897,P00069,2023-10-16,1,Shipped
O22402,U01753,P00899,2024-06-16,2,Placed
O22403,U02384,P00441,2025-05-18,5,Delivered
O22404,U02994,P00604,2023-10-26,3,Delivered
O22405,U02303,P00765,2023-10-03,5,Delivered
O22406,U02938,P01170,2025-02-06,2,Shipped
O22407,U02380,P00984,2025-03-11,5,Placed
O22408,U02571,P00229,2024-08-08,4,Shipped
O22409,U01516,P00876,2024-08-29,1,Delivered
O22410,U01310,P00490,2024-10-24,3,Placed
O22411,U02635,P01421,2023-06-30,1,Shipped
O22412,U01250,P00105,2024-07-25,2,Placed
O22413,U02263,P00099,2024-11-07,2,Delivered
O22414,U02056,P00702,2025-01-20,1,Cancelled
O22415,U01351,P00219,2024-10-01,3,Cancelled
O22416,U01281,P00073,2024-05-16,2,Shipped
O22417,U02391,P01114,2023-12-06,2,Placed
O22418,U00139,P01449,2025-03-17,3,Placed
O22419,U00334,P01179,2024-01-25,4,Cancelled
O22420,U01565,P00679,2023-07-24,4,Cancelled
O22421,U01769,P00896,2025-01-18,1,Shipped
O22422,U02172,P01060,2023-08-31,1,Placed
O22423,U02351,P01208,2024-01-11,4,Delivered
O22424,U00036,P01339,2025-02-07,5,Cancelled
O22425,U01800,P00618,2025-05-20,5,Shipped
O22426,U01155,P00345,2025-05-29,4,Cancelled
O22427,U02482,P01357,2023-10-07,1,Delivered
O22428,U01207,P01064,2023-11-27,5,Shipped
O22429,U01585,P00253,2024-10-19,4,Cancelled
O22430,U01982,P00861,2024-09-25,1,Shipped
O22431,U00725,P00672,2024-01-01,2,Placed
O22432,U02401,P01171,2024-12-17,2,Placed
O22433,U01443,P00668,2024-05-15,3,Delivered
O22434,U01020,P01023,2024-08-24,1,Cancelled
O22435,U00319,P01298,2024-05-24,3,Cancelled
O22436,U00253,P00625,2025-01-19,4,Delivered
O22437,U00485,P00094,2024-04-02,2,Delivered
O22438,U02693,P00230,2024-08-05,2,Delivered
O22439,U02543,P01261,2024-06-12,2,Shipped
O22440,U02675,P00339,2025-02-01,4,Cancelled
O22441,U00993,P00200,2025-02-10,1,Placed
O22442,U00697,P00974,2025-06-06,2,Delivered
O22443,U02392,P01171,2023-08-10,3,Shipped
O22444,U01591,P00886,2024-11-28,4,Placed
O22445,U02711,P00211,2025-01-15,4,Placed
O22446,U01009,P01121,2023-07-03,5,Cancelled
O22447,U01502,P00289,2025-05-09,4,Placed
O22448,U01060,P01070,2023-07-21,3,Delivered
O22449,U02386,P00434,2025-05-26,3,Delivered
O22450,U00742,P01498,2024-11-11,2,Shipped
O22451,U00216,P01284,2025-05-03,4,Delivered
O22452,U00716,P00963,2025-02-23,3,Placed
O22453,U01395,P01084,2024-09-21,5,Placed
O22454,U01638,P00787,2024-06-24,5,Placed
O22455,U02722,P01238,2023-07-22,4,Shipped
O22456,U02982,P00562,2024-06-26,1,Placed
O22457,U01696,P00413,2025-01-15,3,Cancelled
O22458,U01435,P00271,2025-02-26,5,Placed
O22459,U00244,P00076,2023-12-14,1,Shipped
O22460,U01889,P00499,2023-07-11,5,Placed
O22461,U01814,P00579,2023-07-24,3,Delivered
O22462,U02928,P00124,2024-07-22,1,Shipped
O22463,U01066,P01234,2024-01-14,3,Cancelled
O22464,U00353,P00146,2025-01-29,5,Delivered
O22465,U01373,P00174,2024-12-08,2,Delivered
O22466,U01968,P00996,2025-05-15,3,Shipped
O22467,U02350,P00085,2024-06-10,4,Shipped
O22468,U02441,P00970,2024-09-06,2,Shipped
O22469,U02592,P00153,2024-01-25,3,Cancelled
O22470,U01418,P00215,2023-10-21,2,Cancelled
O22471,U00829,P00605,2024-12-12,1,Delivered
O22472,U01870,P00326,2024-04-28,1,Placed
O22473,U02889,P00798,2024-04-16,3,Placed
O22474,U01516,P00583,2024-02-03,3,Placed
O22475,U00050,P01292,2025-01-05,4,Cancelled
O22476,U00785,P00787,2025-04-10,4,Shipped
O22477,U00533,P01466,2024-05-03,5,Shipped
O22478,U00721,P00951,2025-04-01,1,Placed
O22479,U00671,P00262,2024-05-11,2,Delivered
O22480,U02872,P01159,2025-02-28,5,Shipped
O22481,U00998,P01314,2024-01-25,5,Placed
O22482,U01416,P00198,2024-12-15,1,Delivered
O22483,U02258,P01090,2023-07-24,1,Shipped
O22484,U00594,P00936,2023-08-27,2,Shipped
O22485,U01516,P01089,2023-11-30,4,Delivered
O22486,U01565,P00082,2024-03-17,1,Placed
O22487,U01274,P00451,2025-01-09,1,Placed
O22488,U01434,P00964,2025-05-17,2,Placed
O22489,U02731,P00017,2025-05-14,1,Delivered
O22490,U00354,P00612,2024-05-13,3,Shipped
O22491,U01494,P01463,2023-08-03,2,Delivered
O22492,U01862,P00165,2024-07-22,3,Placed
O22493,U01871,P00799,2023-12-27,4,Placed
O22494,U01124,P00826,2025-03-08,2,Placed
O22495,U00064,P01124,2024-05-21,5,Cancelled
O22496,U00119,P00197,2024-01-27,2,Shipped
O22497,U00940,P01196,2024-01-20,1,Cancelled
O22498,U01825,P00168,2025-06-12,2,Delivered
O22499,U02246,P01463,2025-01-19,5,Placed
O22500,U02411,P00781,2024-05-08,4,Shipped
O22501,U01978,P00182,2024-02-10,4,Cancelled
O22502,U01655,P00549,2024-12-19,3,Delivered
O22503,U01234,P01254,2024-11-16,4,Delivered
O22504,U02919,P00270,2024-10-11,5,Cancelled
O22505,U00449,P00810,2025-03-01,1,Placed
O22506,U00522,P00261,2023-10-23,2,Shipped
O22507,U01435,P00428,2024-09-28,1,Delivered
O22508,U02265,P01350,2025-05-01,4,Cancelled
O22509,U00919,P00750,2024-01-10,2,Delivered
O22510,U01435,P00645,2025-05-06,2,Placed
O22511,U02557,P00899,2024-11-16,4,Delivered
O22512,U02794,P01091,2023-10-13,4,Delivered
O22513,U01551,P01475,2025-01-18,2,Placed
O22514,U01843,P01165,2024-05-26,5,Delivered
O22515,U02811,P01004,2023-12-24,2,Delivered
O22516,U01447,P00598,2025-02-01,3,Shipped
O22517,U01050,P00328,2024-04-26,4,Placed
O22518,U02513,P01500,2024-07-16,3,Cancelled
O22519,U00045,P00181,2024-04-12,2,Delivered
O22520,U01032,P00485,2024-01-30,2,Cancelled
O22521,U01971,P00311,2024-06-10,1,Placed
O22522,U02796,P00949,2024-03-01,2,Cancelled
O22523,U01895,P00286,2024-08-30,2,Shipped
O22524,U02225,P01100,2024-12-04,1,Shipped
O22525,U01839,P01032,2025-04-25,2,Delivered
O22526,U00845,P00325,2024-08-10,2,Cancelled
O22527,U01177,P00659,2024-05-08,2,Cancelled
O22528,U00379,P00358,2023-09-03,2,Shipped
O22529,U00515,P00992,2023-07-21,4,Shipped
O22530,U01078,P00248,2025-01-15,4,Delivered
O22531,U02817,P01302,2024-02-06,3,Delivered
O22532,U00777,P00464,2023-10-26,5,Delivered
O22533,U00640,P01136,2025-02-25,3,Placed
O22534,U01862,P00059,2023-10-05,2,Shipped
O22535,U02460,P01323,2024-02-03,4,Cancelled
O22536,U01570,P01175,2024-09-04,4,Cancelled
O22537,U01789,P00494,2025-01-28,5,Cancelled
O22538,U02566,P00876,2025-03-02,2,Delivered
O22539,U00423,P01258,2024-04-17,4,Shipped
O22540,U00916,P00345,2023-12-24,4,Cancelled
O22541,U01498,P00904,2024-06-09,5,Delivered
O22542,U02902,P01118,2024-04-28,5,Delivered
O22543,U02617,P00517,2024-08-01,4,Placed
O22544,U02680,P00625,2024-01-11,3,Placed
O22545,U02102,P00167,2025-01-08,3,Placed
O22546,U00753,P00931,2024-07-21,4,Placed
O22547,U02581,P00582,2025-03-30,2,Delivered
O22548,U01076,P00005,2025-02-12,3,Placed
O22549,U01699,P00262,2024-12-12,3,Shipped
O22550,U01572,P00336,2024-09-01,2,Placed
O22551,U00901,P01248,2023-11-19,4,Shipped
O22552,U01897,P00726,2025-02-22,2,Cancelled
O22553,U01130,P00114,2025-06-06,1,Placed
O22554,U02623,P00393,2024-01-09,4,Shipped
O22555,U01067,P00518,2023-08-20,1,Placed
O22556,U02877,P01273,2024-05-23,1,Delivered
O22557,U02324,P00461,2023-07-03,3,Cancelled
O22558,U00720,P00197,2024-10-01,4,Shipped
O22559,U01156,P01166,2023-11-04,4,Shipped
O22560,U02391,P01333,2023-10-16,1,Placed
O22561,U01560,P01020,2025-03-02,1,Placed
O22562,U00380,P00040,2025-02-07,2,Placed
O22563,U00674,P01436,2023-11-05,1,Delivered
O22564,U02082,P01120,2024-08-16,4,Shipped
O22565,U02406,P00963,2024-08-21,1,Delivered
O22566,U01160,P00716,2025-06-01,3,Shipped
O22567,U00879,P00719,2024-04-01,3,Cancelled
O22568,U00869,P01138,2024-07-13,2,Cancelled
O22569,U00974,P01315,2023-12-08,3,Delivered
O22570,U02769,P00481,2023-09-14,5,Delivered
O22571,U00926,P00866,2025-04-02,2,Placed
O22572,U01101,P00883,2023-07-02,3,Placed
O22573,U02938,P01247,2024-06-06,3,Placed
O22574,U01999,P00656,2024-05-30,2,Delivered
O22575,U02924,P00077,2024-08-30,1,Cancelled
O22576,U01030,P00611,2024-06-02,4,Delivered
O22577,U01376,P00354,2023-08-23,3,Cancelled
O22578,U01879,P00710,2024-10-12,3,Shipped
O22579,U02350,P00546,2024-02-22,5,Cancelled
O22580,U02043,P00239,2025-02-04,1,Shipped
O22581,U02281,P00121,2024-05-23,4,Cancelled
O22582,U00868,P01123,2025-05-18,2,Placed
O22583,U01937,P00257,2023-07-16,2,Shipped
O22584,U02963,P00896,2025-02-14,4,Shipped
O22585,U00796,P00137,2024-11-11,2,Delivered
O22586,U01614,P00602,2024-08-09,2,Cancelled
O22587,U01556,P01107,2024-11-26,1,Cancelled
O22588,U01950,P00492,2023-07-28,1,Cancelled
O22589,U00581,P00796,2025-02-15,3,Placed
O22590,U01492,P01123,2025-06-02,2,Delivered
O22591,U02758,P00918,2023-09-02,3,Cancelled
O22592,U00196,P01200,2025-06-13,1,Delivered
O22593,U01265,P01156,2025-02-23,1,Delivered
O22594,U00937,P01118,2024-01-22,1,Shipped
O22595,U01904,P00153,2024-09-25,5,Delivered
O22596,U01867,P00770,2025-05-14,4,Placed
O22597,U02132,P00014,2024-03-12,2,Placed
O22598,U02707,P00960,2023-09-02,2,Placed
O22599,U01294,P00959,2025-02-03,4,Shipped
O22600,U02399,P00758,2024-07-10,4,Shipped
O22601,U00855,P00068,2024-05-03,3,Delivered
O22602,U00722,P01039,2024-10-04,4,Shipped
O22603,U01848,P00744,2025-01-20,1,Shipped
O22604,U02435,P01469,2024-05-21,5,Delivered
O22605,U01667,P01210,2024-04-08,2,Placed
O22606,U02104,P00668,2024-11-04,1,Cancelled
O22607,U01359,P00987,2024-01-29,2,Cancelled
O22608,U02926,P00475,2024-09-26,5,Delivered
O22609,U02039,P01176,2024-09-03,2,Placed
O22610,U00021,P00554,2024-08-12,4,Placed
O22611,U01515,P01337,2024-07-08,1,Placed
O22612,U00189,P00255,2025-02-15,1,Shipped
O22613,U02610,P01495,2024-11-23,1,Placed
O22614,U00933,P00736,2023-12-24,3,Shipped
O22615,U00335,P00876,2024-11-11,5,Cancelled
O22616,U01977,P00797,2025-03-14,3,Delivered
O22617,U00020,P00996,2025-01-16,2,Placed
O22618,U01278,P01253,2023-06-29,5,Delivered
O22619,U01114,P01017,2024-07-25,1,Shipped
O22620,U01600,P00146,2024-01-03,3,Cancelled
O22621,U01563,P00575,2024-11-30,5,Cancelled
O22622,U00165,P00776,2023-07-02,4,Cancelled
O22623,U01616,P00914,2024-09-20,4,Placed
O22624,U01935,P00557,2024-08-20,1,Cancelled
O22625,U02064,P00790,2024-04-19,1,Placed
O22626,U01958,P00344,2025-05-08,4,Delivered
O22627,U01701,P00992,2023-07-20,3,Shipped
O22628,U02746,P01322,2023-10-04,2,Placed
O22629,U00544,P01311,2025-02-05,3,Shipped
O22630,U01964,P00440,2023-12-10,4,Placed
O22631,U02507,P00889,2024-09-04,2,Cancelled
O22632,U02165,P00068,2023-07-22,5,Delivered
O22633,U02717,P00225,2023-06-20,1,Cancelled
O22634,U02661,P01229,2025-05-18,1,Delivered
O22635,U02188,P00688,2024-06-29,3,Delivered
O22636,U02603,P00560,2025-01-16,5,Delivered
O22637,U02170,P00642,2024-10-06,1,Placed
O22638,U00249,P00618,2024-01-28,3,Cancelled
O22639,U01068,P00902,2023-11-17,4,Shipped
O22640,U02595,P00015,2024-02-21,1,Placed
O22641,U02967,P00170,2024-09-21,4,Shipped
O22642,U01885,P00588,2023-08-09,2,Placed
O22643,U00345,P00746,2025-06-12,5,Shipped
O22644,U00176,P00182,2024-10-20,3,Placed
O22645,U01832,P00467,2023-07-24,4,Cancelled
O22646,U01157,P00112,2024-06-11,4,Cancelled
O22647,U00846,P01263,2023-08-14,2,Shipped
O22648,U00946,P00869,2025-04-05,2,Delivered
O22649,U02759,P00285,2024-12-31,2,Delivered
O22650,U02044,P00698,2025-04-27,4,Delivered
O22651,U00150,P00977,2023-12-07,4,Delivered
O22652,U01975,P00316,2024-07-13,3,Shipped
O22653,U00308,P00406,2025-05-06,2,Delivered
O22654,U02665,P00066,2025-04-10,1,Cancelled
O22655,U02144,P01345,2023-10-17,4,Cancelled
O22656,U01554,P00645,2024-04-07,2,Delivered
O22657,U02249,P00220,2023-10-27,5,Delivered
O22658,U02231,P01179,2023-11-21,5,Placed
O22659,U00102,P00625,2024-04-12,5,Cancelled
O22660,U01425,P01393,2025-04-09,3,Delivered
O22661,U00445,P00962,2023-07-10,3,Placed
O22662,U01258,P00890,2023-10-20,5,Cancelled
O22663,U02561,P01306,2024-08-17,1,Shipped
O22664,U01488,P00281,2024-05-03,4,Placed
O22665,U01845,P01336,2025-03-26,1,Shipped
O22666,U02740,P01056,2023-08-29,2,Cancelled
O22667,U02675,P00718,2025-06-01,4,Placed
O22668,U01663,P00983,2025-02-13,3,Cancelled
O22669,U02840,P01138,2024-03-30,1,Shipped
O22670,U00679,P01074,2024-05-06,4,Shipped
O22671,U01345,P00537,2024-07-26,4,Placed
O22672,U00902,P00772,2024-04-11,5,Cancelled
O22673,U02850,P01461,2024-04-07,3,Shipped
O22674,U00245,P01126,2024-05-18,1,Delivered
O22675,U01855,P00612,2024-10-05,3,Delivered
O22676,U00156,P00610,2023-08-09,4,Shipped
O22677,U02402,P01294,2024-01-23,2,Placed
O22678,U02728,P01430,2025-03-01,3,Placed
O22679,U02370,P01287,2024-04-22,5,Delivered
O22680,U00725,P01294,2024-10-14,5,Placed
O22681,U01647,P01219,2025-06-08,5,Cancelled
O22682,U02353,P01493,2024-08-14,1,Delivered
O22683,U00657,P01180,2025-04-29,3,Shipped
O22684,U00326,P01056,2024-07-27,2,Shipped
O22685,U02734,P01469,2025-04-12,4,Delivered
