transactionID,accountID,amount,transactionDate,type,description
TX20396,A12220,3833.94,2020-12-03,Payment,Possible sense.
TX20397,A10774,13716.92,2022-05-26,Withdrawal,Into race.
TX20398,A14615,18121.61,2024-02-20,Transfer,Officer bit serve sing analysis.
TX20399,A13522,5951.24,2023-03-25,Deposit,Travel together we.
TX20400,A14178,4972.26,2020-09-17,Transfer,Onto include.
TX20401,A12815,14705.63,2020-09-29,Transfer,Southern blood there paper less.
TX20402,A15319,-1203.97,2023-04-06,Transfer,Gas expert friend civil.
TX20403,A11246,1570.32,2023-05-18,Transfer,Product southern step.
TX20404,A16386,16780.81,2020-10-16,Deposit,Teacher music where up.
TX20405,A11412,-3128.41,2022-02-22,Withdrawal,Arrive our.
TX20406,A17072,3908.43,2024-01-30,Payment,Cultural art world contain.
TX20407,A14454,12021.23,2021-05-20,Withdrawal,Forget professor develop.
TX20408,A11812,17187.97,2021-07-22,Withdrawal,Letter easy space certain.
TX20409,A12684,15285.35,2024-12-27,Withdrawal,Eye parent police firm.
TX20410,A15664,16248.88,2025-02-17,Deposit,Human treat consider treatment.
TX20411,A12479,17726.62,2022-07-24,Transfer,Leader popular space.
TX20412,A13032,5047.66,2023-09-25,Withdrawal,Mother make kind.
TX20413,A11337,16507.22,2022-09-11,Withdrawal,Decade check.
TX20414,A17039,15973.19,2023-12-11,Transfer,Create face sister article.
TX20415,A11519,-2415.67,2022-09-21,Payment,Himself method what.
TX20416,A10270,12492.92,2022-11-17,Transfer,Heart mother back.
TX20417,A17997,-4979.96,2023-11-27,Withdrawal,Control share task control.
TX20418,A14574,-3079.64,2022-10-21,Transfer,History ability southern.
TX20419,A10002,13215.35,2022-10-09,Deposit,Law kid easy land new.
TX20420,A17268,-1202.11,2025-04-16,Transfer,Court main ok number.
TX20421,A12733,19719.94,2023-12-19,Deposit,Way guess almost too.
TX20422,A16556,17299.86,2023-01-07,Transfer,Top eat.
TX20423,A14892,-2612.02,2021-09-08,Deposit,Cut partner stay car.
TX20424,A14683,-3160.82,2022-11-10,Transfer,Machine learn.
TX20425,A17600,9567.86,2024-04-03,Payment,Front author might note good.
TX20426,A11092,15289.81,2024-03-05,Withdrawal,Heart teacher.
TX20427,A11162,5615.99,2021-07-17,Withdrawal,School own claim.
TX20428,A15541,15940.85,2024-03-27,Transfer,Executive continue hope professor traditional.
TX20429,A17968,18749.11,2025-05-21,Transfer,Test the stop.
TX20430,A17963,11761.82,2021-12-03,Payment,Unit security less.
TX20431,A12395,-383.01,2024-02-25,Transfer,Above forget blue protect.
TX20432,A13970,7617.89,2023-05-23,Deposit,Bag else and instead.
TX20433,A11979,12496.27,2020-06-20,Deposit,Group fact produce religious.
TX20434,A14487,-3363.96,2025-01-31,Withdrawal,Hard event marriage.
TX20435,A17051,8345.95,2024-10-29,Deposit,Magazine message treat.
TX20436,A13707,8628.43,2023-01-21,Deposit,Agree ready.
TX20437,A13734,5325.61,2024-09-17,Payment,White represent ask field development.
TX20438,A13319,5649.39,2025-02-01,Deposit,Indeed end southern international.
TX20439,A16211,14507.39,2022-12-24,Payment,Magazine certain cup.
TX20440,A16295,590.17,2023-05-05,Deposit,Course sense.
TX20441,A11361,17063.94,2023-03-23,Transfer,Wait Democrat.
TX20442,A17940,1305.63,2024-10-11,Payment,Mr chair.
TX20443,A16792,17740.54,2024-04-26,Deposit,Plant general me.
TX20444,A12583,-1386.49,2021-08-08,Payment,Current month.
TX20445,A13644,949.88,2024-03-03,Transfer,Stock others life word.
TX20446,A13203,955.81,2021-04-19,Transfer,Federal product mean road central.
TX20447,A13596,-3528.73,2024-08-04,Deposit,Wind me eye himself.
TX20448,A10957,15018.33,2021-07-16,Deposit,Other fight probably.
TX20449,A11499,17996.53,2025-03-31,Transfer,Order parent.
TX20450,A14132,12042.46,2024-02-23,Transfer,Item today wind style almost.
TX20451,A17728,18983.57,2022-09-03,Deposit,Our pressure especially.
TX20452,A10106,-4153.75,2021-10-22,Deposit,Yet believe.
TX20453,A14712,-1465.77,2022-10-13,Payment,Send mind not investment.
TX20454,A10175,-357.48,2023-08-01,Payment,Certain need step.
TX20455,A10577,-316.36,2024-03-12,Transfer,Really if image treat.
TX20456,A14725,12859.39,2021-07-12,Withdrawal,Window pick service south social.
TX20457,A14886,16690.02,2022-06-13,Payment,For defense.
TX20458,A13408,-3232.45,2023-02-12,Deposit,Alone officer easy.
TX20459,A11822,12080.65,2023-04-03,Transfer,Soldier record somebody.
TX20460,A12936,-1529.19,2022-12-28,Deposit,Study source form structure.
TX20461,A12473,3005.82,2021-09-25,Deposit,Thank American good behavior.
TX20462,A12702,8692.63,2024-02-05,Withdrawal,Best second everybody claim.
TX20463,A11722,10553.97,2024-04-16,Withdrawal,Certain expect reflect fine add.
TX20464,A12835,7013.09,2025-01-07,Deposit,Western six my red.
TX20465,A16133,9926.62,2021-07-12,Deposit,Everybody on walk two.
TX20466,A15480,-3897.71,2023-10-13,Deposit,Former watch affect than.
TX20467,A10922,9343.11,2023-09-21,Withdrawal,Newspaper collection impact.
TX20468,A16952,8356.78,2023-04-17,Payment,Imagine brother share.
TX20469,A13571,18344.27,2020-09-16,Withdrawal,Natural cup response.
TX20470,A12457,-1517.2,2024-12-11,Transfer,Peace prepare attack.
TX20471,A14162,-3312.53,2020-11-01,Transfer,Listen both.
TX20472,A15796,18382.44,2020-09-30,Withdrawal,Property kitchen main.
TX20473,A17700,10699.44,2023-04-15,Deposit,Rock probably here.
TX20474,A15466,8276.0,2020-12-25,Transfer,Happen they admit fast.
TX20475,A15280,19025.95,2023-04-09,Transfer,Upon outside find among.
TX20476,A11249,19974.17,2022-12-07,Deposit,Use fact rather.
TX20477,A10475,1932.42,2024-08-06,Withdrawal,Call manager.
TX20478,A13015,-2278.57,2024-03-12,Transfer,Lawyer key heart exactly.
TX20479,A12970,19218.75,2022-07-16,Withdrawal,Less risk soon us.
TX20480,A13651,19748.69,2025-03-06,Withdrawal,Task chance establish least.
TX20481,A15865,-2859.4,2021-11-05,Transfer,Receive draw drug.
TX20482,A15470,5668.25,2024-12-28,Payment,Country common parent race everything.
TX20483,A17236,889.22,2022-05-21,Payment,Research identify industry.
TX20484,A16817,-3288.64,2020-08-07,Withdrawal,Radio company option bad.
TX20485,A17818,-3643.17,2025-05-28,Withdrawal,Leader word want word.
TX20486,A17341,6901.46,2023-05-07,Payment,Music when.
TX20487,A16897,-3832.34,2025-01-13,Transfer,Mention number difference voice act.
TX20488,A17494,13446.25,2025-05-21,Transfer,Create both natural detail against.
TX20489,A15120,3456.27,2021-07-03,Deposit,Letter factor.
TX20490,A14970,14779.95,2024-11-30,Transfer,Growth network successful.
TX20491,A17002,4480.68,2024-03-02,Deposit,Sign operation oil.
TX20492,A16740,10497.08,2020-11-15,Payment,Indicate common.
TX20493,A14791,8370.58,2021-06-17,Deposit,Seek organization.
TX20494,A13837,12050.88,2023-02-11,Payment,Front involve.
TX20495,A17448,19083.74,2020-08-12,Transfer,Government fly who.
TX20496,A12699,15636.71,2020-11-04,Transfer,Left effort.
TX20497,A13331,3804.99,2024-11-01,Payment,Police really item leg.
TX20498,A12731,14646.33,2023-04-29,Payment,Network summer writer measure.
TX20499,A16853,-1160.45,2021-02-21,Deposit,Get room sing almost.
TX20500,A14667,1066.47,2022-08-10,Transfer,Store sell money.
TX20501,A16659,12788.23,2023-09-18,Withdrawal,Civil stand.
TX20502,A15842,14400.6,2021-11-05,Withdrawal,Must material outside.
TX20503,A14086,1001.15,2023-07-05,Deposit,Film agent.
TX20504,A14962,9440.52,2023-05-30,Deposit,Within sing if.
TX20505,A11218,15246.66,2021-11-13,Deposit,Feeling throughout realize age election.
TX20506,A10328,14876.21,2021-09-18,Transfer,Short attention.
TX20507,A13662,8041.39,2024-12-26,Withdrawal,Statement her here product.
TX20508,A14174,-4993.23,2024-12-31,Deposit,Long she call year visit.
TX20509,A17655,15834.64,2023-09-02,Withdrawal,Light sea special.
TX20510,A14418,14729.35,2021-05-27,Payment,City situation argue various.
TX20511,A10191,6304.86,2021-08-14,Deposit,Arrive guess ground deal.
TX20512,A11935,18415.52,2021-04-22,Payment,Hard home manage.
TX20513,A13941,18729.06,2023-04-27,Payment,Through treat again major.
TX20514,A10666,3398.74,2021-05-18,Deposit,Law suffer.
TX20515,A16772,18555.63,2022-08-15,Withdrawal,Let really few.
TX20516,A17424,7530.01,2024-10-13,Transfer,Republican Republican thousand school.
TX20517,A15411,19140.93,2025-03-02,Transfer,Compare employee.
TX20518,A16587,16991.29,2021-06-29,Withdrawal,Hotel find idea large four.
TX20519,A17272,13035.42,2021-10-07,Deposit,Time memory seven statement.
TX20520,A13983,-1118.98,2021-06-04,Payment,Senior model.
TX20521,A14130,3143.36,2023-08-29,Withdrawal,Air kitchen staff act expert.
TX20522,A17278,3555.35,2020-08-21,Deposit,Outside value.
TX20523,A16349,15708.05,2020-09-22,Transfer,Collection alone knowledge it.
TX20524,A15803,10164.74,2024-10-20,Deposit,Start or between drive.
TX20525,A10960,9582.04,2024-02-03,Payment,Value give cost third this.
TX20526,A11033,6009.35,2021-10-27,Withdrawal,Each admit company.
TX20527,A13249,17648.96,2021-12-14,Transfer,National statement from year.
TX20528,A14249,3161.5,2021-06-21,Deposit,Laugh determine pressure citizen.
TX20529,A17615,16447.14,2024-02-19,Transfer,Western remain television role just.
TX20530,A11435,11911.6,2020-12-26,Transfer,Onto relationship save explain increase.
TX20531,A14298,6076.09,2021-05-03,Withdrawal,Recently public door.
TX20532,A15342,9787.17,2023-04-21,Payment,Image part.
TX20533,A15906,-1436.37,2021-08-23,Withdrawal,Determine list.
TX20534,A11690,10952.83,2020-12-07,Deposit,Week coach appear.
TX20535,A11848,14420.51,2023-01-07,Payment,Energy group happen.
TX20536,A14523,15398.86,2020-12-22,Transfer,Probably beyond play help.
TX20537,A10413,3702.62,2023-09-28,Withdrawal,Today mouth decision know.
TX20538,A13480,4256.67,2021-06-20,Payment,Around me either.
TX20539,A15785,13.66,2022-09-26,Payment,Project effort computer candidate.
TX20540,A10064,15620.98,2023-03-11,Payment,While key drug.
TX20541,A12987,6676.75,2024-06-11,Withdrawal,Impact edge.
TX20542,A12307,16863.82,2021-09-25,Withdrawal,Professional discussion pretty least foot.
TX20543,A16886,17685.21,2022-04-29,Payment,Course someone theory enter agree.
TX20544,A15048,15292.48,2024-11-05,Withdrawal,Bit share sing per.
TX20545,A12557,14764.86,2021-08-21,Deposit,Risk less number.
TX20546,A17669,8790.08,2024-03-30,Deposit,Everyone own.
TX20547,A16065,1239.68,2022-06-03,Payment,Must none popular impact.
TX20548,A10135,15676.97,2022-02-16,Transfer,Newspaper politics plant body.
TX20549,A12774,-3710.87,2021-03-02,Transfer,Interview put.
TX20550,A12219,344.54,2022-07-29,Payment,Once ability positive form.
TX20551,A17080,7450.47,2023-08-26,Withdrawal,Professional approach something.
TX20552,A10533,10329.15,2023-09-20,Transfer,Project open risk sell.
TX20553,A10451,9350.82,2021-04-03,Deposit,Management machine effect thing test.
TX20554,A12567,16800.7,2020-09-27,Transfer,Sing nature.
TX20555,A12024,19975.09,2024-09-02,Payment,Good bit visit whatever.
TX20556,A16010,5880.65,2021-09-06,Deposit,Ground cut firm.
TX20557,A12683,7094.64,2024-01-14,Transfer,Live sister exist.
TX20558,A16943,2746.59,2021-08-22,Payment,City wife month.
TX20559,A14957,-1111.22,2022-09-17,Transfer,Smile office keep city big.
TX20560,A13548,3663.75,2021-10-11,Withdrawal,Network risk.
TX20561,A13265,-3362.79,2024-08-24,Withdrawal,Cover hair study.
TX20562,A12243,2447.99,2022-01-05,Withdrawal,Learn spring wish.
TX20563,A16119,15334.18,2025-03-16,Deposit,Better doctor.
TX20564,A13413,17351.41,2023-08-24,Transfer,Trouble happy young subject senior.
TX20565,A11093,-4750.01,2024-10-12,Deposit,Its year do.
TX20566,A11418,-1970.24,2023-09-12,Withdrawal,Player ago produce list.
TX20567,A17274,2290.76,2022-08-20,Deposit,Consider wonder subject physical.
TX20568,A17695,17727.11,2025-05-15,Withdrawal,Test spring service focus operation.
TX20569,A10146,15637.63,2022-05-14,Deposit,Central around.
TX20570,A15087,546.63,2021-06-20,Deposit,Together Mrs must.
TX20571,A11127,19728.47,2025-04-30,Deposit,Statement charge idea seem.
TX20572,A10055,7461.73,2021-07-26,Deposit,Call foot often understand.
TX20573,A12230,13432.44,2023-11-21,Transfer,Air instead reason instead trade.
TX20574,A11033,7449.39,2022-01-25,Deposit,Probably happen stuff defense hold.
TX20575,A10561,9922.13,2025-05-28,Transfer,Day eight no thought.
TX20576,A16558,15235.53,2020-10-31,Withdrawal,Carry degree.
TX20577,A11592,12734.38,2021-05-26,Withdrawal,Everybody soon.
TX20578,A14616,2149.27,2024-01-13,Deposit,System air during half early.
TX20579,A14991,12843.0,2022-06-05,Withdrawal,Smile job bed.
TX20580,A16480,12689.38,2021-10-16,Withdrawal,Fund society agreement physical.
TX20581,A14552,3071.15,2024-10-11,Transfer,You teacher matter.
TX20582,A13514,1412.74,2023-02-08,Payment,But however.
TX20583,A10416,16963.29,2023-09-11,Transfer,Possible probably movie player.
TX20584,A12323,14338.47,2025-03-05,Transfer,Entire age.
TX20585,A13956,-3722.35,2023-08-01,Payment,Heavy include sign.
TX20586,A12404,13890.98,2023-12-29,Withdrawal,There state occur also.
TX20587,A10417,-2785.29,2022-07-30,Deposit,Around exactly detail.
TX20588,A17604,895.36,2025-06-02,Transfer,Station police.
TX20589,A11314,1151.43,2023-04-24,Deposit,Reason amount mouth game me.
TX20590,A17974,6365.53,2020-11-26,Withdrawal,Including current fire perform.
TX20591,A13758,-2896.7,2022-10-12,Deposit,Quickly pay.
TX20592,A13695,2711.9,2024-11-20,Transfer,Stuff candidate ready tend.
TX20593,A11704,-4207.96,2022-12-28,Transfer,Next poor foot sing year.
TX20594,A10708,-1854.89,2023-07-25,Deposit,Station style positive image white.
TX20595,A10826,13645.82,2024-06-08,Transfer,Like fast good present relate.
TX20596,A12335,16378.23,2023-02-14,Withdrawal,Accept official family by.
TX20597,A12391,398.57,2022-08-29,Payment,Cold like that discover.
TX20598,A17956,-229.74,2021-09-12,Payment,Baby team different.
TX20599,A13670,304.62,2021-06-29,Withdrawal,Fight husband decision education.
TX20600,A12644,10939.03,2023-08-27,Withdrawal,Language figure.
TX20601,A12087,10880.84,2023-12-31,Withdrawal,After entire.
TX20602,A17656,11698.35,2021-12-05,Deposit,Food hard must.
TX20603,A11641,-4645.5,2023-10-04,Withdrawal,Expect rule world.
TX20604,A16717,-4984.78,2024-04-11,Transfer,Listen rise state bank.
TX20605,A17095,8035.87,2022-02-05,Transfer,Garden understand include question.
TX20606,A10500,19936.48,2022-02-23,Transfer,Focus whatever wind six impact.
TX20607,A15875,-3954.66,2020-10-28,Withdrawal,For plan drive culture.
TX20608,A13127,-3295.78,2020-08-14,Withdrawal,Next management serve treat.
TX20609,A11784,3512.26,2024-08-31,Transfer,None ground onto.
TX20610,A11907,13609.53,2023-06-08,Withdrawal,Call natural.
TX20611,A12527,46.35,2023-07-05,Transfer,Concern media indicate.
TX20612,A17928,8257.27,2021-05-26,Transfer,Guy prevent.
TX20613,A17525,-535.96,2022-10-20,Withdrawal,Stand sound enough.
TX20614,A12777,4759.93,2023-05-24,Withdrawal,Myself within ask use.
TX20615,A15093,10385.93,2021-05-26,Withdrawal,Although politics.
TX20616,A10530,-4719.82,2023-01-04,Transfer,Board bar hold so.
TX20617,A15562,6321.85,2025-03-31,Withdrawal,Type argue range.
TX20618,A17158,-903.85,2023-06-28,Transfer,Explain play dinner.
TX20619,A17120,17301.62,2023-03-05,Deposit,Protect attorney goal laugh training.
TX20620,A13300,-2250.87,2024-07-02,Transfer,Big last none movement.
TX20621,A14224,13515.91,2021-03-04,Transfer,Many letter factor serve.
TX20622,A15862,4406.83,2024-02-06,Payment,Bar individual.
TX20623,A16597,11473.81,2025-04-07,Transfer,Public son news night.
TX20624,A11966,2728.73,2020-07-10,Deposit,Exactly garden unit.
TX20625,A14014,9851.97,2020-11-16,Deposit,Me team speak.
TX20626,A16967,3750.18,2022-11-17,Withdrawal,Sing animal gun country teacher.
TX20627,A15212,-2733.07,2021-07-26,Withdrawal,Cause character teach.
TX20628,A15306,-4164.48,2022-08-05,Withdrawal,Smile clear show.
TX20629,A11838,18336.21,2021-11-10,Deposit,Approach condition side.
TX20630,A14873,9154.35,2020-12-02,Transfer,Various participant opportunity.
TX20631,A16350,2760.87,2021-05-06,Withdrawal,Send source decide happen skill.
TX20632,A16647,16866.1,2024-03-05,Withdrawal,Among focus.
TX20633,A14575,3893.53,2024-07-10,Payment,Place use.
TX20634,A14349,15112.09,2024-12-08,Deposit,Man condition.
TX20635,A17941,16622.7,2022-01-17,Deposit,Trial newspaper.
TX20636,A14936,1791.19,2023-05-29,Transfer,Threat partner.
TX20637,A11323,9111.41,2023-11-02,Payment,Exactly out.
TX20638,A16007,730.98,2022-07-06,Payment,Commercial executive.
TX20639,A17045,14532.24,2022-07-20,Deposit,Consumer once cause.
TX20640,A10507,14234.64,2022-10-05,Transfer,Remain third.
TX20641,A12841,15499.25,2024-10-20,Payment,Coach guy market half.
TX20642,A12973,10808.14,2024-05-09,Deposit,Various more college.
TX20643,A12826,18455.33,2024-07-21,Deposit,New series mother.
TX20644,A14205,13112.95,2023-02-04,Transfer,Environment charge wear result still.
TX20645,A16974,13306.58,2023-03-30,Withdrawal,Effort other school crime.
TX20646,A16369,1250.91,2025-02-21,Transfer,Already interesting major political.
TX20647,A11607,18465.89,2024-09-27,Transfer,Us son share.
TX20648,A17323,644.88,2024-05-07,Payment,Safe must range food.
TX20649,A17073,4533.04,2024-01-18,Transfer,After purpose.
TX20650,A15233,-90.02,2020-11-20,Withdrawal,Foreign next.
TX20651,A16263,9970.1,2025-05-29,Withdrawal,Need the despite.
TX20652,A10274,16995.01,2020-10-01,Transfer,Impact none side already white.
TX20653,A12737,9396.28,2023-01-12,Deposit,Build save town.
TX20654,A15669,1561.72,2020-10-01,Withdrawal,Born consumer ok one.
TX20655,A14548,1408.52,2021-10-17,Transfer,Reality stand into themselves.
TX20656,A16782,333.72,2020-11-21,Deposit,Table our poor.
TX20657,A11906,5311.63,2021-05-27,Deposit,Turn response.
TX20658,A14329,11012.76,2024-02-06,Deposit,Respond social truth team.
TX20659,A13733,2825.83,2025-05-14,Deposit,Loss stage where.
TX20660,A11555,15576.58,2021-12-21,Payment,Pass specific while bad moment.
TX20661,A14233,7448.93,2025-01-17,Withdrawal,Compare prevent method.
TX20662,A13374,13428.79,2022-06-17,Payment,Scene national.
TX20663,A15097,9906.6,2021-06-20,Payment,Environmental receive trade.
TX20664,A15854,13691.59,2022-11-30,Transfer,Organization far meeting.
TX20665,A16373,4767.05,2023-08-23,Withdrawal,Instead food some.
TX20666,A17175,-2881.9,2020-09-02,Deposit,Never relate.
TX20667,A16647,15190.45,2024-06-27,Withdrawal,Well provide yourself discover return.
TX20668,A15189,-852.28,2021-08-29,Payment,Option bit face especially.
TX20669,A16374,5025.07,2021-08-06,Transfer,Heart project produce former.
