productID,supplierID,productName,category,unitPrice,unitsInStock,reorderLevel
PR02143,S0320,Early,Food,4850.18,769,97
PR02144,S0196,Believe,Clothing,4519.66,892,92
PR02145,S0308,Available,Electronics,2523.67,176,75
PR02146,S0174,Necessary,Furniture,983.55,50,90
PR02147,S0448,Test,Food,3557.5,298,67
PR02148,S0362,Great,Electronics,521.46,127,58
PR02149,S0043,Political,Pharma,1675.76,463,70
PR02150,S0019,Outside,Pharma,4834.34,829,74
PR02151,S0472,Follow,Furniture,3742.11,311,76
PR02152,S0362,Democratic,Pharma,1453.49,978,86
PR02153,S0069,Account,Pharma,200.92,66,90
PR02154,S0058,Easy,Pharma,1143.84,290,98
PR02155,S0075,Window,Food,2140.42,963,18
PR02156,S0494,Onto,Furniture,4240.69,604,64
PR02157,S0489,Build,Automotive,3508.86,215,14
PR02158,S0298,Design,Electronics,109.35,972,92
PR02159,S0394,Same,Clothing,828.59,322,67
PR02160,S0197,Still,Electronics,1439.62,720,68
PR02161,S0249,Deep,Food,4080.92,976,20
PR02162,S0318,Last,Furniture,682.51,562,61
PR02163,S0286,Green,Furniture,4908.07,315,50
PR02164,S0107,Rise,Food,3474.12,65,54
PR02165,S0319,House,Furniture,1311.76,908,22
PR02166,S0450,Show,Pharma,3873.51,173,44
PR02167,S0443,And,Electronics,3464.54,139,25
PR02168,S0431,Stand,Automotive,2476.64,311,13
PR02169,S0256,However,Clothing,3383.09,509,74
PR02170,S0091,Project,Pharma,4036.03,16,61
PR02171,S0161,Both,Electronics,2374.93,649,33
PR02172,S0193,Build,Automotive,770.36,248,75
PR02173,S0289,Gun,Clothing,3038.31,226,63
PR02174,S0420,Collection,Furniture,2771.66,706,33
PR02175,S0297,Maybe,Clothing,2055.5,115,75
PR02176,S0311,Speech,Food,677.44,958,42
PR02177,S0249,Really,Pharma,2854.21,134,97
PR02178,S0282,Test,Pharma,4268.27,899,31
PR02179,S0265,Raise,Food,2211.09,603,81
PR02180,S0236,South,Electronics,4286.75,777,53
PR02181,S0264,Reach,Food,1817.71,987,21
PR02182,S0357,Single,Furniture,878.98,829,84
PR02183,S0489,Bring,Food,1053.35,992,23
PR02184,S0145,Product,Electronics,4287.14,500,54
PR02185,S0352,Act,Electronics,4717.62,813,59
PR02186,S0434,Wear,Clothing,438.38,9,44
PR02187,S0249,Say,Food,863.89,784,57
PR02188,S0200,Ability,Furniture,509.43,892,32
PR02189,S0486,Community,Clothing,562.61,508,25
PR02190,S0072,Learn,Furniture,4801.5,500,42
PR02191,S0410,Operation,Clothing,2350.53,244,60
PR02192,S0312,Truth,Food,1329.76,150,60
PR02193,S0120,Health,Automotive,2796.65,916,21
PR02194,S0048,War,Automotive,313.77,391,33
PR02195,S0349,Marriage,Electronics,1828.89,271,32
PR02196,S0200,Current,Pharma,4581.59,739,97
PR02197,S0071,Writer,Pharma,1750.8,97,17
PR02198,S0286,Drop,Automotive,2433.04,138,30
PR02199,S0343,Past,Pharma,2638.41,633,66
PR02200,S0415,Traditional,Furniture,4692.36,209,68
PR02201,S0021,Lead,Automotive,457.07,119,20
PR02202,S0274,Data,Electronics,3948.77,35,36
PR02203,S0249,Collection,Pharma,4267.57,39,47
PR02204,S0185,Thing,Pharma,4822.23,219,31
PR02205,S0214,Ground,Pharma,484.47,420,72
PR02206,S0168,Size,Clothing,4955.61,513,56
PR02207,S0420,Might,Furniture,4957.08,865,49
PR02208,S0048,Enter,Pharma,2014.22,14,73
PR02209,S0414,Medical,Clothing,2647.08,530,65
PR02210,S0383,Establish,Food,157.29,101,63
PR02211,S0483,Season,Furniture,4102.65,22,51
PR02212,S0500,Scene,Furniture,2888.32,827,55
PR02213,S0407,Sort,Electronics,3423.32,638,17
PR02214,S0323,Girl,Electronics,3995.26,91,43
PR02215,S0076,Produce,Furniture,1682.42,799,24
PR02216,S0006,Either,Food,2373.99,1000,49
PR02217,S0212,Accept,Furniture,3602.67,541,81
PR02218,S0495,Improve,Automotive,428.23,283,72
PR02219,S0318,Go,Pharma,1977.95,454,51
PR02220,S0045,Attention,Food,3410.81,857,32
PR02221,S0047,Relate,Pharma,99.47,880,99
PR02222,S0319,Whose,Furniture,4347.45,500,13
PR02223,S0479,Pass,Electronics,3115.89,198,81
PR02224,S0014,Consumer,Pharma,3609.23,224,79
PR02225,S0355,Find,Pharma,1279.21,946,38
PR02226,S0426,Perform,Pharma,3945.79,970,35
PR02227,S0157,Site,Clothing,3173.45,947,58
PR02228,S0089,Together,Pharma,4159.31,281,76
PR02229,S0025,Affect,Clothing,2110.66,989,26
PR02230,S0075,Two,Electronics,172.34,872,53
PR02231,S0352,Job,Electronics,4627.78,610,71
PR02232,S0213,With,Pharma,3714.89,417,35
PR02233,S0411,Science,Food,4945.73,741,67
PR02234,S0245,Station,Automotive,465.34,663,56
PR02235,S0057,Education,Food,2359.28,850,83
PR02236,S0412,Bar,Electronics,2861.07,30,76
PR02237,S0456,Bar,Furniture,1373.22,340,30
PR02238,S0425,Political,Food,1685.28,153,32
PR02239,S0469,Energy,Pharma,2611.02,43,12
PR02240,S0404,Image,Furniture,3654.63,122,25
PR02241,S0205,Raise,Clothing,1974.5,853,25
PR02242,S0260,Life,Furniture,3027.11,992,49
PR02243,S0252,Allow,Clothing,3762.72,146,87
PR02244,S0468,Effort,Clothing,3900.82,707,87
PR02245,S0301,We,Pharma,1685.25,102,56
PR02246,S0284,Recognize,Pharma,972.79,639,84
PR02247,S0255,Election,Pharma,1901.43,10,66
PR02248,S0103,Factor,Automotive,695.81,246,98
PR02249,S0192,Simply,Furniture,1429.66,553,63
PR02250,S0466,Similar,Automotive,1236.05,535,72
PR02251,S0176,Age,Pharma,2727.24,5,89
PR02252,S0379,Push,Food,1538.41,136,62
PR02253,S0210,Although,Electronics,4936.39,346,24
PR02254,S0468,Trouble,Furniture,2486.09,59,32
PR02255,S0444,Law,Furniture,3219.28,936,23
PR02256,S0216,Fight,Pharma,105.4,824,29
PR02257,S0195,Single,Furniture,3450.74,706,29
PR02258,S0273,Maybe,Automotive,4905.13,444,92
PR02259,S0231,Product,Furniture,1986.72,653,92
PR02260,S0383,Baby,Clothing,3749.05,284,23
PR02261,S0365,Tell,Furniture,2013.77,375,63
PR02262,S0479,Fine,Clothing,4425.26,45,86
PR02263,S0462,Rich,Pharma,2695.2,403,90
PR02264,S0442,Save,Clothing,3623.22,986,46
PR02265,S0075,Into,Furniture,2905.19,323,23
PR02266,S0074,Professor,Automotive,661.03,967,49
PR02267,S0461,Agency,Clothing,2583.2,352,76
PR02268,S0223,Let,Automotive,1990.47,909,78
PR02269,S0237,Plan,Pharma,3914.46,537,56
PR02270,S0123,Go,Furniture,1484.08,766,65
PR02271,S0257,Care,Clothing,1418.57,554,47
PR02272,S0470,Society,Electronics,4685.6,990,44
PR02273,S0481,View,Food,125.58,690,49
PR02274,S0260,Hit,Automotive,2771.93,239,13
PR02275,S0285,Least,Automotive,2464.53,190,90
PR02276,S0352,Federal,Clothing,4018.78,494,37
PR02277,S0061,Set,Automotive,1186.03,539,24
PR02278,S0016,Fine,Automotive,1337.73,664,39
PR02279,S0396,Measure,Furniture,3648.47,514,91
PR02280,S0324,Many,Furniture,3299.57,489,22
PR02281,S0085,Begin,Furniture,3239.76,44,74
PR02282,S0320,Newspaper,Electronics,2669.14,788,65
PR02283,S0410,By,Pharma,1930.34,616,54
PR02284,S0030,Year,Food,4043.77,478,10
PR02285,S0452,Reality,Electronics,2392.59,376,88
PR02286,S0176,Risk,Automotive,4368.26,650,73
PR02287,S0253,Region,Automotive,244.39,614,94
PR02288,S0184,Congress,Clothing,4172.4,837,94
PR02289,S0076,Any,Electronics,3574.53,932,57
PR02290,S0121,Full,Electronics,1645.05,4,47
PR02291,S0314,Yes,Pharma,4366.3,135,96
PR02292,S0407,Discuss,Clothing,3196.52,143,29
PR02293,S0286,Example,Pharma,546.27,329,47
PR02294,S0149,Sometimes,Electronics,2221.73,375,74
PR02295,S0380,First,Pharma,1048.94,162,16
PR02296,S0055,Life,Pharma,3915.21,24,70
PR02297,S0133,Eight,Clothing,2148.41,563,62
PR02298,S0125,Particular,Clothing,1783.07,221,81
PR02299,S0284,Artist,Food,2162.96,281,54
PR02300,S0155,Speak,Electronics,1394.3,927,14
PR02301,S0271,In,Pharma,2331.47,858,35
PR02302,S0035,Size,Electronics,4143.43,78,83
PR02303,S0493,Worker,Pharma,261.74,853,53
PR02304,S0487,Company,Electronics,3830.52,47,28
PR02305,S0471,Catch,Clothing,1430.84,179,59
PR02306,S0476,Color,Food,4304.4,908,58
PR02307,S0144,Soon,Automotive,70.36,182,26
PR02308,S0054,Director,Automotive,3196.7,875,91
PR02309,S0334,Yourself,Electronics,4041.07,716,100
PR02310,S0374,Republican,Clothing,328.49,855,89
PR02311,S0165,Part,Electronics,4103.07,502,70
PR02312,S0214,Local,Pharma,565.69,730,43
PR02313,S0454,Hold,Automotive,2548.71,618,96
PR02314,S0244,Scientist,Clothing,2382.47,891,74
PR02315,S0002,Wall,Automotive,4631.44,904,43
PR02316,S0167,Safe,Food,3074.62,174,92
PR02317,S0497,Project,Furniture,73.96,2,15
PR02318,S0359,Local,Food,1532.13,976,53
PR02319,S0332,Group,Food,2134.78,414,13
PR02320,S0158,Effort,Clothing,4639.33,629,51
PR02321,S0483,Allow,Electronics,235.92,840,67
PR02322,S0419,Natural,Electronics,1453.62,877,43
PR02323,S0399,Hard,Automotive,882.81,73,22
PR02324,S0390,Leg,Electronics,1156.5,271,26
PR02325,S0383,Hour,Food,971.26,592,11
PR02326,S0437,Way,Food,2303.21,370,35
PR02327,S0002,Art,Automotive,1556.65,755,87
PR02328,S0242,Claim,Pharma,3071.02,685,12
PR02329,S0186,War,Clothing,4231.86,108,68
PR02330,S0344,Service,Pharma,3901.8,707,25
PR02331,S0065,Administration,Food,4915.74,399,42
PR02332,S0305,Realize,Clothing,162.56,510,48
PR02333,S0207,Catch,Food,1154.79,703,31
PR02334,S0444,Herself,Electronics,3340.54,543,84
PR02335,S0055,Only,Electronics,2990.92,931,22
PR02336,S0098,Treat,Clothing,3159.13,671,69
PR02337,S0422,Agent,Furniture,1616.63,68,16
PR02338,S0372,Big,Food,270.7,761,90
PR02339,S0427,Hospital,Furniture,1103.2,250,83
PR02340,S0080,Meet,Food,1217.06,941,98
PR02341,S0032,Black,Food,4594.6,447,81
PR02342,S0077,Say,Pharma,1855.49,273,11
PR02343,S0262,Reveal,Food,684.66,997,21
PR02344,S0308,Author,Furniture,2953.28,543,49
PR02345,S0282,Their,Pharma,3531.76,665,31
PR02346,S0146,Coach,Furniture,407.89,992,68
PR02347,S0436,Law,Food,4376.22,725,36
PR02348,S0015,You,Food,1789.34,889,92
PR02349,S0230,Pressure,Food,1660.43,693,74
PR02350,S0361,Religious,Pharma,2932.06,293,12
PR02351,S0413,Little,Furniture,1016.78,236,27
PR02352,S0226,Development,Furniture,3109.64,719,73
PR02353,S0156,Even,Food,1658.95,35,98
PR02354,S0185,Authority,Electronics,2080.13,952,64
PR02355,S0164,Western,Clothing,2434.95,920,67
PR02356,S0215,Poor,Clothing,157.06,49,73
PR02357,S0285,Deep,Pharma,2159.13,23,37
PR02358,S0168,Party,Electronics,1215.21,826,39
PR02359,S0062,Bring,Furniture,3960.45,411,23
PR02360,S0445,If,Pharma,718.39,612,24
PR02361,S0105,Traditional,Clothing,3815.8,823,27
PR02362,S0028,Keep,Furniture,3388.89,391,60
PR02363,S0079,Fast,Electronics,120.65,341,91
PR02364,S0151,Across,Food,1081.37,383,22
PR02365,S0214,Firm,Furniture,2645.36,606,21
PR02366,S0365,Fish,Pharma,662.93,227,26
PR02367,S0250,Figure,Automotive,4935.21,670,40
PR02368,S0424,Push,Clothing,3384.42,18,27
PR02369,S0059,Black,Pharma,3962.63,174,38
PR02370,S0029,Company,Food,2707.84,446,17
PR02371,S0456,Green,Furniture,1174.43,816,20
PR02372,S0418,Call,Clothing,4366.52,998,86
PR02373,S0178,Movie,Pharma,3611.28,112,86
PR02374,S0086,Center,Clothing,1769.97,63,12
PR02375,S0317,Job,Electronics,2352.43,832,10
PR02376,S0152,Trouble,Automotive,4411.46,13,96
PR02377,S0027,Recently,Furniture,2150.51,413,80
PR02378,S0245,Seek,Pharma,2013.32,949,56
PR02379,S0481,Five,Electronics,1086.37,481,17
PR02380,S0032,Arrive,Furniture,4991.39,722,95
PR02381,S0285,Officer,Pharma,2775.79,834,50
PR02382,S0134,Feel,Furniture,569.58,141,99
PR02383,S0347,Green,Pharma,4140.48,140,42
PR02384,S0472,Cut,Clothing,540.28,392,95
PR02385,S0357,Increase,Furniture,1643.34,227,51
PR02386,S0281,Least,Electronics,1692.67,568,61
PR02387,S0185,Front,Food,1876.51,776,20
PR02388,S0061,Treat,Electronics,1622.25,135,51
PR02389,S0106,Bad,Food,135.76,795,20
PR02390,S0027,From,Furniture,1205.49,803,88
PR02391,S0398,Change,Electronics,1411.04,653,22
PR02392,S0361,Blood,Clothing,992.89,893,76
PR02393,S0257,Every,Pharma,4335.93,636,81
PR02394,S0010,Peace,Pharma,848.93,98,54
PR02395,S0164,More,Clothing,1369.32,607,38
PR02396,S0478,Somebody,Pharma,4809.2,970,86
PR02397,S0011,High,Food,2074.54,802,27
PR02398,S0304,Practice,Electronics,2735.45,670,12
PR02399,S0220,Glass,Pharma,2627.27,703,10
PR02400,S0085,Road,Furniture,2509.35,420,27
PR02401,S0345,Smile,Food,3634.86,318,98
PR02402,S0489,After,Food,2490.01,861,20
PR02403,S0478,Senior,Pharma,297.73,721,86
PR02404,S0116,Quickly,Automotive,3627.9,977,34
PR02405,S0066,Change,Food,3263.58,699,97
PR02406,S0260,Film,Pharma,2922.53,715,10
PR02407,S0221,Also,Food,2453.34,753,45
PR02408,S0131,Religious,Automotive,2076.52,881,88
PR02409,S0262,Tonight,Furniture,3993.27,809,33
PR02410,S0201,Suffer,Electronics,1183.02,668,37
PR02411,S0180,Or,Clothing,636.93,839,50
PR02412,S0199,Citizen,Clothing,675.57,204,30
PR02413,S0003,Seven,Food,1498.97,265,56
PR02414,S0036,Affect,Automotive,1064.08,348,45
PR02415,S0200,Good,Pharma,1058.78,32,84
PR02416,S0213,Fear,Furniture,2331.52,229,13
PR02417,S0254,Avoid,Pharma,2192.04,743,32
PR02418,S0113,Set,Electronics,2306.29,204,45
PR02419,S0130,Know,Automotive,4570.74,855,65
PR02420,S0304,All,Automotive,1561.06,906,23
PR02421,S0426,Determine,Food,4625.13,945,83
PR02422,S0317,Early,Automotive,1608.81,152,18
PR02423,S0376,Again,Food,2745.71,708,11
PR02424,S0391,Interview,Pharma,4167.87,936,70
PR02425,S0265,Over,Food,4229.86,820,48
PR02426,S0128,Prevent,Furniture,3674.81,841,26
PR02427,S0034,Maintain,Automotive,338.64,1000,50
PR02428,S0250,Down,Pharma,2934.12,185,58
PR02429,S0334,City,Furniture,286.35,670,57
PR02430,S0394,Party,Furniture,1606.24,377,45
PR02431,S0207,See,Electronics,3392.37,523,63
PR02432,S0375,Be,Pharma,2886.88,829,31
PR02433,S0318,Tree,Food,479.6,991,32
PR02434,S0225,Strategy,Automotive,673.97,662,89
PR02435,S0366,Why,Electronics,2942.66,562,76
PR02436,S0194,Product,Furniture,3307.05,83,18
PR02437,S0306,While,Furniture,1538.01,371,42
PR02438,S0064,Experience,Pharma,629.33,855,90
PR02439,S0039,Job,Automotive,97.72,774,21
PR02440,S0185,Local,Pharma,4211.88,830,28
PR02441,S0134,Use,Electronics,1300.8,398,70
PR02442,S0392,Get,Pharma,2543.62,119,65
PR02443,S0335,Over,Automotive,2669.51,250,46
PR02444,S0003,Rest,Pharma,1489.37,1,21
PR02445,S0311,Decade,Pharma,3912.31,902,67
PR02446,S0425,Improve,Pharma,398.41,132,49
PR02447,S0027,Drug,Clothing,1178.9,883,42
PR02448,S0186,Improve,Electronics,1993.36,570,60
PR02449,S0340,Back,Automotive,632.6,395,35
PR02450,S0472,Practice,Pharma,2092.71,838,37
PR02451,S0078,What,Pharma,955.86,97,100
PR02452,S0168,Two,Electronics,643.74,873,74
PR02453,S0194,Memory,Pharma,4634.23,504,39
PR02454,S0270,Majority,Furniture,4784.93,517,96
PR02455,S0469,Bank,Furniture,3584.59,782,81
PR02456,S0209,Bad,Clothing,2629.28,348,36
PR02457,S0094,Drug,Electronics,4240.08,250,70
PR02458,S0163,Nothing,Clothing,737.02,345,73
PR02459,S0086,Democrat,Clothing,1773.9,292,28
PR02460,S0473,News,Pharma,1668.73,714,97
PR02461,S0496,Cost,Electronics,1121.94,76,77
PR02462,S0032,Because,Furniture,2243.7,551,13
PR02463,S0415,Expert,Furniture,1369.38,735,49
PR02464,S0270,Drug,Clothing,674.68,760,67
PR02465,S0485,Herself,Pharma,45.01,250,89
PR02466,S0465,Easy,Pharma,2044.58,743,63
PR02467,S0489,Approach,Automotive,2644.74,725,27
PR02468,S0125,Cut,Pharma,590.97,696,66
PR02469,S0141,When,Automotive,2411.4,49,40
PR02470,S0060,Activity,Electronics,1937.84,845,63
PR02471,S0259,Job,Electronics,4729.41,168,81
PR02472,S0076,Near,Electronics,667.02,133,66
PR02473,S0367,Thought,Furniture,2528.51,523,13
PR02474,S0302,She,Clothing,3798.58,511,79
PR02475,S0119,Room,Electronics,2119.38,103,69
PR02476,S0382,Anything,Clothing,3652.21,107,48
PR02477,S0452,Million,Furniture,457.36,482,69
PR02478,S0009,Strong,Food,1815.38,350,64
PR02479,S0164,Trouble,Pharma,4672.99,226,89
PR02480,S0416,Floor,Clothing,1633.29,742,53
PR02481,S0487,Music,Furniture,4398.42,794,42
PR02482,S0354,Major,Food,2742.17,92,85
PR02483,S0034,Some,Pharma,210.38,510,12
PR02484,S0484,Send,Electronics,3490.62,910,56
PR02485,S0164,Opportunity,Furniture,1976.47,626,96
PR02486,S0083,Consider,Pharma,2312.1,363,65
PR02487,S0331,Thought,Clothing,4973.38,174,51
PR02488,S0458,During,Furniture,415.66,966,94
PR02489,S0373,Away,Electronics,1021.59,530,58
PR02490,S0085,Art,Furniture,3007.08,573,11
PR02491,S0065,Speak,Food,746.73,676,42
PR02492,S0376,Exactly,Pharma,2563.25,179,86
PR02493,S0063,Might,Furniture,3558.6,49,27
PR02494,S0028,Back,Furniture,449.99,859,88
PR02495,S0292,Build,Electronics,1389.62,828,99
PR02496,S0295,Relationship,Clothing,3622.8,185,88
PR02497,S0223,Onto,Food,3047.85,893,75
PR02498,S0480,Material,Automotive,536.69,559,48
PR02499,S0125,Later,Pharma,818.57,282,97
PR02500,S0180,Executive,Pharma,588.25,54,45
PR02501,S0490,Sign,Furniture,2720.53,177,84
PR02502,S0051,Fish,Food,999.13,12,77
PR02503,S0321,Forget,Electronics,8.45,574,95
PR02504,S0283,Song,Food,715.73,267,43
PR02505,S0055,Seem,Electronics,1867.15,909,69
PR02506,S0027,She,Electronics,4313.0,752,26
PR02507,S0040,Travel,Electronics,1046.5,224,51
PR02508,S0464,Difference,Automotive,2732.6,954,13
PR02509,S0171,Charge,Pharma,2331.74,238,51
PR02510,S0288,Cut,Pharma,3243.33,339,86
PR02511,S0108,Car,Clothing,4773.96,214,53
PR02512,S0335,Argue,Food,2622.99,980,33
PR02513,S0323,Body,Automotive,378.69,101,66
PR02514,S0421,Sign,Electronics,404.53,122,54
PR02515,S0083,Training,Food,2777.83,29,67
PR02516,S0482,Long,Clothing,1851.17,297,19
PR02517,S0174,Local,Furniture,1275.02,934,99
PR02518,S0305,Machine,Automotive,150.5,88,42
PR02519,S0067,Get,Automotive,1922.45,517,87
PR02520,S0484,Such,Pharma,2107.0,503,78
PR02521,S0208,Exactly,Automotive,1162.27,528,74
PR02522,S0315,Cup,Clothing,1445.56,175,33
PR02523,S0391,Former,Clothing,3171.03,429,54
PR02524,S0238,Medical,Furniture,4900.03,756,65
PR02525,S0096,Reality,Clothing,2005.33,868,57
PR02526,S0438,Act,Food,3974.94,270,96
PR02527,S0413,Part,Automotive,1371.39,242,57
PR02528,S0312,Number,Pharma,764.97,928,33
PR02529,S0446,Moment,Pharma,1201.37,936,73
PR02530,S0176,Factor,Automotive,3184.65,233,60
PR02531,S0456,Audience,Food,661.0,880,39
PR02532,S0493,Create,Food,4264.44,312,99
PR02533,S0302,Spring,Electronics,2113.17,199,68
PR02534,S0018,Indeed,Food,2656.88,457,12
PR02535,S0487,Vote,Electronics,1393.49,876,24
PR02536,S0240,Bad,Furniture,3716.26,987,46
PR02537,S0272,Design,Automotive,2828.13,916,47
PR02538,S0051,Thing,Food,4533.26,373,57
PR02539,S0196,How,Pharma,115.77,452,33
PR02540,S0113,Take,Electronics,1928.44,43,39
PR02541,S0083,President,Pharma,616.0,214,17
PR02542,S0216,Scientist,Automotive,2098.81,638,45
PR02543,S0272,Whether,Pharma,14.3,535,23
PR02544,S0191,Early,Clothing,4325.86,237,17
PR02545,S0355,Hit,Clothing,2486.83,289,18
PR02546,S0271,Item,Electronics,4836.39,26,89
PR02547,S0447,Cut,Food,2876.99,565,68
PR02548,S0247,Follow,Furniture,593.37,898,99
PR02549,S0021,Stage,Automotive,4703.31,804,66
PR02550,S0348,Miss,Electronics,166.01,983,47
PR02551,S0103,History,Food,2518.81,557,21
PR02552,S0359,Let,Pharma,957.75,332,77
PR02553,S0397,Evening,Clothing,538.98,764,59
PR02554,S0251,Under,Electronics,3679.63,775,71
PR02555,S0065,We,Furniture,3180.8,118,16
PR02556,S0097,Admit,Food,4333.81,376,58
PR02557,S0445,Walk,Electronics,1966.67,789,58
PR02558,S0329,Standard,Pharma,2173.96,748,68
PR02559,S0061,Eat,Food,2997.44,807,35
PR02560,S0457,Building,Furniture,3013.74,710,68
PR02561,S0291,Yet,Automotive,4796.67,896,65
PR02562,S0443,Involve,Food,581.62,578,12
PR02563,S0377,Center,Electronics,4568.4,229,74
PR02564,S0328,Space,Furniture,1033.0,161,89
PR02565,S0064,Military,Furniture,3497.48,294,31
PR02566,S0425,Blue,Clothing,246.66,882,56
PR02567,S0302,Wonder,Electronics,1561.4,177,25
PR02568,S0131,Conference,Clothing,4152.25,213,13
PR02569,S0098,Keep,Furniture,3331.78,457,39
PR02570,S0099,Public,Automotive,2705.71,565,26
PR02571,S0303,Water,Food,3413.56,43,94
PR02572,S0006,Policy,Furniture,885.71,59,35
PR02573,S0362,How,Food,2992.5,888,99
PR02574,S0440,Experience,Clothing,4184.34,114,35
PR02575,S0446,Stock,Pharma,4874.55,974,60
PR02576,S0235,Night,Food,1656.69,354,45
PR02577,S0284,Land,Automotive,281.47,267,92
PR02578,S0100,Image,Automotive,2620.19,724,78
PR02579,S0461,Accept,Automotive,4353.14,147,29
PR02580,S0306,Lawyer,Clothing,3725.76,679,57
PR02581,S0271,Test,Automotive,1585.21,325,99
PR02582,S0094,Administration,Clothing,2853.89,438,21
PR02583,S0221,Visit,Furniture,4521.79,439,51
PR02584,S0232,Style,Food,4433.05,577,77
PR02585,S0121,Could,Clothing,1650.78,929,36
PR02586,S0261,You,Automotive,2097.83,393,27
PR02587,S0114,Member,Electronics,4442.21,120,96
PR02588,S0284,Year,Furniture,930.54,380,22
PR02589,S0062,Plant,Furniture,2974.08,199,12
PR02590,S0061,Small,Furniture,2167.09,12,38
PR02591,S0204,Suggest,Electronics,4573.65,63,49
PR02592,S0466,Go,Clothing,4896.62,583,10
PR02593,S0287,Analysis,Clothing,733.56,638,33
PR02594,S0152,Answer,Clothing,675.64,932,57
PR02595,S0227,Treat,Furniture,2112.0,783,100
PR02596,S0365,Program,Furniture,2754.12,46,64
PR02597,S0002,Interesting,Electronics,2013.08,863,18
PR02598,S0060,Easy,Electronics,1964.64,270,33
PR02599,S0445,Thank,Food,2711.14,147,79
PR02600,S0360,Trade,Automotive,1319.72,171,62
PR02601,S0299,At,Food,138.91,210,28
PR02602,S0021,Executive,Automotive,3506.7,260,73
PR02603,S0119,Lawyer,Electronics,4732.85,235,71
PR02604,S0324,Would,Pharma,3859.8,480,59
PR02605,S0121,After,Electronics,68.71,311,44
PR02606,S0289,Site,Automotive,2290.8,758,59
PR02607,S0481,Seek,Automotive,4763.33,222,54
PR02608,S0275,Travel,Automotive,4620.75,282,82
PR02609,S0409,Away,Automotive,4586.89,573,13
PR02610,S0056,Key,Clothing,651.94,484,30
PR02611,S0270,Beyond,Clothing,3390.04,232,77
PR02612,S0143,Wind,Food,2237.94,172,86
PR02613,S0351,Say,Food,1197.69,680,73
PR02614,S0019,Involve,Furniture,3477.11,409,68
PR02615,S0184,Though,Automotive,4860.11,693,34
PR02616,S0335,Gun,Food,4891.94,491,92
PR02617,S0003,Sign,Pharma,4619.71,20,73
PR02618,S0486,Hit,Food,4528.48,217,20
PR02619,S0012,Country,Clothing,723.1,395,58
PR02620,S0070,Left,Pharma,2740.85,24,81
PR02621,S0195,Character,Furniture,3300.01,526,22
PR02622,S0106,Rich,Furniture,2764.56,830,53
PR02623,S0247,Model,Clothing,14.22,423,61
PR02624,S0052,Beautiful,Electronics,4606.44,774,29
PR02625,S0461,Ask,Furniture,428.56,935,46
PR02626,S0209,Mouth,Clothing,2860.96,346,71
PR02627,S0275,Reduce,Food,1136.89,602,69
PR02628,S0316,Whatever,Electronics,3066.75,735,32
PR02629,S0040,Particularly,Automotive,4891.93,772,50
PR02630,S0057,Consider,Furniture,2601.18,982,89
PR02631,S0424,Know,Electronics,489.04,502,34
PR02632,S0200,Sell,Furniture,4606.04,829,24
PR02633,S0445,Behavior,Clothing,3419.7,933,33
PR02634,S0043,Perform,Clothing,402.68,322,100
PR02635,S0476,Ready,Clothing,4330.52,220,80
PR02636,S0050,Now,Furniture,2010.62,254,57
PR02637,S0094,Specific,Automotive,4632.64,253,19
PR02638,S0363,Media,Pharma,3461.21,720,85
PR02639,S0306,Send,Pharma,350.83,837,33
PR02640,S0460,Discuss,Food,248.54,93,91
PR02641,S0059,Hot,Food,173.0,468,79
PR02642,S0446,Example,Clothing,1249.19,218,98
PR02643,S0498,He,Food,2505.33,216,10
PR02644,S0220,Wear,Furniture,1017.48,417,16
PR02645,S0171,Away,Automotive,438.57,15,22
PR02646,S0038,Practice,Food,2169.04,558,65
PR02647,S0275,Sing,Pharma,2124.47,141,27
PR02648,S0280,Vote,Pharma,2994.15,291,82
PR02649,S0081,Apply,Electronics,1425.11,342,59
PR02650,S0471,Run,Clothing,2199.11,515,57
PR02651,S0300,Civil,Furniture,4035.16,734,76
PR02652,S0030,Heart,Clothing,3900.06,519,13
PR02653,S0086,Election,Furniture,1693.61,967,92
PR02654,S0425,Baby,Electronics,162.69,346,52
PR02655,S0039,Size,Automotive,1021.98,246,90
PR02656,S0182,Least,Pharma,4483.29,729,88
PR02657,S0444,Learn,Pharma,4154.38,556,37
PR02658,S0082,Answer,Pharma,11.64,899,93
PR02659,S0259,Tax,Furniture,4495.33,266,26
PR02660,S0060,Still,Automotive,2777.62,119,76
PR02661,S0273,Listen,Electronics,2123.78,179,26
PR02662,S0098,Believe,Pharma,4513.12,100,65
PR02663,S0039,Education,Automotive,4989.1,911,33
PR02664,S0390,According,Pharma,1555.3,945,81
PR02665,S0330,From,Electronics,501.06,876,82
PR02666,S0059,Early,Furniture,1293.5,676,60
PR02667,S0082,Their,Pharma,1484.92,58,81
PR02668,S0484,Thus,Food,362.99,397,99
PR02669,S0036,Cold,Food,3426.27,61,83
PR02670,S0371,Bar,Food,2857.61,687,32
PR02671,S0389,Popular,Food,1812.62,652,93
PR02672,S0348,Finally,Clothing,59.55,315,40
PR02673,S0441,Wish,Clothing,332.98,828,16
PR02674,S0281,Hundred,Electronics,1393.09,307,82
PR02675,S0380,Himself,Pharma,1396.21,380,22
PR02676,S0328,Walk,Electronics,4961.39,411,98
PR02677,S0201,Significant,Automotive,289.29,118,43
PR02678,S0109,Determine,Food,3900.12,185,85
