shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH20370,O14838,2024-04-29,2024-04-29,Stevenson-Lee,Delivered
SH20371,O14431,2024-02-18,2024-02-18,Pope Group,In Transit
SH20372,O15035,2023-07-08,2023-07-08,"Johns, Petersen and Harvey",Lost
SH20373,O16022,2025-02-05,2025-02-05,Stevenson Group,Delivered
SH20374,O14989,2023-10-03,2023-10-03,"Martinez, Jenkins and Jimenez",Delivered
SH20375,O11585,2024-03-22,2024-03-22,"Bell, Yu and Griffith",Delivered
SH20376,O13565,2024-03-17,2024-03-17,"Snyder, Hardy and Stone",Delayed
SH20377,O15154,2025-03-10,2025-03-10,Grimes-Mendoza,Lost
SH20378,O12858,2024-09-13,,Jensen Ltd,Delivered
SH20379,O13061,2024-03-28,2024-03-28,Welch-Gutierrez,In Transit
SH20380,O14993,2024-10-26,,"Peterson, Ferguson and Adams",Delivered
SH20381,O15536,2024-05-26,2024-05-26,"Santiago, Jarvis and Pratt",In Transit
SH20382,O16848,2025-01-28,2025-01-28,"Larson, Thomas and Montoya",In Transit
SH20383,O16808,2023-06-21,2023-06-21,"Thompson, Munoz and Wolf",Delivered
SH20384,O17655,2025-03-18,2025-03-18,"Price, Myers and Johnson",Delivered
SH20385,O13726,2024-08-30,,"Sharp, Adams and Atkinson",Delayed
SH20386,O14508,2024-01-29,2024-01-29,Larson Group,Delayed
SH20387,O15364,2025-01-17,2025-01-17,"Frank, Gordon and Ayers",Delivered
SH20388,O17180,2025-01-14,2025-01-14,George Ltd,In Transit
SH20389,O16176,2023-10-30,2023-10-30,"Hopkins, Davis and Hendricks",Lost
SH20390,O12191,2023-12-22,,"Baker, Moore and Torres",Delivered
SH20391,O12008,2024-12-10,2024-12-10,"Steele, Costa and Welch",Lost
SH20392,O10001,2024-01-19,2024-01-19,Bauer-Tucker,Delivered
SH20393,O14617,2024-03-03,,"Simmons, Lopez and Kelly",Delayed
SH20394,O17041,2024-06-22,2024-06-22,"Mason, Mclean and Baldwin",Delivered
SH20395,O17339,2024-03-24,,Leon-Johnson,In Transit
SH20396,O17575,2024-10-14,,Guzman Ltd,Lost
SH20397,O15770,2024-01-26,2024-01-26,Compton-Sparks,Delivered
SH20398,O11739,2024-10-01,2024-10-01,Taylor LLC,Delivered
SH20399,O16519,2023-11-09,2023-11-09,Perez Inc,Delivered
SH20400,O13771,2023-07-20,2023-07-20,Dyer-Williams,Delayed
SH20401,O14623,2024-07-25,2024-07-25,Ho-Moreno,Lost
SH20402,O15301,2024-12-18,2024-12-18,Callahan-Hall,In Transit
SH20403,O16312,2023-09-28,2023-09-28,Hoffman PLC,Delayed
SH20404,O16408,2024-01-19,2024-01-19,Roberts-Mcgrath,Lost
SH20405,O11223,2024-02-02,2024-02-02,Barr-Riley,Delayed
SH20406,O14908,2025-04-15,2025-04-15,Jones LLC,Lost
SH20407,O12457,2023-07-08,2023-07-08,Valencia Inc,Delayed
SH20408,O13228,2025-05-20,2025-05-20,Lowery Inc,Delayed
SH20409,O10836,2024-04-13,2024-04-13,Contreras-Williams,Delayed
SH20410,O12309,2024-11-24,2024-11-24,"Brown, Johnston and Flores",Lost
SH20411,O13155,2024-02-14,2024-02-14,Ruiz Inc,Delayed
SH20412,O11801,2023-07-04,2023-07-04,"Henderson, Barber and Elliott",Delayed
SH20413,O13032,2024-04-06,2024-04-06,Torres Inc,Lost
SH20414,O11403,2023-09-28,2023-09-28,Brandt LLC,Delivered
SH20415,O17446,2023-06-25,2023-06-25,Erickson-Shields,Lost
SH20416,O15078,2025-02-10,,"Smith, Dunn and Hunt",Delivered
SH20417,O11248,2023-08-19,2023-08-19,Anderson Inc,Lost
SH20418,O12030,2024-06-22,2024-06-22,Cook-Thomas,Delayed
SH20419,O13346,2024-07-12,2024-07-12,Herrera-Stewart,Delayed
SH20420,O10267,2024-10-27,2024-10-27,"Lewis, Burns and Craig",In Transit
SH20421,O17746,2024-08-18,2024-08-18,Ramos Ltd,Lost
SH20422,O17650,2025-01-06,2025-01-06,Carpenter Inc,Delayed
SH20423,O14383,2023-08-31,2023-08-31,"Hinton, Underwood and Thompson",Lost
SH20424,O13796,2023-06-20,2023-06-20,Wagner-Lopez,In Transit
SH20425,O14749,2025-02-01,2025-02-01,"Howard, Leach and Davis",Delayed
SH20426,O14244,2024-06-12,2024-06-12,Ingram-Villanueva,Lost
SH20427,O13316,2023-06-23,2023-06-23,Abbott-Simpson,Lost
SH20428,O12602,2025-05-07,2025-05-07,"Gonzalez, Johnson and Snow",In Transit
SH20429,O11950,2023-11-25,2023-11-25,"Ayers, Clark and Miller",Lost
SH20430,O10672,2024-06-24,2024-06-24,"Moore, Hughes and Barnes",Delayed
SH20431,O15873,2023-06-29,,Avila-Massey,Lost
SH20432,O12248,2025-03-19,2025-03-19,Henry Ltd,Lost
SH20433,O16192,2024-08-16,2024-08-16,"Sullivan, Christensen and Johnson",Delivered
SH20434,O10847,2024-04-14,2024-04-14,Brown-Moore,Lost
SH20435,O13125,2025-03-06,2025-03-06,Lambert-Rowe,In Transit
SH20436,O16743,2024-04-08,2024-04-08,Hall-Massey,Lost
SH20437,O10342,2024-04-13,2024-04-13,Griffith LLC,Delayed
SH20438,O14470,2024-02-19,2024-02-19,Hogan-Valenzuela,Lost
SH20439,O16327,2023-09-06,,Lawson-Green,Delivered
SH20440,O12183,2023-12-26,,"Johnston, Burns and Gray",Lost
SH20441,O11383,2025-02-14,2025-02-14,Mejia PLC,Delivered
SH20442,O12432,2024-03-31,,Ewing Group,Lost
SH20443,O15727,2023-06-29,2023-06-29,Glenn LLC,Delayed
SH20444,O13450,2023-12-28,2023-12-28,Nelson PLC,In Transit
SH20445,O11128,2024-09-18,2024-09-18,Miller Inc,Delayed
SH20446,O16544,2023-11-26,2023-11-26,Thomas and Sons,Delivered
SH20447,O10187,2024-01-18,2024-01-18,Buck-Rush,In Transit
SH20448,O13010,2023-08-01,2023-08-01,Young-Brown,In Transit
SH20449,O14485,2024-02-13,2024-02-13,"Daniels, Ellison and Warren",In Transit
SH20450,O17675,2025-05-17,2025-05-17,"Velasquez, Duncan and Hunter",Delivered
SH20451,O15112,2024-03-24,2024-03-24,Rhodes LLC,Delayed
SH20452,O17071,2023-08-13,,Mendoza Ltd,Delivered
SH20453,O10325,2024-11-28,2024-11-28,Watson-Velasquez,In Transit
SH20454,O13952,2025-01-20,2025-01-20,Johnson-Williams,Lost
SH20455,O13557,2024-07-08,,Miller-Peterson,Delayed
SH20456,O10194,2024-10-08,2024-10-08,Garrett-Williams,Delayed
SH20457,O17494,2024-08-28,,"Carpenter, Stevens and Aguilar",In Transit
SH20458,O10476,2024-02-08,2024-02-08,"Thompson, Meyer and Oneal",Lost
SH20459,O14740,2023-07-30,2023-07-30,Jackson Inc,Delivered
SH20460,O17359,2024-10-26,2024-10-26,"Brown, Brooks and Solis",Delivered
SH20461,O12579,2024-09-01,,"Burns, Mccormick and Irwin",In Transit
SH20462,O12773,2024-05-07,2024-05-07,"Gonzalez, Foley and Foster",Lost
SH20463,O17773,2023-08-12,,Gray and Sons,Lost
SH20464,O16451,2023-10-18,,"Vasquez, Mitchell and White",Lost
SH20465,O16584,2024-07-28,2024-07-28,Sanchez-Peterson,Delayed
SH20466,O15633,2024-02-20,2024-02-20,"Butler, Lowe and Lyons",Delivered
SH20467,O17009,2024-04-28,,Jones Ltd,Delayed
SH20468,O12593,2025-04-06,,Smith-Harris,Delayed
SH20469,O13287,2023-06-24,2023-06-24,Wade-Adams,In Transit
SH20470,O12852,2024-07-24,2024-07-24,Young-Combs,In Transit
SH20471,O14973,2024-01-16,2024-01-16,Morales Group,Lost
SH20472,O17853,2024-03-18,2024-03-18,Wolfe-Harris,In Transit
SH20473,O13629,2025-06-01,2025-06-01,Silva Inc,Lost
SH20474,O13132,2024-09-21,2024-09-21,Ramos-Stevens,In Transit
SH20475,O14264,2024-04-29,2024-04-29,"Miller, Oliver and Simpson",In Transit
SH20476,O16503,2024-10-02,,Zamora Inc,Delivered
SH20477,O13059,2025-04-26,,Ingram Ltd,Lost
SH20478,O14010,2023-11-06,2023-11-06,Friedman-Strickland,In Transit
SH20479,O15393,2024-08-16,2024-08-16,"Wilson, Lin and Grant",Delayed
SH20480,O17717,2024-10-17,2024-10-17,Stevenson-Baldwin,In Transit
SH20481,O16280,2024-04-27,,Wise-Woods,Delivered
SH20482,O17280,2024-04-10,,"Morgan, Miles and Nunez",Lost
SH20483,O16303,2023-07-16,2023-07-16,"Flores, Gibson and Robinson",Delivered
SH20484,O12973,2024-03-18,2024-03-18,Rodriguez-Fitzgerald,Delivered
SH20485,O16163,2024-04-06,2024-04-06,"Newton, Heath and Park",In Transit
SH20486,O14529,2024-02-05,2024-02-05,Tran-Hunter,Delivered
SH20487,O15585,2024-12-06,2024-12-06,"Smith, Pitts and Adams",Delivered
SH20488,O15336,2023-10-10,2023-10-10,Sanchez Inc,Lost
SH20489,O13226,2025-05-21,2025-05-21,Jenkins-Herring,Delayed
SH20490,O13392,2025-02-16,,"Barrera, Bowers and Lopez",Lost
SH20491,O15592,2024-01-26,2024-01-26,Allen-Martinez,Delayed
SH20492,O12080,2024-02-13,,"Hamilton, Garcia and Finley",Delayed
SH20493,O14506,2023-07-18,2023-07-18,Mcgrath-Wilson,In Transit
SH20494,O10828,2024-06-21,2024-06-21,"Wheeler, Rodriguez and Ortiz",Delayed
SH20495,O10867,2024-07-22,2024-07-22,Greene PLC,Lost
SH20496,O10556,2025-04-20,2025-04-20,Moran-Reynolds,Delayed
SH20497,O12275,2024-09-24,2024-09-24,Robinson-Cole,In Transit
SH20498,O15191,2025-01-23,2025-01-23,Gibbs Group,In Transit
SH20499,O12982,2025-05-08,2025-05-08,Byrd-Jones,Lost
SH20500,O16340,2023-06-22,2023-06-22,"Hunt, Compton and Christensen",Lost
SH20501,O16569,2025-03-23,2025-03-23,Welch LLC,In Transit
SH20502,O14950,2025-06-01,,"Martinez, Tran and Pena",Delayed
SH20503,O12195,2024-06-02,2024-06-02,"Wood, Harmon and Martinez",Delayed
SH20504,O15354,2024-02-21,2024-02-21,Perry-Ortiz,Delayed
SH20505,O11171,2024-05-05,2024-05-05,Acosta Inc,Delivered
SH20506,O17506,2023-07-06,2023-07-06,Hudson LLC,Lost
SH20507,O16859,2024-01-27,,Hurley-Le,In Transit
SH20508,O10918,2023-08-10,,Hawkins LLC,Delayed
SH20509,O14937,2024-09-24,,Henderson-Lang,Delivered
SH20510,O10409,2023-11-06,2023-11-06,Dalton Inc,Delayed
SH20511,O15549,2023-09-09,2023-09-09,Branch-Smith,Delayed
SH20512,O10412,2024-07-22,2024-07-22,Velasquez-Casey,In Transit
SH20513,O16911,2025-02-01,2025-02-01,Brown Group,Delivered
SH20514,O10217,2024-12-12,2024-12-12,Scott and Sons,Delayed
SH20515,O16765,2025-06-05,2025-06-05,King PLC,In Transit
SH20516,O10531,2024-06-05,2024-06-05,Reed-Johnson,In Transit
SH20517,O10032,2023-09-17,2023-09-17,Sanders LLC,Lost
SH20518,O11424,2025-04-14,2025-04-14,"Wilkins, Perry and Moody",Lost
SH20519,O17068,2023-07-28,2023-07-28,"Knight, Keller and Taylor",In Transit
SH20520,O15139,2024-05-19,2024-05-19,Frye LLC,Delivered
SH20521,O11743,2024-07-05,2024-07-05,Brown-Carroll,Delayed
SH20522,O13001,2025-02-27,2025-02-27,Mcfarland and Sons,Delivered
SH20523,O12364,2024-09-22,2024-09-22,Wallace and Sons,Lost
SH20524,O17028,2024-06-29,,Hughes-Fitzgerald,In Transit
SH20525,O15666,2024-09-18,2024-09-18,"Johnson, Perry and Harris",Delayed
SH20526,O14942,2024-07-29,,Castaneda Ltd,In Transit
SH20527,O10057,2024-09-16,2024-09-16,"Rangel, Davis and Walker",Lost
SH20528,O11589,2024-02-16,2024-02-16,Skinner-Robinson,In Transit
SH20529,O15212,2023-12-15,,"Daniels, Dixon and Myers",In Transit
SH20530,O13731,2024-04-20,2024-04-20,Huerta-Alvarez,Delivered
SH20531,O16781,2023-11-16,2023-11-16,Weber Ltd,In Transit
SH20532,O13562,2023-11-26,2023-11-26,"White, Guerrero and Guzman",Lost
SH20533,O10466,2024-12-19,2024-12-19,"Ruiz, Pierce and Thompson",Lost
SH20534,O14080,2024-07-15,2024-07-15,Flynn-Davis,Lost
SH20535,O10506,2024-07-01,2024-07-01,Pearson Inc,In Transit
SH20536,O14520,2025-01-11,2025-01-11,"Lewis, Harris and Turner",In Transit
SH20537,O15001,2024-02-09,2024-02-09,"Mckinney, Brandt and Baker",In Transit
SH20538,O15491,2025-03-12,2025-03-12,"Smith, Stevens and Kim",In Transit
SH20539,O11750,2025-03-03,2025-03-03,"Proctor, Watkins and Hines",Delayed
SH20540,O12214,2023-06-22,2023-06-22,Dickerson Inc,Delivered
SH20541,O13522,2024-04-05,,Wells-Green,Lost
SH20542,O12809,2023-12-21,2023-12-21,Moore-Foster,Lost
SH20543,O11500,2023-09-24,,Molina PLC,Delivered
SH20544,O16862,2023-09-24,2023-09-24,"Stuart, Williams and Garcia",In Transit
SH20545,O15636,2025-01-18,2025-01-18,Marsh Ltd,Delayed
SH20546,O11658,2024-11-27,2024-11-27,Wood PLC,In Transit
SH20547,O15634,2024-05-02,,Olson Group,Delivered
SH20548,O17219,2025-01-24,2025-01-24,Williams Inc,Delivered
SH20549,O15840,2025-03-25,,"Wilcox, Rhodes and Jackson",In Transit
SH20550,O15019,2025-06-09,2025-06-09,Johnson LLC,Lost
SH20551,O15747,2024-08-08,2024-08-08,Kelley-Fields,Delivered
SH20552,O10100,2024-06-22,2024-06-22,"Garza, Whitaker and Gonzalez",Delayed
SH20553,O17418,2023-09-20,2023-09-20,Moore PLC,Delayed
SH20554,O11567,2024-03-14,,"Allen, Garner and Gregory",In Transit
SH20555,O13807,2024-02-19,2024-02-19,Deleon Group,Lost
SH20556,O11081,2024-06-28,2024-06-28,"Townsend, Miller and Griffin",Delivered
SH20557,O11724,2024-08-28,2024-08-28,"Cruz, Newman and Winters",Delivered
SH20558,O12079,2023-12-13,2023-12-13,Melendez-Maynard,In Transit
SH20559,O16463,2024-08-07,2024-08-07,Schultz PLC,In Transit
SH20560,O16674,2025-01-21,2025-01-21,"Watson, Wise and Dunn",In Transit
SH20561,O14418,2025-06-07,2025-06-07,Matthews LLC,Delayed
SH20562,O15820,2024-10-17,2024-10-17,James and Sons,Delayed
SH20563,O11612,2023-09-08,,Walker Inc,Delivered
SH20564,O14500,2023-12-16,,Sims-Bartlett,Lost
SH20565,O16440,2024-07-23,2024-07-23,Gill-Thompson,In Transit
SH20566,O14033,2025-03-29,2025-03-29,Roberts-Chapman,Delayed
SH20567,O14612,2023-09-16,,"Romero, Brown and Weber",In Transit
SH20568,O17965,2025-02-16,2025-02-16,Bright-Cervantes,Lost
SH20569,O15575,2024-03-25,2024-03-25,Dickson LLC,Delayed
SH20570,O10671,2024-10-09,2024-10-09,Walker and Sons,Delivered
SH20571,O16619,2024-12-14,2024-12-14,"Ramos, Jackson and Harrell",Delayed
SH20572,O14298,2023-11-04,2023-11-04,Johnson-Hunter,In Transit
SH20573,O11930,2024-01-05,2024-01-05,Kim and Sons,Lost
SH20574,O16593,2023-07-01,2023-07-01,"Montoya, Cooper and Meyer",Delayed
SH20575,O16876,2025-01-01,2025-01-01,"Chapman, Ibarra and Lucas",Lost
SH20576,O13591,2023-08-14,2023-08-14,"Hall, Williams and Adams",Delivered
SH20577,O10562,2024-01-21,2024-01-21,Valdez Ltd,Lost
SH20578,O14530,2024-01-10,2024-01-10,"Brown, Johnson and Burke",In Transit
SH20579,O13242,2025-03-19,2025-03-19,"Reed, Stone and Hart",Delivered
SH20580,O16324,2024-03-11,2024-03-11,"Morton, Schmidt and Shaw",Delayed
SH20581,O16240,2024-04-18,2024-04-18,Russell-Moore,Delivered
SH20582,O14464,2024-08-16,2024-08-16,Woodward LLC,Delivered
SH20583,O15276,2025-05-12,2025-05-12,Allen-Olson,Delayed
SH20584,O16574,2025-01-13,2025-01-13,"Cohen, Campbell and Allen",Lost
SH20585,O14372,2024-07-11,2024-07-11,Jones-Stephenson,In Transit
SH20586,O15067,2024-08-01,2024-08-01,"Gonzalez, Berg and Lucas",Delivered
SH20587,O11274,2025-01-10,2025-01-10,Rios Ltd,Delayed
SH20588,O17318,2024-11-27,2024-11-27,Carroll-Anthony,Delayed
SH20589,O12116,2023-08-03,2023-08-03,"Buchanan, Griffith and Nolan",Delayed
SH20590,O10330,2024-01-06,2024-01-06,Mason-Smith,In Transit
SH20591,O17967,2025-06-01,2025-06-01,Smith-Freeman,In Transit
SH20592,O12418,2025-02-04,2025-02-04,Mason Group,Lost
SH20593,O10474,2023-08-03,2023-08-03,"Newman, Brown and Williams",In Transit
SH20594,O11375,2023-12-03,2023-12-03,Stuart-Jackson,Delayed
SH20595,O14376,2023-11-30,2023-11-30,"Cox, Huerta and Simpson",Lost
SH20596,O15675,2024-12-19,2024-12-19,"Martin, Clark and Williams",Delayed
SH20597,O13792,2025-05-29,2025-05-29,"Mosley, Ramos and Thomas",Delivered
SH20598,O16081,2024-07-25,2024-07-25,Fletcher and Sons,Delivered
SH20599,O15541,2024-04-30,2024-04-30,Ryan and Sons,Delivered
SH20600,O17827,2024-04-11,2024-04-11,"Smith, Cole and Rivera",Lost
SH20601,O16609,2023-08-03,2023-08-03,Leon-Morgan,Lost
SH20602,O13753,2023-12-03,2023-12-03,Doyle-Ramirez,In Transit
SH20603,O16457,2023-06-30,2023-06-30,Oneill-Charles,Delivered
SH20604,O17733,2023-12-31,,Vazquez-Leblanc,Delivered
SH20605,O11294,2025-01-19,2025-01-19,Young-Small,Delivered
SH20606,O17403,2024-04-24,,"Cox, Burton and Johnson",Lost
SH20607,O12681,2024-12-30,,Miller-Johnson,Delivered
SH20608,O14135,2023-09-20,2023-09-20,Flynn-Ryan,Lost
SH20609,O17393,2024-05-02,2024-05-02,Smith-Wilson,Lost
SH20610,O14180,2024-03-28,2024-03-28,"Patrick, Jacobs and Moore",Delayed
SH20611,O13985,2025-04-06,2025-04-06,Smith PLC,In Transit
SH20612,O10849,2024-03-31,2024-03-31,Kennedy-Wilkinson,In Transit
SH20613,O17700,2023-11-26,2023-11-26,Lee-Anthony,In Transit
SH20614,O13560,2024-01-11,,"Mitchell, Mcguire and Blair",Delivered
SH20615,O16452,2023-09-23,2023-09-23,Alvarez-Hardy,In Transit
SH20616,O17781,2023-09-03,2023-09-03,"Mitchell, Hanson and Beck",Delivered
SH20617,O17971,2024-04-13,2024-04-13,Gutierrez Group,Delayed
SH20618,O15501,2023-08-16,2023-08-16,"Rush, Blackburn and Williams",Lost
SH20619,O16613,2024-04-03,2024-04-03,"Byrd, Galvan and Blevins",Delivered
SH20620,O12846,2024-05-31,2024-05-31,Short LLC,Delayed
SH20621,O16044,2025-02-08,2025-02-08,"Hansen, Wright and Powell",Delayed
SH20622,O13769,2025-01-27,2025-01-27,White-Jenkins,In Transit
SH20623,O16932,2025-02-23,2025-02-23,Miller Ltd,In Transit
SH20624,O12196,2024-03-02,2024-03-02,Sanchez Group,Delayed
SH20625,O13448,2023-09-25,2023-09-25,"Rojas, Walls and Garrett",In Transit
SH20626,O14742,2023-12-05,2023-12-05,Martinez-Miller,Lost
SH20627,O10189,2024-08-11,2024-08-11,"Johnson, Rogers and Hobbs",In Transit
SH20628,O15832,2024-12-03,2024-12-03,Solomon LLC,In Transit
SH20629,O14614,2024-02-16,2024-02-16,"Coleman, Hensley and Keller",Delayed
SH20630,O11411,2024-12-04,2024-12-04,Newton-Klein,Delayed
SH20631,O12207,2023-09-12,2023-09-12,"Lopez, Graves and Anderson",Delayed
SH20632,O11768,2023-07-22,,Hart Group,Lost
SH20633,O17251,2023-10-15,,"Sanchez, Fleming and Torres",In Transit
SH20634,O16090,2025-02-18,2025-02-18,"Thomas, Trevino and Moore",Delayed
SH20635,O12806,2023-07-10,2023-07-10,Stone-Torres,In Transit
SH20636,O12190,2024-05-06,2024-05-06,Krause Inc,Delivered
SH20637,O12919,2025-03-31,2025-03-31,"Perez, Thomas and Tyler",Delivered
SH20638,O14732,2025-04-06,2025-04-06,Moses-Lopez,Delayed
SH20639,O14133,2024-11-12,2024-11-12,"Allen, Farmer and Singleton",Delayed
SH20640,O11515,2024-11-01,2024-11-01,Morgan and Sons,Lost
SH20641,O10302,2024-10-30,2024-10-30,Stafford-Hubbard,In Transit
SH20642,O17993,2024-01-22,2024-01-22,"Gardner, Perez and Walker",Delayed
SH20643,O10972,2024-06-26,2024-06-26,"Lewis, Bishop and Wright",Delayed
SH20644,O10354,2023-07-19,2023-07-19,Williams-Moore,In Transit
SH20645,O11635,2023-09-12,,Moreno-Hardy,Lost
SH20646,O10131,2023-07-02,2023-07-02,"Waters, Evans and Lucas",Delayed
SH20647,O14335,2023-08-26,2023-08-26,Clark Ltd,Delivered
SH20648,O14907,2023-08-12,,Hill PLC,Delivered
SH20649,O13631,2024-10-28,2024-10-28,Moreno Inc,Delayed
SH20650,O14234,2025-05-25,2025-05-25,Jones-Rollins,Delayed
SH20651,O11587,2025-01-07,2025-01-07,Myers-Davis,Delayed
SH20652,O10262,2024-10-31,2024-10-31,Peters Group,Lost
SH20653,O12436,2024-05-14,2024-05-14,"Gray, Gilbert and Melton",Delivered
SH20654,O13382,2023-07-16,,Wagner-Spencer,In Transit
SH20655,O14305,2025-04-20,2025-04-20,"Glenn, Williams and Schmitt",Lost
SH20656,O15808,2023-11-26,2023-11-26,"Johnson, White and Hudson",In Transit
SH20657,O14740,2025-03-12,2025-03-12,Ellis-Durham,Lost
SH20658,O10333,2023-10-28,2023-10-28,"Luna, Miller and Mathews",In Transit
SH20659,O17348,2025-04-22,,"Stafford, Friedman and Trevino",Delayed
SH20660,O16476,2023-12-03,2023-12-03,Watts-Campbell,Delivered
SH20661,O14955,2024-05-23,2024-05-23,Holland-Williams,In Transit
SH20662,O11431,2024-10-13,2024-10-13,"Sellers, Callahan and Collins",Lost
SH20663,O13130,2025-06-04,2025-06-04,Levine-Mitchell,In Transit
SH20664,O11427,2023-06-28,,James Ltd,Delayed
SH20665,O11265,2023-12-16,2023-12-16,"Parker, Jensen and Carr",Lost
SH20666,O16717,2024-11-17,2024-11-17,"Becker, Davis and Johnson",Delivered
SH20667,O13787,2024-05-31,2024-05-31,"Mason, Lang and Henderson",Lost
SH20668,O13570,2024-05-06,2024-05-06,Harris Group,Lost
SH20669,O10770,2025-05-28,2025-05-28,Wade and Sons,Lost
SH20670,O10509,2023-12-07,2023-12-07,Stewart-Shannon,Delivered
SH20671,O17169,2024-09-28,2024-09-28,Henderson Ltd,Delayed
SH20672,O10763,2025-01-31,2025-01-31,Davis-Lewis,Delivered
SH20673,O12595,2024-08-29,2024-08-29,Brown-Velasquez,Delayed
SH20674,O11080,2024-06-27,2024-06-27,Gill-Lynch,Delayed
SH20675,O12009,2025-04-10,2025-04-10,"Harris, Gibbs and Hicks",Delayed
SH20676,O14829,2023-09-15,2023-09-15,"Woodard, Warren and Munoz",Delivered
SH20677,O17736,2024-09-27,2024-09-27,"Zimmerman, Campbell and Peterson",In Transit
SH20678,O10672,2024-07-27,2024-07-27,"Fuentes, Mccormick and Rodriguez",Lost
SH20679,O13890,2024-08-27,,"Reed, Huffman and Andrews",In Transit
SH20680,O10870,2023-12-28,,Wilkinson-Chan,Delivered
SH20681,O11437,2025-02-19,2025-02-19,Marsh-Weber,Delivered
SH20682,O17891,2023-08-07,2023-08-07,"Woods, Richardson and Vazquez",Delayed
SH20683,O15790,2023-10-23,2023-10-23,Clarke Group,Lost
SH20684,O10230,2024-01-20,2024-01-20,Nelson Group,Delivered
SH20685,O11271,2024-08-13,2024-08-13,"Rice, Doyle and Owens",In Transit
SH20686,O17200,2024-06-29,2024-06-29,"Harris, Foster and Anderson",In Transit
SH20687,O12910,2025-01-01,2025-01-01,"Hall, Allen and Williams",Delivered
SH20688,O16265,2024-06-14,2024-06-14,Berger Ltd,In Transit
SH20689,O12048,2024-12-05,2024-12-05,Morris Group,Delayed
SH20690,O15214,2023-10-18,2023-10-18,Harris-Huber,Delayed
SH20691,O16121,2024-12-20,,Foley-Moore,Delivered
SH20692,O13861,2024-04-01,,"Brooks, Turner and Ramirez",Delivered
SH20693,O11894,2024-12-06,2024-12-06,Mata Ltd,Delivered
SH20694,O17428,2025-05-18,2025-05-18,Mendoza Ltd,In Transit
SH20695,O16162,2024-07-25,,Wright-Nichols,Delayed
SH20696,O10398,2024-11-29,,"Perez, Dawson and Ramos",Lost
SH20697,O10497,2023-11-10,2023-11-10,Diaz-Wilson,Lost
SH20698,O16303,2023-10-06,,Beck-Guerrero,Delivered
SH20699,O15097,2024-06-10,2024-06-10,Porter-Dawson,Lost
SH20700,O17299,2025-04-20,2025-04-20,Boyer-Moore,In Transit
SH20701,O11810,2025-04-29,2025-04-29,Larsen Ltd,Lost
SH20702,O13877,2023-06-26,2023-06-26,"Morgan, Lewis and Cole",Delivered
SH20703,O16849,2024-06-20,,"Diaz, Gonzalez and Simpson",Delayed
SH20704,O14697,2024-09-11,,Williamson-Webb,In Transit
SH20705,O14994,2024-03-24,2024-03-24,Garrison-Brown,In Transit
SH20706,O15651,2024-05-01,,Horn-Oneill,Delivered
SH20707,O16049,2023-08-21,2023-08-21,"Davenport, Richard and Wilson",Delayed
SH20708,O14119,2025-06-17,2025-06-17,"Page, Colon and Anderson",Lost
SH20709,O12149,2023-11-30,2023-11-30,"Moore, Davis and Jackson",In Transit
SH20710,O13150,2025-05-04,2025-05-04,Summers Ltd,Delivered
SH20711,O15293,2024-05-25,2024-05-25,Arnold-Mckee,Lost
SH20712,O13158,2025-05-19,2025-05-19,Sutton-Gonzalez,Lost
SH20713,O17948,2023-12-26,2023-12-26,"Klein, Thomas and Dodson",Delayed
SH20714,O15759,2024-04-14,2024-04-14,"Sullivan, Porter and Molina",Delivered
SH20715,O14675,2023-10-05,2023-10-05,Myers Group,Delayed
SH20716,O13018,2025-01-11,2025-01-11,Morrison-Smith,Delayed
SH20717,O17082,2024-02-05,2024-02-05,Woods-Gonzales,In Transit
SH20718,O15106,2024-07-12,2024-07-12,"Meyer, Ochoa and Sullivan",Delivered
SH20719,O10792,2024-12-17,2024-12-17,Stone-Adams,In Transit
