policyID,customerID,policyType,premium,issueDate,status,coverageAmount,agentID
P10441,C3492,Travel,4588,2022-10-04,Lapsed,56972,A429
P10442,C0919,Health,2016,2022-06-09,Lapsed,467018,A282
P10443,C4702,Travel,4630,2024-05-12,Lapsed,472809,A133
P10444,C0766,Travel,898,2022-06-07,Active,91959,A127
P10445,C3638,Auto,4919,2024-05-20,Expired,37021,A072
P10446,C1314,Auto,1419,2022-01-18,Lapsed,197720,A393
P10447,C1202,Health,1027,2024-01-26,Active,424001,A434
P10448,C0231,Home,4982,2022-11-26,Lapsed,62745,A012
P10449,C1586,Life,3453,2020-12-11,Active,290007,A193
P10450,C4589,Health,2569,2025-04-04,Expired,98795,A480
P10451,C2959,Auto,2807,2021-08-22,Active,163416,A239
P10452,C2344,Life,1928,2021-08-09,Active,410139,A432
P10453,C0864,Life,1927,2020-07-07,Lapsed,207418,A253
P10454,C1580,Home,1313,2022-03-26,Expired,416548,A040
P10455,C1788,Life,4637,2024-09-12,Active,36184,A340
P10456,C4184,Auto,1953,2023-10-26,Expired,53925,A435
P10457,C3261,Life,2792,2024-07-03,Active,474922,A141
P10458,C2166,Health,4830,2020-12-08,Lapsed,29640,A426
P10459,C0267,Auto,2775,2024-07-18,Expired,68640,A346
P10460,C2303,Home,2105,2023-08-11,Lapsed,12827,A247
P10461,C4730,Home,3870,2022-05-29,Expired,254963,A014
P10462,C3201,Health,1375,2022-07-28,Lapsed,342293,A172
P10463,C4577,Travel,4942,2022-03-04,Active,60268,A241
P10464,C4262,Health,475,2022-03-12,Lapsed,398023,A461
P10465,C0551,Life,1155,2024-05-29,Lapsed,383824,A186
P10466,C3705,Travel,4569,2021-01-04,Expired,253041,A269
P10467,C3719,Home,4236,2025-05-12,Lapsed,412640,A027
P10468,C3501,Travel,2621,2023-07-30,Expired,153716,A079
P10469,C1091,Auto,2914,2020-12-04,Active,66801,A177
P10470,C2690,Auto,3421,2023-07-02,Expired,228529,A232
P10471,C2255,Travel,1469,2024-11-14,Active,109348,A226
P10472,C1831,Travel,3131,2021-08-25,Active,274174,A383
P10473,C2286,Travel,681,2021-01-19,Active,475991,A404
P10474,C1926,Auto,4002,2023-07-14,Lapsed,159425,A113
P10475,C4130,Auto,414,2024-03-22,Active,426241,A129
P10476,C1019,Life,2605,2023-12-03,Lapsed,449593,A441
P10477,C1205,Travel,2010,2023-07-12,Active,50677,A251
P10478,C0772,Life,428,2022-03-29,Expired,257928,A170
P10479,C0535,Auto,3623,2025-03-08,Active,295757,A268
P10480,C1799,Travel,2571,2021-06-20,Lapsed,341167,A465
P10481,C2107,Travel,3712,2023-08-12,Expired,81175,A341
P10482,C4616,Travel,3414,2021-11-08,Expired,442261,A367
P10483,C4494,Travel,2674,2021-03-10,Expired,323545,A038
P10484,C4642,Travel,399,2024-11-27,Expired,67237,A026
P10485,C1786,Auto,2678,2023-12-05,Active,469734,A498
P10486,C2864,Travel,4510,2025-06-02,Lapsed,72287,A252
P10487,C1526,Travel,4545,2022-06-08,Lapsed,128039,A457
P10488,C3395,Travel,4260,2023-05-11,Expired,257017,A442
P10489,C2651,Travel,2839,2022-05-09,Expired,69292,A153
P10490,C2069,Travel,4318,2021-03-26,Active,276738,A468
P10491,C4177,Travel,3951,2024-12-04,Lapsed,432523,A069
P10492,C3089,Home,3634,2020-07-18,Active,459421,A120
P10493,C0462,Home,2182,2021-06-06,Lapsed,494860,A038
P10494,C1033,Travel,4133,2024-10-19,Expired,236940,A131
P10495,C1189,Home,1197,2022-11-30,Expired,28819,A500
P10496,C4159,Home,936,2023-04-13,Expired,173686,A076
P10497,C1960,Auto,4953,2023-08-24,Active,331355,A141
P10498,C3942,Auto,4421,2020-09-27,Active,77259,A073
P10499,C2650,Auto,802,2022-01-23,Lapsed,158691,A259
P10500,C0213,Travel,3802,2021-03-31,Active,498305,A036
P10501,C4465,Travel,4898,2022-11-25,Active,423178,A394
P10502,C3966,Home,2108,2023-08-31,Active,74485,A352
P10503,C4373,Life,2136,2021-04-21,Expired,97721,A077
P10504,C3883,Home,3683,2022-01-18,Active,209869,A254
P10505,C4511,Auto,1258,2022-07-24,Expired,186329,A119
P10506,C1873,Auto,425,2023-07-11,Expired,256350,A449
P10507,C1425,Auto,4954,2023-05-11,Lapsed,463180,A422
P10508,C4627,Travel,4406,2025-06-12,Active,128262,A263
P10509,C4164,Auto,4038,2024-09-01,Expired,32516,A245
P10510,C4164,Home,888,2023-09-20,Lapsed,64763,A310
P10511,C4656,Life,789,2021-06-01,Expired,47626,A477
P10512,C4683,Life,4364,2023-07-18,Lapsed,36948,A275
P10513,C0780,Auto,813,2024-03-24,Lapsed,55258,A129
P10514,C4097,Travel,1504,2020-12-26,Active,238663,A255
P10515,C3274,Travel,710,2020-10-24,Active,126289,A350
P10516,C2779,Auto,1843,2025-02-19,Lapsed,483606,A117
P10517,C2560,Health,3172,2021-02-28,Active,396158,A001
P10518,C0676,Home,2181,2020-07-19,Lapsed,29026,A297
P10519,C3142,Life,608,2024-08-06,Lapsed,80273,A331
P10520,C0825,Travel,2394,2025-03-13,Expired,434949,A359
P10521,C2408,Health,4626,2025-06-09,Lapsed,422273,A272
P10522,C2042,Health,4789,2020-10-10,Lapsed,491254,A253
P10523,C1153,Health,2717,2023-05-12,Active,486460,A130
P10524,C0957,Auto,3354,2020-07-18,Lapsed,376669,A266
P10525,C4804,Health,4495,2025-02-27,Active,261902,A360
P10526,C4213,Life,4695,2022-12-04,Lapsed,400826,A439
P10527,C0080,Home,2575,2021-01-13,Expired,128978,A484
P10528,C2540,Health,2864,2022-10-17,Active,305350,A325
P10529,C3480,Health,4193,2022-02-12,Lapsed,370489,A286
P10530,C1746,Travel,457,2025-04-05,Expired,125725,A077
P10531,C3886,Health,4658,2024-04-08,Expired,467687,A356
P10532,C1877,Health,1657,2022-09-29,Lapsed,94100,A245
P10533,C3632,Health,4488,2025-05-31,Expired,322491,A132
P10534,C2335,Home,4914,2023-05-02,Expired,412137,A491
P10535,C0977,Life,3245,2021-09-30,Lapsed,198759,A091
P10536,C1820,Health,1107,2024-03-13,Lapsed,391924,A303
P10537,C4243,Travel,1221,2021-12-21,Expired,348276,A408
P10538,C0416,Life,2545,2022-08-20,Active,227276,A176
P10539,C0349,Health,843,2022-12-08,Expired,336651,A455
P10540,C0942,Home,3474,2021-09-27,Expired,366886,A424
P10541,C2848,Home,4637,2024-04-08,Lapsed,410967,A056
P10542,C0014,Life,1868,2024-05-19,Lapsed,355945,A330
P10543,C0345,Life,2969,2020-10-18,Active,334469,A468
P10544,C1879,Life,3531,2025-01-29,Lapsed,42743,A483
P10545,C2587,Health,4350,2023-05-26,Active,488644,A320
P10546,C0581,Health,2421,2020-10-06,Lapsed,26161,A050
P10547,C4244,Home,1113,2021-05-28,Lapsed,368775,A380
P10548,C1881,Travel,2009,2021-05-20,Lapsed,351930,A016
P10549,C2454,Home,1371,2021-05-26,Active,63195,A162
P10550,C4032,Home,434,2023-02-12,Active,474041,A289
P10551,C3137,Travel,1279,2021-03-25,Active,92449,A242
P10552,C0469,Home,2151,2025-04-11,Expired,173903,A031
P10553,C1751,Health,1231,2021-03-25,Expired,54912,A051
P10554,C2074,Health,3093,2023-03-22,Lapsed,71655,A342
P10555,C0421,Auto,4309,2024-01-07,Expired,52697,A084
P10556,C3698,Life,3812,2024-04-24,Lapsed,273439,A418
P10557,C4610,Auto,4625,2021-01-30,Lapsed,292684,A193
P10558,C0123,Health,2823,2021-10-05,Active,297232,A345
P10559,C3294,Auto,1402,2024-11-25,Active,167185,A077
P10560,C2301,Home,2067,2020-06-30,Lapsed,52650,A123
P10561,C2363,Travel,4361,2024-07-27,Expired,295666,A457
P10562,C4337,Home,1147,2020-10-15,Active,439390,A361
P10563,C3982,Travel,3386,2024-06-19,Lapsed,214556,A005
P10564,C1415,Travel,4050,2023-12-17,Active,323364,A145
P10565,C3660,Auto,2458,2023-10-08,Expired,224351,A005
P10566,C3699,Home,1613,2022-02-11,Lapsed,38640,A458
P10567,C4327,Life,425,2021-11-02,Expired,92182,A219
P10568,C2119,Life,2221,2025-04-28,Lapsed,256084,A208
P10569,C1747,Health,2742,2023-12-24,Lapsed,175104,A499
P10570,C0892,Health,3963,2023-06-17,Expired,322065,A142
P10571,C1117,Health,1441,2024-12-30,Expired,67499,A089
P10572,C2344,Health,1106,2024-11-21,Lapsed,40500,A143
P10573,C1658,Life,3578,2023-09-02,Lapsed,404377,A003
P10574,C0834,Travel,3222,2024-06-16,Active,260947,A332
P10575,C3818,Health,3433,2023-10-17,Active,284439,A269
P10576,C4944,Auto,3588,2025-05-11,Lapsed,289026,A347
P10577,C2132,Life,4058,2023-02-20,Active,352842,A023
P10578,C3510,Health,1778,2022-04-05,Active,263452,A160
P10579,C0696,Home,2867,2020-06-18,Expired,74411,A156
P10580,C2793,Life,338,2021-05-14,Lapsed,140790,A285
P10581,C0853,Auto,2142,2022-03-15,Expired,25102,A471
P10582,C0713,Health,889,2023-12-01,Active,161907,A371
P10583,C4063,Health,853,2020-07-22,Expired,294578,A465
P10584,C2604,Home,4712,2020-12-28,Lapsed,55061,A393
P10585,C2355,Travel,3244,2020-11-24,Expired,393579,A413
P10586,C1470,Health,679,2020-10-26,Lapsed,41838,A253
P10587,C0300,Health,3727,2020-12-18,Expired,60955,A432
P10588,C4495,Travel,3020,2024-08-22,Active,48408,A191
P10589,C0582,Health,3896,2022-02-21,Expired,427553,A126
P10590,C1392,Home,4927,2024-03-10,Lapsed,71695,A242
P10591,C0030,Home,2788,2022-11-14,Lapsed,109067,A316
P10592,C3199,Life,1463,2022-03-08,Lapsed,420878,A225
P10593,C0163,Health,2730,2024-12-05,Active,57482,A159
P10594,C4305,Health,1153,2021-03-31,Expired,209346,A302
P10595,C2873,Travel,613,2024-02-13,Lapsed,407006,A118
P10596,C1235,Auto,3737,2025-05-23,Lapsed,278860,A478
P10597,C0468,Life,711,2024-08-12,Lapsed,460761,A176
P10598,C1460,Health,2940,2023-08-24,Lapsed,317882,A437
P10599,C2882,Home,1384,2024-11-26,Lapsed,118906,A306
P10600,C2328,Travel,2591,2021-01-21,Active,496778,A065
P10601,C2180,Home,882,2020-09-06,Active,339094,A152
P10602,C2320,Auto,901,2023-11-05,Expired,303979,A108
P10603,C2821,Home,1510,2023-09-29,Expired,154325,A374
P10604,C4500,Home,2795,2021-06-30,Lapsed,310111,A317
P10605,C4497,Health,1332,2020-09-01,Lapsed,161275,A232
P10606,C2699,Auto,810,2022-08-03,Lapsed,193653,A266
P10607,C2610,Life,1453,2021-05-29,Active,361687,A258
P10608,C4829,Health,3213,2024-04-18,Lapsed,111171,A150
P10609,C4060,Health,4803,2022-09-05,Lapsed,46552,A302
P10610,C4538,Home,4184,2024-01-10,Lapsed,23357,A051
P10611,C2942,Home,2225,2022-10-31,Active,222430,A315
P10612,C0175,Health,2770,2024-06-26,Expired,222862,A076
P10613,C1514,Health,2678,2023-05-07,Expired,280865,A470
P10614,C4053,Home,2396,2022-02-26,Lapsed,294762,A084
P10615,C0412,Life,1206,2023-12-27,Lapsed,271793,A243
P10616,C0437,Life,2239,2020-10-08,Lapsed,325931,A444
P10617,C4456,Travel,737,2025-06-14,Expired,215265,A127
P10618,C4780,Home,4514,2021-08-25,Active,453417,A268
P10619,C4881,Travel,613,2020-12-12,Expired,229538,A404
P10620,C0295,Home,4102,2022-05-21,Active,82473,A369
P10621,C0203,Home,471,2023-09-27,Expired,451711,A036
P10622,C3272,Life,4593,2021-01-31,Active,329346,A127
P10623,C0521,Auto,368,2023-04-26,Lapsed,132393,A134
P10624,C1705,Travel,3852,2023-06-11,Active,59700,A260
P10625,C0823,Life,2039,2021-02-26,Active,289198,A445
P10626,C0836,Health,2448,2021-02-08,Active,91771,A328
P10627,C2772,Home,3801,2024-11-04,Lapsed,309083,A406
P10628,C0646,Life,4084,2022-10-24,Expired,276095,A033
P10629,C2166,Life,3699,2021-01-13,Active,443357,A102
P10630,C1676,Travel,3378,2024-09-05,Active,267181,A121
P10631,C3243,Health,1953,2023-06-27,Expired,33264,A095
P10632,C1672,Auto,445,2021-05-29,Lapsed,135582,A277
P10633,C4106,Life,4564,2023-01-12,Lapsed,310567,A262
P10634,C0379,Auto,2980,2021-11-03,Expired,404245,A404
P10635,C3707,Home,4726,2022-05-02,Lapsed,354323,A185
P10636,C1226,Health,1126,2021-11-22,Active,483123,A110
P10637,C3236,Life,4541,2023-05-08,Expired,398128,A292
P10638,C1036,Auto,1672,2022-04-19,Expired,71854,A348
P10639,C2255,Travel,1717,2023-04-04,Expired,246292,A285
P10640,C4347,Home,4047,2022-09-16,Active,67159,A076
P10641,C4106,Life,1286,2021-03-07,Active,39080,A392
P10642,C2408,Auto,3016,2021-08-21,Expired,25201,A091
P10643,C1500,Auto,990,2022-06-26,Active,181220,A460
P10644,C4228,Home,2309,2024-11-30,Lapsed,399258,A099
P10645,C2468,Health,1352,2025-01-30,Lapsed,67127,A488
P10646,C0746,Auto,336,2023-10-09,Active,325835,A437
P10647,C3178,Auto,4909,2023-08-06,Active,401853,A398
P10648,C2347,Travel,1349,2023-07-22,Active,491535,A151
P10649,C3408,Auto,2321,2021-12-24,Active,496376,A315
P10650,C2493,Travel,4115,2025-01-06,Active,301499,A473
P10651,C3334,Home,2135,2023-05-22,Expired,327194,A260
P10652,C3903,Travel,1870,2024-01-02,Active,278190,A243
P10653,C0804,Home,3950,2023-01-18,Lapsed,60841,A355
P10654,C0701,Life,3590,2022-05-28,Active,386875,A315
P10655,C2651,Health,3990,2023-10-04,Expired,379820,A362
P10656,C3755,Life,4576,2024-07-03,Expired,88822,A479
P10657,C0151,Life,1521,2023-10-04,Expired,40696,A390
P10658,C2825,Health,1729,2021-01-18,Expired,347266,A392
P10659,C0791,Life,667,2023-09-20,Lapsed,437039,A459
P10660,C2494,Life,3026,2024-11-18,Expired,101382,A229
P10661,C1983,Home,4647,2022-03-26,Active,423457,A073
P10662,C1438,Auto,1411,2020-08-28,Active,116421,A127
P10663,C0297,Life,415,2024-02-20,Active,256864,A497
P10664,C0484,Life,4621,2022-05-14,Expired,161063,A190
P10665,C0302,Travel,2230,2021-06-23,Active,202619,A217
P10666,C3413,Life,3501,2024-05-25,Lapsed,86815,A430
P10667,C0038,Auto,858,2020-08-24,Active,123893,A280
P10668,C2530,Life,4383,2024-12-11,Lapsed,140107,A377
P10669,C0278,Home,3158,2025-01-25,Lapsed,384192,A152
P10670,C3598,Travel,3357,2020-06-30,Lapsed,12105,A313
P10671,C2339,Travel,2014,2023-10-25,Expired,458291,A067
P10672,C4066,Health,4202,2024-03-11,Lapsed,148319,A258
P10673,C0241,Health,1067,2024-10-16,Expired,490714,A419
P10674,C3317,Home,2598,2025-01-18,Active,73019,A050
P10675,C2570,Health,3973,2020-11-17,Active,431197,A351
P10676,C1462,Travel,1160,2023-07-07,Expired,467984,A069
P10677,C2779,Health,696,2024-08-23,Lapsed,89038,A061
P10678,C2321,Life,2254,2022-05-26,Lapsed,184621,A165
P10679,C0319,Health,1108,2024-08-10,Active,44246,A359
P10680,C1916,Home,1274,2024-09-16,Expired,292015,A195
P10681,C2780,Travel,4098,2020-12-31,Lapsed,228792,A238
P10682,C4844,Home,2577,2024-05-04,Expired,182660,A210
P10683,C1747,Auto,3779,2023-08-21,Active,68919,A097
P10684,C2218,Life,3436,2021-09-01,Expired,498543,A062
P10685,C2340,Life,3696,2022-02-21,Lapsed,356012,A359
P10686,C0551,Auto,1390,2024-08-10,Lapsed,11262,A140
P10687,C1182,Travel,4971,2024-10-27,Lapsed,82766,A224
P10688,C2725,Auto,4632,2024-12-10,Expired,304601,A465
P10689,C0985,Auto,3399,2025-01-31,Active,379187,A405
P10690,C4266,Travel,2822,2022-06-11,Lapsed,346476,A133
P10691,C2052,Home,869,2023-07-18,Expired,98258,A149
P10692,C0921,Home,4526,2022-06-17,Lapsed,84207,A020
P10693,C0354,Home,3983,2021-08-12,Expired,10748,A403
P10694,C0362,Home,4636,2022-10-01,Lapsed,351663,A452
P10695,C3547,Auto,3143,2025-05-22,Expired,23358,A095
P10696,C3890,Travel,1103,2024-07-17,Expired,31676,A103
P10697,C4541,Auto,3039,2021-06-13,Lapsed,382212,A456
P10698,C2456,Home,4407,2025-03-08,Expired,61002,A306
P10699,C1867,Home,488,2022-07-14,Expired,95953,A147
P10700,C2409,Auto,4850,2021-12-20,Lapsed,216603,A283
P10701,C1415,Home,771,2023-09-18,Lapsed,373547,A223
P10702,C4857,Home,2651,2024-05-10,Expired,261190,A402
P10703,C4766,Travel,2486,2020-07-06,Expired,160845,A416
P10704,C1556,Home,644,2025-01-15,Expired,121699,A274
P10705,C0090,Auto,1571,2021-09-13,Expired,213996,A317
P10706,C2480,Home,3843,2024-01-15,Lapsed,447237,A179
P10707,C3027,Health,3311,2023-09-10,Lapsed,214217,A380
P10708,C2463,Travel,307,2024-02-01,Lapsed,305516,A389
P10709,C1914,Home,2969,2024-05-25,Expired,407734,A481
P10710,C4962,Travel,3610,2020-08-17,Active,421232,A366
P10711,C3588,Health,4404,2024-11-21,Lapsed,351279,A117
P10712,C4777,Life,1317,2023-12-05,Lapsed,304124,A140
P10713,C2028,Home,702,2020-10-12,Expired,244922,A201
P10714,C2685,Travel,315,2021-04-13,Active,189647,A454
P10715,C1428,Life,3507,2025-05-08,Lapsed,89050,A463
P10716,C0352,Home,3532,2024-02-18,Lapsed,161763,A025
P10717,C4620,Health,3104,2022-05-01,Active,162186,A309
P10718,C3441,Health,2261,2020-07-30,Expired,119977,A458
P10719,C0158,Home,559,2021-01-05,Active,62176,A026
P10720,C1028,Health,1507,2022-11-28,Active,285312,A199
P10721,C1127,Health,2892,2022-03-16,Expired,118687,A016
P10722,C1779,Life,3765,2022-07-20,Active,435641,A305
P10723,C3329,Life,624,2024-04-24,Expired,360051,A061
P10724,C0616,Home,1053,2022-09-30,Lapsed,233667,A218
P10725,C2669,Travel,1401,2024-02-01,Expired,317446,A324
P10726,C3989,Auto,2757,2023-01-24,Lapsed,273907,A010
P10727,C0792,Life,3646,2024-10-29,Active,107182,A097
P10728,C3423,Life,1330,2025-05-26,Active,53997,A208
P10729,C0993,Health,3664,2024-03-26,Active,276262,A072
P10730,C2687,Health,1671,2021-08-27,Lapsed,458445,A284
P10731,C4338,Life,1128,2023-07-08,Lapsed,193285,A134
P10732,C0080,Life,2135,2021-02-25,Active,71544,A083
P10733,C3083,Life,717,2022-03-18,Expired,466251,A445
P10734,C3863,Auto,2393,2024-07-12,Lapsed,238933,A152
P10735,C1649,Auto,4964,2021-07-31,Active,411332,A376
P10736,C4873,Health,4970,2023-01-17,Active,353273,A495
P10737,C2900,Home,310,2020-10-24,Expired,169342,A393
P10738,C1212,Life,3504,2022-10-10,Lapsed,36872,A191
P10739,C2316,Home,2706,2023-02-28,Expired,41453,A136
P10740,C2311,Travel,3528,2021-10-16,Lapsed,273896,A061
P10741,C4536,Travel,3084,2023-08-07,Lapsed,461436,A427
P10742,C1692,Health,2075,2023-03-22,Lapsed,357961,A270
P10743,C4262,Home,3979,2023-06-24,Active,243041,A022
P10744,C0439,Health,2390,2022-11-14,Active,252980,A146
P10745,C4422,Health,1701,2021-06-14,Active,426438,A087
P10746,C0307,Home,3233,2023-06-30,Lapsed,27161,A153
P10747,C1530,Life,4744,2025-05-18,Lapsed,243858,A100
P10748,C4827,Life,573,2021-11-22,Expired,126942,A481
P10749,C2156,Travel,1912,2021-09-30,Active,474801,A087
P10750,C3924,Life,1513,2020-12-30,Active,43263,A155
P10751,C3932,Home,558,2021-09-27,Active,114089,A177
P10752,C1995,Health,2133,2023-02-13,Active,364484,A315
P10753,C2185,Home,2289,2022-08-26,Active,248215,A195
P10754,C4741,Travel,3187,2024-06-23,Expired,470181,A298
P10755,C1083,Auto,2089,2021-07-13,Expired,477939,A295
P10756,C2818,Life,3091,2023-03-20,Lapsed,153031,A195
P10757,C4346,Home,4043,2021-07-17,Lapsed,13821,A065
P10758,C4536,Travel,1938,2024-04-26,Lapsed,325277,A170
P10759,C0623,Travel,3556,2022-09-24,Lapsed,414997,A416
P10760,C0458,Auto,2251,2022-02-08,Lapsed,263056,A178
P10761,C1619,Life,2062,2023-12-24,Lapsed,311857,A278
P10762,C3092,Life,1286,2023-11-21,Active,283771,A178
P10763,C4133,Home,1422,2022-04-05,Expired,194057,A207
P10764,C1699,Health,1547,2021-01-10,Active,396833,A258
P10765,C4787,Home,4642,2021-03-11,Lapsed,260089,A258
P10766,C0908,Home,3485,2024-09-26,Expired,285020,A193
P10767,C4172,Travel,1536,2024-09-01,Expired,79760,A419
P10768,C3365,Travel,2866,2023-07-08,Expired,81711,A150
P10769,C1716,Life,1441,2021-05-27,Expired,259127,A445
P10770,C3460,Home,584,2021-06-25,Lapsed,330660,A198
P10771,C2166,Life,4257,2022-01-26,Lapsed,318136,A069
P10772,C0833,Life,2170,2021-07-30,Expired,399888,A415
P10773,C0006,Health,2453,2022-09-21,Lapsed,37233,A237
P10774,C1372,Health,3715,2022-07-15,Lapsed,136065,A107
P10775,C4846,Auto,868,2022-03-29,Active,106264,A126
P10776,C0927,Life,2955,2024-03-01,Active,401064,A110
P10777,C2939,Auto,3266,2024-01-05,Lapsed,265243,A219
P10778,C4512,Auto,4087,2023-06-16,Lapsed,35281,A364
P10779,C1026,Health,2959,2024-01-23,Active,354330,A173
P10780,C3988,Health,4517,2020-09-20,Expired,249764,A365
P10781,C1290,Life,1431,2024-03-13,Expired,171223,A477
P10782,C0866,Life,2352,2021-04-09,Expired,396747,A329
P10783,C0312,Travel,2423,2022-09-28,Active,415621,A291
P10784,C2353,Travel,4194,2021-12-09,Active,159525,A444
P10785,C3447,Auto,3927,2021-03-02,Expired,241414,A349
P10786,C2473,Auto,3212,2022-11-22,Lapsed,120640,A052
P10787,C4569,Travel,1828,2023-02-27,Expired,97825,A161
P10788,C2523,Health,3760,2022-10-17,Active,353500,A425
P10789,C4430,Auto,496,2022-10-20,Lapsed,488857,A272
P10790,C4171,Travel,2938,2025-05-18,Expired,346385,A290
P10791,C2002,Travel,2828,2025-02-13,Lapsed,401540,A155
P10792,C4264,Home,3899,2024-05-30,Expired,417970,A237
P10793,C3580,Auto,1145,2022-02-28,Active,435549,A338
P10794,C1003,Auto,1719,2022-08-30,Lapsed,185360,A203
P10795,C0704,Travel,3984,2020-08-02,Active,102166,A276
P10796,C1944,Health,598,2023-10-12,Expired,115887,A244
P10797,C0896,Auto,1139,2023-11-02,Lapsed,105506,A143
P10798,C4180,Auto,4757,2024-02-14,Active,39790,A170
P10799,C2331,Life,4811,2023-02-16,Active,316754,A227
P10800,C2040,Auto,2255,2023-09-26,Active,89229,A199
P10801,C4497,Health,2063,2023-10-26,Lapsed,493815,A104
P10802,C0382,Auto,2286,2020-11-24,Lapsed,489913,A259
P10803,C2615,Auto,1295,2022-05-19,Active,211822,A377
P10804,C2197,Health,4985,2024-04-03,Active,449749,A350
P10805,C2691,Life,1050,2024-07-15,Active,22748,A375
P10806,C1092,Travel,1426,2020-09-20,Lapsed,56604,A112
P10807,C2662,Life,1700,2023-05-20,Active,17786,A301
P10808,C3093,Travel,975,2025-04-02,Active,166441,A024
P10809,C3105,Auto,1280,2022-10-23,Active,59538,A415
P10810,C2452,Home,2694,2022-09-25,Active,95116,A155
P10811,C4380,Home,1484,2024-06-02,Expired,108362,A467
P10812,C1362,Health,876,2023-04-19,Expired,38058,A109
P10813,C4439,Health,2660,2020-07-20,Expired,62447,A072
P10814,C4596,Life,3332,2020-11-26,Expired,149576,A011
P10815,C1294,Life,4236,2021-12-13,Expired,321838,A411
P10816,C4618,Life,3910,2020-08-24,Expired,406917,A139
P10817,C0975,Health,1700,2021-11-28,Lapsed,102715,A084
P10818,C4247,Life,4904,2024-06-20,Active,310007,A063
P10819,C1093,Home,1278,2024-05-18,Active,44882,A272
P10820,C2701,Travel,878,2023-01-06,Expired,178397,A463
P10821,C4591,Life,2811,2020-10-02,Expired,100720,A390
P10822,C4035,Health,4016,2024-09-11,Expired,495036,A400
P10823,C0138,Home,1411,2025-06-04,Active,43527,A254
P10824,C1255,Home,2295,2020-07-07,Lapsed,11028,A288
P10825,C0389,Life,1483,2022-09-21,Lapsed,66280,A481
P10826,C3723,Auto,4589,2023-02-07,Expired,327848,A130
P10827,C1464,Auto,2947,2020-12-02,Active,212754,A471
P10828,C3640,Auto,864,2023-07-25,Lapsed,26297,A161
P10829,C2549,Auto,4677,2022-09-14,Expired,369910,A433
P10830,C2320,Home,944,2022-12-09,Lapsed,144561,A031
P10831,C2662,Life,4150,2020-08-15,Lapsed,380452,A220
P10832,C0912,Life,2071,2022-04-14,Active,349647,A390
P10833,C1373,Travel,329,2024-10-19,Expired,253881,A413
P10834,C3524,Health,636,2024-12-21,Expired,326101,A178
P10835,C3047,Life,4975,2025-03-27,Active,439992,A302
P10836,C1206,Life,2669,2024-09-24,Lapsed,35304,A300
P10837,C0615,Home,2851,2023-01-29,Lapsed,363319,A389
P10838,C2568,Home,2378,2024-09-01,Lapsed,473005,A168
