accountID,customerID,branchID,accountType,balance,openDate,status
A10450,C0369,B075,Credit,28823.73,2022-11-08,Closed
A10451,C1968,B023,Loan,32675.97,2017-11-29,Closed
A10452,C2801,B076,Checking,51096.36,2016-04-27,Closed
A10453,C4961,B082,Credit,49380.13,2017-01-12,Closed
A10454,C0923,B173,Savings,92603.02,2020-06-04,Active
A10455,C3702,B003,Credit,15340.29,2025-01-06,Dormant
A10456,C1557,B105,Loan,13795.58,2022-07-06,Active
A10457,C4016,B008,Credit,52829.2,2019-04-03,Closed
A10458,C3912,B010,Savings,45563.12,2018-01-20,Active
A10459,C4449,B001,Checking,57026.32,2022-12-18,Active
A10460,C1387,B146,Credit,63220.91,2021-05-18,Closed
A10461,C4551,B080,Loan,41842.77,2023-06-27,Closed
A10462,C2340,B081,Checking,86584.13,2021-01-16,Closed
A10463,C4257,B093,Loan,66974.04,2021-10-28,Dormant
A10464,C1419,B039,Credit,62159.68,2025-05-31,Closed
A10465,C4064,B007,Credit,28012.16,2016-03-23,Dormant
A10466,C2381,B043,Savings,96307.26,2023-04-21,Closed
A10467,C3121,B060,Loan,72527.06,2017-11-01,Active
A10468,C2657,B125,Credit,22430.45,2020-02-09,Closed
A10469,C1282,B182,Loan,13848.38,2020-01-21,Closed
A10470,C0313,B021,Savings,16283.14,2019-10-01,Closed
A10471,C1314,B077,Checking,58857.19,2018-04-15,Active
A10472,C2052,B046,Checking,47895.4,2025-02-03,Active
A10473,C4626,B127,Credit,66281.06,2020-12-04,Closed
A10474,C2330,B087,Savings,85578.85,2021-01-14,Dormant
A10475,C4612,B106,Checking,96672.65,2023-03-07,Closed
A10476,C0249,B001,Checking,80358.38,2018-08-03,Dormant
A10477,C2313,B130,Credit,84342.85,2021-10-23,Dormant
A10478,C2256,B124,Checking,31440.1,2016-08-20,Dormant
A10479,C0027,B119,Loan,18825.68,2018-07-02,Dormant
A10480,C4500,B045,Checking,11183.98,2019-10-27,Active
A10481,C1245,B028,Checking,9590.61,2018-01-11,Closed
A10482,C3227,B151,Savings,87914.57,2020-04-03,Closed
A10483,C4085,B181,Loan,99324.67,2018-09-07,Closed
A10484,C1373,B088,Credit,60252.98,2017-02-19,Closed
A10485,C3800,B175,Savings,48954.86,2024-07-11,Dormant
A10486,C3035,B128,Savings,29958.61,2022-12-12,Active
A10487,C1239,B143,Savings,13556.55,2024-04-04,Dormant
A10488,C4346,B155,Checking,42563.6,2022-10-15,Active
A10489,C4545,B074,Credit,26319.73,2016-05-10,Dormant
A10490,C2332,B168,Loan,6400.88,2020-08-22,Active
A10491,C1108,B047,Credit,66506.2,2023-12-04,Dormant
A10492,C2131,B142,Savings,65927.62,2020-08-06,Dormant
A10493,C0060,B064,Loan,21357.41,2024-03-06,Closed
A10494,C1191,B097,Savings,98659.83,2017-02-26,Active
A10495,C4453,B076,Checking,83916.78,2021-11-29,Closed
A10496,C2599,B012,Savings,40064.61,2019-02-12,Active
A10497,C1362,B161,Credit,44338.43,2019-05-16,Dormant
A10498,C3075,B164,Credit,54573.52,2016-03-26,Dormant
A10499,C4794,B146,Savings,19863.2,2023-07-02,Active
A10500,C0940,B082,Savings,20867.74,2021-04-13,Closed
A10501,C4598,B044,Credit,40628.77,2020-03-05,Dormant
A10502,C0157,B046,Checking,16408.86,2016-11-01,Dormant
A10503,C1445,B056,Credit,62582.36,2023-11-24,Closed
A10504,C0337,B188,Credit,64914.9,2024-02-18,Closed
A10505,C1751,B072,Credit,45852.82,2024-04-24,Closed
A10506,C3163,B085,Loan,43180.55,2023-09-17,Closed
A10507,C0070,B125,Loan,16471.43,2017-10-22,Dormant
A10508,C2363,B042,Credit,39559.91,2020-01-06,Closed
A10509,C1906,B147,Checking,18662.14,2016-10-15,Active
A10510,C4190,B063,Loan,76557.08,2022-07-12,Closed
A10511,C0346,B021,Credit,54272.76,2019-12-07,Active
A10512,C4705,B024,Loan,19844.1,2022-04-28,Dormant
A10513,C2713,B063,Loan,2004.26,2018-06-15,Closed
A10514,C2820,B032,Credit,3662.95,2016-10-24,Closed
A10515,C3231,B170,Loan,43439.22,2020-10-19,Dormant
A10516,C3522,B148,Savings,19171.03,2021-06-26,Dormant
A10517,C4843,B075,Credit,51253.83,2018-04-20,Active
A10518,C3019,B132,Savings,62217.37,2020-06-10,Active
A10519,C0328,B173,Loan,19056.6,2016-12-18,Closed
A10520,C1116,B138,Checking,14805.59,2016-10-27,Dormant
A10521,C4001,B194,Loan,4319.2,2019-02-09,Active
A10522,C4076,B137,Checking,22035.29,2017-12-24,Dormant
A10523,C0803,B151,Credit,79371.03,2021-09-21,Closed
A10524,C3994,B186,Credit,89884.01,2021-11-14,Dormant
A10525,C1806,B194,Savings,23484.77,2023-09-06,Active
A10526,C4250,B144,Checking,79117.59,2025-02-06,Dormant
A10527,C1330,B138,Checking,68189.92,2018-01-27,Dormant
A10528,C3110,B188,Loan,17474.74,2018-10-16,Active
A10529,C3568,B138,Checking,58010.65,2020-06-16,Dormant
A10530,C4947,B026,Checking,22125.27,2022-12-07,Dormant
A10531,C1548,B174,Checking,77831.04,2021-02-02,Active
A10532,C0599,B086,Checking,51842.19,2019-06-18,Dormant
A10533,C0322,B089,Checking,46738.31,2015-08-31,Closed
A10534,C4570,B031,Savings,43356.28,2022-05-04,Closed
A10535,C1347,B002,Credit,43326.45,2015-06-30,Closed
A10536,C0004,B081,Loan,54516.23,2017-01-20,Closed
A10537,C0703,B112,Credit,22596.67,2023-03-14,Dormant
A10538,C0836,B056,Loan,19865.98,2016-10-19,Active
A10539,C3385,B111,Credit,62718.34,2023-05-31,Active
A10540,C2668,B198,Credit,66389.27,2018-07-12,Dormant
A10541,C4866,B108,Checking,30059.18,2020-06-07,Closed
A10542,C4578,B195,Loan,47988.9,2019-08-05,Closed
A10543,C2961,B117,Credit,74206.16,2017-10-26,Dormant
A10544,C3919,B095,Credit,93983.94,2019-05-08,Closed
A10545,C0017,B047,Checking,8415.83,2021-04-16,Active
A10546,C3093,B045,Credit,20810.82,2019-07-07,Dormant
A10547,C1779,B083,Checking,37980.62,2015-09-05,Closed
A10548,C0055,B088,Savings,59629.66,2023-06-06,Dormant
A10549,C1525,B052,Loan,37494.62,2024-05-08,Dormant
A10550,C4967,B096,Savings,7491.22,2021-06-16,Dormant
A10551,C3657,B040,Loan,81072.75,2019-01-20,Closed
A10552,C1813,B183,Credit,23601.32,2018-04-23,Active
A10553,C3438,B120,Savings,91448.79,2018-10-03,Active
A10554,C2286,B085,Savings,51691.73,2017-03-20,Dormant
A10555,C4113,B126,Checking,23094.93,2021-01-25,Active
A10556,C0563,B148,Savings,5114.19,2015-12-25,Closed
A10557,C3995,B126,Loan,25109.67,2022-07-10,Dormant
A10558,C3229,B010,Checking,91905.28,2023-03-31,Dormant
A10559,C3755,B034,Loan,3501.56,2015-09-23,Dormant
A10560,C2268,B142,Savings,52064.4,2015-06-30,Active
A10561,C2538,B196,Checking,44353.0,2023-02-08,Dormant
A10562,C4250,B106,Savings,64897.35,2020-08-02,Closed
A10563,C0710,B167,Credit,34106.24,2015-07-08,Dormant
A10564,C1819,B124,Savings,52221.7,2021-01-22,Closed
A10565,C0919,B124,Savings,52468.03,2019-11-06,Closed
A10566,C2501,B015,Credit,48243.33,2019-07-30,Dormant
A10567,C1083,B112,Savings,29338.65,2018-10-21,Dormant
A10568,C1375,B006,Savings,43527.55,2021-12-29,Closed
A10569,C4566,B043,Loan,91590.26,2023-10-21,Closed
A10570,C2534,B048,Credit,8491.51,2019-08-22,Closed
A10571,C0705,B025,Savings,75433.35,2023-01-26,Closed
A10572,C0167,B060,Savings,31351.29,2019-11-15,Dormant
A10573,C4808,B150,Checking,8058.38,2020-06-17,Closed
A10574,C2641,B137,Checking,26064.39,2015-09-12,Dormant
A10575,C3762,B005,Loan,17636.08,2025-06-03,Closed
A10576,C1189,B105,Credit,3327.55,2021-07-29,Dormant
A10577,C4577,B149,Savings,59636.27,2017-12-14,Active
A10578,C4616,B099,Credit,17776.39,2016-06-01,Closed
A10579,C0797,B073,Checking,51672.64,2016-09-03,Active
A10580,C3461,B060,Savings,11246.82,2015-10-06,Dormant
A10581,C1597,B098,Savings,2537.46,2016-08-13,Dormant
A10582,C2402,B146,Credit,12088.26,2022-04-12,Closed
A10583,C1018,B072,Savings,1501.56,2023-05-08,Active
A10584,C4484,B073,Credit,3811.11,2022-04-29,Dormant
A10585,C4838,B147,Credit,79539.89,2020-06-01,Closed
A10586,C1799,B079,Credit,18525.87,2019-09-15,Active
A10587,C1523,B112,Loan,16366.66,2019-02-20,Closed
A10588,C1162,B005,Credit,79514.89,2017-06-12,Active
A10589,C3702,B163,Loan,54312.81,2024-11-04,Active
A10590,C2535,B114,Credit,16657.22,2018-05-18,Dormant
A10591,C4455,B152,Credit,61560.93,2018-07-20,Dormant
A10592,C0195,B048,Loan,36849.63,2019-09-25,Dormant
A10593,C4381,B001,Savings,27089.08,2020-06-06,Active
A10594,C1380,B005,Loan,7357.06,2021-09-01,Dormant
A10595,C0263,B166,Checking,90590.71,2021-01-23,Closed
A10596,C3161,B089,Checking,1230.93,2018-02-01,Dormant
A10597,C3063,B104,Checking,48551.16,2024-02-01,Closed
A10598,C4787,B024,Credit,79011.69,2015-12-02,Closed
A10599,C3539,B169,Checking,31381.32,2020-01-12,Active
A10600,C2946,B072,Savings,49827.38,2019-03-20,Active
A10601,C4748,B045,Checking,62897.76,2015-09-04,Closed
A10602,C0446,B029,Credit,70485.43,2023-11-03,Active
A10603,C0604,B170,Savings,77913.44,2019-07-12,Closed
A10604,C0547,B101,Loan,33591.31,2022-06-19,Active
A10605,C4961,B078,Credit,15693.36,2017-08-20,Closed
A10606,C4359,B022,Checking,21128.31,2015-07-23,Dormant
A10607,C3117,B180,Loan,54467.83,2024-06-24,Closed
A10608,C1546,B132,Credit,18084.25,2020-07-11,Active
A10609,C3472,B181,Loan,87919.23,2024-05-22,Active
A10610,C4113,B119,Checking,8408.22,2020-06-02,Active
A10611,C3728,B059,Credit,79221.41,2024-01-19,Dormant
A10612,C0849,B181,Checking,89473.76,2025-01-03,Closed
A10613,C2156,B198,Checking,52398.68,2016-03-21,Dormant
A10614,C1642,B189,Credit,8406.93,2020-07-06,Dormant
A10615,C1923,B195,Loan,52189.91,2016-02-26,Closed
A10616,C4733,B177,Checking,14451.92,2015-09-21,Dormant
A10617,C3957,B114,Checking,91470.62,2017-04-11,Active
A10618,C4395,B031,Checking,12915.5,2021-10-01,Active
A10619,C4042,B169,Credit,43440.97,2024-02-07,Active
A10620,C2845,B115,Checking,64710.05,2015-08-10,Active
A10621,C3773,B083,Credit,95389.93,2023-07-05,Closed
A10622,C2298,B158,Checking,21689.69,2020-06-12,Active
A10623,C0686,B009,Loan,87939.04,2019-05-07,Active
A10624,C4702,B154,Loan,12960.19,2023-03-29,Active
A10625,C2763,B163,Loan,14898.04,2023-04-28,Closed
A10626,C1131,B027,Credit,78975.39,2016-10-13,Active
A10627,C3853,B092,Credit,7268.77,2019-02-08,Closed
A10628,C4297,B021,Loan,1412.55,2021-08-09,Dormant
A10629,C0099,B027,Loan,64099.16,2020-12-21,Dormant
A10630,C0129,B013,Loan,37600.72,2019-06-22,Closed
A10631,C0873,B194,Savings,59164.78,2017-06-28,Closed
A10632,C2417,B174,Credit,53162.57,2015-12-31,Dormant
A10633,C4047,B075,Loan,72052.6,2018-09-03,Active
A10634,C0396,B071,Savings,44256.19,2015-08-22,Dormant
A10635,C3573,B098,Credit,7922.05,2015-08-15,Active
A10636,C2164,B004,Savings,80807.61,2023-11-02,Dormant
A10637,C2422,B165,Credit,62997.67,2022-06-21,Dormant
A10638,C0897,B174,Loan,37195.24,2024-10-11,Active
A10639,C2089,B168,Savings,31439.91,2022-01-11,Active
A10640,C2100,B147,Loan,8396.94,2023-01-27,Active
A10641,C3321,B151,Loan,59577.48,2021-08-05,Closed
A10642,C2490,B025,Loan,56814.57,2020-10-30,Active
A10643,C2047,B016,Checking,40134.28,2018-02-02,Dormant
A10644,C4767,B140,Checking,35800.35,2021-06-27,Dormant
A10645,C0640,B155,Credit,85722.0,2019-11-05,Active
A10646,C3403,B186,Checking,57548.82,2020-05-12,Active
A10647,C1407,B084,Savings,99841.82,2020-12-19,Active
A10648,C2505,B030,Checking,48813.38,2015-07-14,Closed
A10649,C1973,B174,Credit,76150.38,2023-01-22,Active
A10650,C2567,B169,Loan,19408.6,2024-02-27,Closed
A10651,C3457,B101,Loan,39862.37,2015-12-10,Closed
A10652,C3377,B074,Savings,93300.66,2016-09-06,Closed
A10653,C3699,B061,Loan,73402.11,2020-10-10,Closed
A10654,C3450,B087,Savings,31405.83,2024-05-13,Active
A10655,C4428,B044,Loan,5262.11,2023-09-29,Closed
A10656,C1828,B162,Checking,7680.22,2016-04-26,Closed
A10657,C0639,B193,Savings,6542.34,2023-09-18,Active
A10658,C1915,B037,Savings,6834.89,2024-10-14,Dormant
A10659,C1341,B109,Savings,43598.96,2019-09-19,Closed
A10660,C0773,B038,Credit,15444.07,2023-12-16,Dormant
A10661,C4760,B193,Savings,6365.94,2023-01-04,Closed
A10662,C0599,B161,Savings,5305.21,2020-06-13,Dormant
A10663,C3007,B120,Loan,74268.92,2022-11-09,Dormant
A10664,C2764,B137,Credit,66533.0,2019-10-20,Closed
A10665,C2121,B069,Checking,49909.11,2020-11-21,Active
A10666,C2115,B173,Loan,77262.14,2018-11-15,Closed
A10667,C0708,B186,Credit,11264.67,2023-08-30,Dormant
A10668,C2113,B150,Loan,37366.05,2020-03-27,Active
A10669,C0679,B042,Checking,71823.05,2017-07-03,Dormant
A10670,C2334,B188,Checking,32733.25,2022-05-20,Dormant
A10671,C0198,B174,Checking,24825.7,2025-04-15,Active
A10672,C3669,B058,Loan,51175.55,2015-12-08,Active
A10673,C4715,B116,Checking,55367.34,2019-09-11,Dormant
A10674,C1265,B075,Checking,2623.89,2022-07-04,Closed
A10675,C0372,B003,Savings,56642.32,2021-10-08,Active
A10676,C4671,B187,Checking,79734.69,2020-08-30,Dormant
A10677,C3225,B177,Checking,99279.79,2023-02-23,Closed
A10678,C3112,B066,Checking,21556.14,2022-04-27,Closed
A10679,C1509,B091,Savings,66682.43,2021-05-25,Dormant
A10680,C2493,B125,Checking,12676.0,2019-04-28,Dormant
A10681,C3581,B112,Savings,96318.97,2016-01-27,Dormant
A10682,C0953,B030,Credit,26420.36,2024-04-03,Active
A10683,C4356,B067,Savings,78539.89,2023-05-23,Dormant
A10684,C3787,B081,Loan,29927.3,2020-01-12,Dormant
A10685,C0192,B144,Savings,33234.1,2024-05-08,Dormant
A10686,C0259,B046,Savings,12427.43,2021-06-08,Active
A10687,C4016,B062,Credit,36034.56,2024-12-25,Closed
A10688,C2534,B128,Checking,95760.93,2024-10-19,Closed
A10689,C4538,B010,Credit,52071.26,2018-07-18,Active
A10690,C3381,B044,Checking,43638.98,2015-08-15,Closed
A10691,C0889,B074,Checking,39990.7,2016-11-07,Active
A10692,C0743,B140,Checking,54042.27,2024-07-10,Closed
A10693,C0221,B166,Checking,34583.87,2019-09-10,Closed
A10694,C1495,B080,Savings,79177.45,2020-10-07,Dormant
A10695,C4974,B037,Savings,24984.35,2022-10-12,Dormant
A10696,C3932,B189,Loan,71591.97,2021-08-02,Dormant
A10697,C0649,B115,Checking,49835.93,2017-10-27,Active
A10698,C4570,B155,Credit,11555.92,2021-08-24,Closed
A10699,C3890,B173,Checking,55997.68,2020-11-24,Dormant
A10700,C2579,B084,Loan,82729.86,2021-10-27,Active
A10701,C0968,B018,Loan,8426.69,2019-05-06,Active
A10702,C3683,B160,Checking,57351.0,2023-05-30,Active
A10703,C3885,B096,Credit,25702.78,2020-05-12,Dormant
A10704,C0234,B104,Credit,40449.86,2017-05-21,Closed
A10705,C4636,B185,Savings,69191.36,2022-04-08,Active
A10706,C4169,B195,Savings,48525.42,2025-01-25,Active
A10707,C0316,B081,Savings,15625.12,2022-12-22,Active
A10708,C0144,B009,Loan,83165.11,2019-03-03,Dormant
A10709,C1878,B169,Savings,57825.99,2023-06-15,Active
A10710,C0693,B093,Credit,25262.74,2017-12-21,Closed
A10711,C0090,B056,Savings,39861.22,2020-06-30,Dormant
A10712,C1512,B047,Credit,77078.65,2025-05-26,Active
A10713,C3176,B176,Checking,40301.36,2023-08-05,Active
A10714,C0107,B142,Credit,57675.74,2017-06-26,Closed
A10715,C2856,B133,Checking,30784.59,2023-01-19,Dormant
A10716,C0624,B060,Credit,12045.55,2020-12-24,Closed
A10717,C4676,B179,Credit,31390.48,2023-12-15,Active
A10718,C4146,B171,Loan,68090.28,2018-11-17,Active
A10719,C4434,B103,Savings,97380.32,2019-01-27,Dormant
A10720,C3448,B155,Savings,3743.39,2023-03-11,Active
A10721,C4106,B046,Loan,31091.88,2021-01-30,Active
A10722,C3552,B164,Checking,25957.56,2022-10-02,Closed
A10723,C3768,B024,Credit,80175.37,2025-03-16,Closed
A10724,C0780,B022,Credit,99434.16,2024-08-06,Closed
A10725,C4104,B184,Credit,34652.73,2019-08-21,Closed
A10726,C1717,B031,Credit,19453.14,2024-06-25,Active
A10727,C3713,B192,Loan,5901.91,2021-03-01,Active
A10728,C0468,B041,Loan,39463.54,2023-12-18,Active
A10729,C2242,B031,Credit,52431.98,2018-10-22,Active
A10730,C2760,B149,Checking,33305.71,2017-04-22,Closed
A10731,C1133,B061,Credit,22434.87,2022-08-28,Dormant
A10732,C2337,B143,Checking,4789.52,2022-12-03,Closed
A10733,C4067,B092,Savings,32325.98,2019-12-12,Closed
A10734,C0900,B097,Loan,60280.47,2018-07-01,Closed
A10735,C4175,B005,Loan,56224.54,2016-04-21,Closed
A10736,C4090,B079,Savings,38940.58,2018-04-24,Active
A10737,C3991,B037,Loan,62765.4,2015-07-15,Closed
A10738,C0536,B095,Credit,57358.17,2022-03-29,Dormant
A10739,C4502,B162,Checking,79914.0,2023-06-21,Active
A10740,C1855,B059,Checking,46040.28,2023-03-03,Closed
A10741,C1459,B194,Loan,34063.16,2025-03-05,Active
A10742,C2887,B185,Savings,7622.99,2016-07-03,Dormant
A10743,C1033,B164,Checking,60800.98,2024-09-05,Dormant
A10744,C4704,B181,Checking,83204.74,2020-02-19,Active
A10745,C3032,B136,Checking,21125.25,2017-12-25,Dormant
A10746,C0940,B156,Loan,34787.65,2024-08-25,Closed
A10747,C0444,B183,Loan,32258.02,2016-09-12,Dormant
A10748,C0140,B036,Checking,53688.23,2016-03-05,Active
A10749,C3152,B127,Checking,88478.09,2019-01-23,Closed
A10750,C4108,B033,Savings,53907.85,2015-09-30,Dormant
A10751,C1766,B095,Checking,38077.13,2024-12-28,Dormant
A10752,C4713,B118,Checking,49550.43,2019-07-07,Active
A10753,C1145,B069,Checking,8114.65,2024-06-25,Dormant
A10754,C3206,B127,Savings,75367.2,2019-01-20,Active
A10755,C1023,B179,Credit,32839.21,2016-03-13,Dormant
A10756,C2619,B130,Credit,74799.85,2018-05-08,Dormant
A10757,C4730,B025,Checking,92832.44,2020-03-03,Active
A10758,C2563,B134,Credit,96850.65,2023-06-07,Dormant
A10759,C0601,B034,Loan,2636.25,2017-06-09,Closed
A10760,C3616,B010,Credit,8997.69,2023-05-06,Dormant
A10761,C4277,B104,Savings,83757.81,2024-08-17,Dormant
A10762,C3825,B067,Checking,35331.77,2018-09-01,Dormant
A10763,C4259,B160,Credit,96755.59,2017-02-22,Dormant
A10764,C0589,B165,Checking,45398.21,2016-05-04,Closed
A10765,C4692,B140,Savings,4942.4,2017-03-25,Active
A10766,C3462,B012,Savings,25582.19,2021-06-13,Active
A10767,C0515,B059,Loan,79919.41,2021-04-01,Dormant
A10768,C1644,B053,Savings,94812.6,2020-02-22,Active
A10769,C1607,B045,Credit,83774.08,2015-07-30,Active
A10770,C2646,B050,Loan,11202.74,2015-10-03,Active
A10771,C2180,B158,Savings,61820.96,2022-07-15,Dormant
A10772,C0946,B144,Credit,38254.1,2021-08-22,Dormant
A10773,C0730,B118,Loan,94357.71,2024-10-01,Closed
A10774,C2914,B113,Savings,78986.13,2024-07-21,Dormant
A10775,C3498,B069,Savings,39262.14,2020-10-26,Closed
A10776,C4857,B123,Credit,18549.68,2019-07-20,Active
A10777,C1524,B036,Loan,68248.5,2017-11-23,Active
A10778,C1322,B093,Savings,61667.9,2017-05-19,Active
A10779,C1165,B104,Credit,90782.59,2020-08-07,Dormant
A10780,C3974,B102,Loan,91418.39,2017-08-16,Closed
A10781,C1589,B152,Savings,78499.83,2025-05-07,Closed
A10782,C0528,B037,Loan,71494.25,2024-05-23,Active
A10783,C3679,B137,Loan,10913.98,2016-10-15,Closed
A10784,C4828,B073,Savings,20958.42,2017-08-18,Active
A10785,C1393,B104,Loan,76725.63,2018-07-30,Closed
A10786,C0511,B051,Credit,55794.45,2018-11-24,Active
A10787,C4994,B175,Savings,61010.07,2017-04-16,Active
A10788,C3563,B183,Savings,59932.15,2015-06-21,Dormant
A10789,C1287,B155,Savings,71544.15,2025-01-02,Active
A10790,C1284,B038,Loan,51887.51,2016-08-03,Active
A10791,C3652,B093,Credit,77571.55,2017-12-18,Closed
A10792,C3854,B108,Checking,60513.66,2021-10-13,Dormant
A10793,C0445,B091,Checking,30053.19,2017-06-30,Active
A10794,C3038,B107,Credit,33054.01,2020-02-06,Closed
A10795,C3358,B009,Checking,23220.93,2018-10-28,Dormant
A10796,C0830,B172,Loan,27652.36,2016-01-29,Active
A10797,C3302,B158,Credit,16832.22,2017-11-16,Closed
A10798,C3316,B046,Loan,15199.77,2025-05-17,Dormant
A10799,C0811,B138,Credit,78421.25,2019-07-24,Dormant
A10800,C4336,B164,Savings,44695.96,2025-02-02,Dormant
A10801,C0147,B099,Checking,1971.12,2017-03-27,Closed
A10802,C1543,B145,Savings,25274.74,2017-06-03,Closed
A10803,C1303,B025,Credit,67801.45,2022-01-17,Active
A10804,C1680,B008,Loan,85166.34,2016-07-01,Dormant
A10805,C2685,B184,Checking,22799.2,2022-08-09,Active
A10806,C4235,B032,Checking,81654.44,2020-04-30,Dormant
A10807,C3921,B142,Loan,97292.1,2019-05-26,Active
A10808,C2119,B073,Savings,92205.28,2016-06-03,Closed
A10809,C1180,B071,Loan,27212.85,2016-12-08,Active
A10810,C3598,B109,Checking,63899.85,2024-09-12,Dormant
A10811,C0044,B125,Checking,66925.98,2022-10-28,Dormant
A10812,C0723,B112,Loan,61934.41,2021-11-11,Closed
A10813,C2939,B008,Credit,6938.56,2015-07-02,Dormant
A10814,C3286,B122,Checking,43566.07,2017-11-01,Closed
A10815,C3180,B113,Loan,97703.41,2018-03-02,Active
A10816,C1070,B026,Loan,33709.69,2025-03-20,Dormant
A10817,C2146,B057,Checking,46592.54,2024-10-17,Closed
A10818,C3201,B060,Credit,5013.53,2025-04-15,Dormant
A10819,C2030,B098,Savings,91205.52,2021-07-14,Closed
A10820,C1305,B110,Checking,21548.42,2024-04-18,Closed
A10821,C1249,B163,Savings,84099.16,2020-03-30,Dormant
A10822,C2165,B003,Loan,68645.69,2020-11-14,Dormant
A10823,C4887,B188,Loan,50294.24,2018-10-28,Dormant
A10824,C4873,B003,Checking,65217.55,2017-01-01,Closed
A10825,C0915,B174,Loan,81100.8,2023-07-03,Active
A10826,C4054,B066,Loan,41454.32,2021-02-24,Active
A10827,C4505,B113,Loan,1075.92,2025-03-03,Closed
A10828,C1108,B059,Loan,43526.42,2019-02-28,Dormant
A10829,C0474,B177,Savings,67283.52,2022-03-26,Closed
A10830,C3260,B001,Credit,47055.37,2021-05-20,Active
A10831,C3328,B124,Loan,8375.52,2016-11-22,Closed
A10832,C2788,B006,Checking,42640.87,2024-08-23,Dormant
A10833,C0280,B151,Loan,61258.89,2018-02-06,Closed
A10834,C4173,B162,Checking,37581.86,2023-12-18,Dormant
A10835,C0925,B052,Savings,36229.0,2025-04-11,Closed
A10836,C0444,B085,Loan,15410.29,2017-04-06,Active
A10837,C0525,B181,Credit,88017.6,2020-07-21,Closed
A10838,C0798,B027,Loan,61429.18,2023-06-15,Active
A10839,C2938,B053,Savings,27649.2,2018-05-25,Active
A10840,C0512,B127,Credit,73289.87,2021-06-27,Closed
A10841,C3998,B126,Checking,30304.56,2021-02-26,Active
A10842,C3951,B128,Loan,87922.71,2023-10-28,Closed
A10843,C0317,B117,Loan,98970.38,2019-02-06,Active
A10844,C2221,B165,Loan,6139.75,2023-09-03,Dormant
A10845,C3540,B070,Checking,23967.05,2021-01-04,Active
A10846,C3169,B158,Checking,38095.1,2021-11-15,Closed
A10847,C4439,B144,Credit,8650.31,2016-08-31,Dormant
A10848,C4219,B122,Loan,4968.05,2022-05-01,Closed
A10849,C4925,B164,Loan,85562.56,2018-07-05,Active
A10850,C3755,B091,Loan,49144.08,2021-02-16,Closed
A10851,C2955,B081,Savings,89888.21,2016-07-08,Active
A10852,C3413,B046,Credit,44873.23,2025-05-06,Active
A10853,C1168,B017,Credit,35273.61,2015-10-30,Closed
A10854,C0138,B175,Savings,92392.06,2016-03-12,Active
A10855,C3685,B171,Checking,75076.26,2018-05-15,Active
A10856,C0770,B128,Savings,7992.44,2024-04-27,Dormant
A10857,C4655,B119,Credit,57412.75,2024-07-31,Active
A10858,C0186,B142,Checking,85626.0,2019-04-02,Dormant
