shipmentID,orderID,shipDate,deliveryDate,carrier,status
SH20373,O17490,2025-03-21,2025-03-21,"Berry, Williams and Pierce",Delivered
SH20374,O17982,2024-01-13,2024-01-13,Lynch Inc,In Transit
SH20375,O16043,2023-09-06,2023-09-06,Alvarez and Sons,Delayed
SH20376,O14608,2025-06-14,2025-06-14,"Pittman, Nguyen and Anderson",Lost
SH20377,O10152,2024-12-20,,Berry-Robertson,Lost
SH20378,O15407,2025-02-15,2025-02-15,"Garcia, Daniel and Harris",In Transit
SH20379,O12159,2023-10-23,2023-10-23,Miles PLC,Lost
SH20380,O16070,2023-09-30,2023-09-30,Lawrence-Gallagher,In Transit
SH20381,O12100,2023-12-18,2023-12-18,"Cook, Melendez and Hernandez",Delivered
SH20382,O13038,2024-06-08,2024-06-08,Moore-Mcclain,Delivered
SH20383,O16290,2023-08-27,2023-08-27,"Garcia, Smith and Foster",Delayed
SH20384,O13562,2024-10-02,2024-10-02,Morales Ltd,Delayed
SH20385,O11539,2025-01-03,2025-01-03,"Conley, Warren and Moore",Delivered
SH20386,O10903,2024-07-15,,"Rice, Jackson and Porter",Delivered
SH20387,O16680,2024-05-01,2024-05-01,"Foley, Burch and Orozco",In Transit
SH20388,O15528,2025-01-26,2025-01-26,Lyons and Sons,Lost
SH20389,O17795,2024-05-13,2024-05-13,"Clark, Booker and Flores",In Transit
SH20390,O14613,2025-06-17,2025-06-17,Gillespie Group,Lost
SH20391,O14966,2024-03-08,,Sandoval Inc,Delivered
SH20392,O16307,2024-08-19,2024-08-19,"Duarte, Barber and Adams",Delayed
SH20393,O14462,2025-01-26,2025-01-26,Armstrong-Payne,Delivered
SH20394,O10852,2023-12-12,2023-12-12,Romero-Baker,In Transit
SH20395,O11296,2024-01-02,2024-01-02,"Holland, Pham and Ross",Delivered
SH20396,O14341,2024-06-21,2024-06-21,Hayes-Monroe,In Transit
SH20397,O17894,2025-05-31,,Walker LLC,In Transit
SH20398,O11158,2024-01-04,2024-01-04,Warner-Harper,Delayed
SH20399,O13769,2025-05-03,2025-05-03,"Howard, Hart and Sanchez",In Transit
SH20400,O11347,2025-03-15,2025-03-15,"Estrada, Allen and Ross",Lost
SH20401,O15103,2024-03-12,2024-03-12,"Blackburn, Taylor and Gonzalez",In Transit
SH20402,O16684,2024-06-20,2024-06-20,Webb LLC,Delayed
SH20403,O13149,2024-03-03,2024-03-03,Hernandez-Robinson,Delayed
SH20404,O11309,2023-11-27,2023-11-27,Wilcox and Sons,Delivered
SH20405,O11731,2023-11-30,2023-11-30,Singleton Group,Lost
SH20406,O16703,2024-12-03,2024-12-03,"Garza, Brown and Wright",Delivered
SH20407,O17935,2024-04-02,2024-04-02,Lindsey-Horton,Delayed
SH20408,O10033,2025-02-25,2025-02-25,Hicks-Oneill,In Transit
SH20409,O12292,2024-09-08,2024-09-08,"Newman, Palmer and Dominguez",In Transit
SH20410,O15384,2024-04-21,2024-04-21,"Meyer, Perez and Wood",Lost
SH20411,O13626,2024-01-13,2024-01-13,Mejia-Zamora,Delivered
SH20412,O12812,2023-06-21,,Werner and Sons,Delivered
SH20413,O11442,2024-02-17,2024-02-17,"Dean, Ayala and Cooke",Delivered
SH20414,O11742,2024-06-04,,"Horn, West and Paul",Delayed
SH20415,O15713,2023-10-24,2023-10-24,Dominguez Group,Lost
SH20416,O12976,2025-02-16,2025-02-16,"Tucker, Rangel and Bates",Delayed
SH20417,O11597,2023-08-18,2023-08-18,Powers Ltd,Delayed
SH20418,O17556,2024-06-09,2024-06-09,Evans-Brooks,In Transit
SH20419,O10602,2023-07-23,,West-Jacobson,Delivered
SH20420,O14661,2024-01-27,2024-01-27,Cuevas-Donaldson,Delivered
SH20421,O15122,2023-12-24,2023-12-24,Jensen-Sparks,Lost
SH20422,O17048,2023-07-26,2023-07-26,Smith Group,In Transit
SH20423,O11009,2025-02-27,2025-02-27,Ramirez Group,Delayed
SH20424,O17592,2024-01-22,2024-01-22,Gonzalez Ltd,Lost
SH20425,O13020,2024-07-10,2024-07-10,Gallegos-Harris,Lost
SH20426,O14529,2024-05-22,2024-05-22,"Grant, Vasquez and Scott",Delivered
SH20427,O16467,2024-05-31,2024-05-31,"Burns, Orr and Hunt",Lost
SH20428,O11240,2024-01-28,2024-01-28,Hughes-Morgan,Delayed
SH20429,O15359,2025-03-31,,Miranda Ltd,Delayed
SH20430,O10260,2023-07-27,2023-07-27,Ryan Inc,Lost
SH20431,O15891,2024-05-30,2024-05-30,Johnson-Ramirez,Delayed
SH20432,O16548,2023-09-22,2023-09-22,"Proctor, Reynolds and Green",Lost
SH20433,O12624,2025-03-26,2025-03-26,Dixon-Norman,Lost
SH20434,O11579,2024-09-21,2024-09-21,"Brown, Smith and Moreno",In Transit
SH20435,O17713,2024-09-05,2024-09-05,Thomas LLC,Delayed
SH20436,O13991,2023-07-03,2023-07-03,Singleton-Gonzalez,Delayed
SH20437,O17182,2023-12-10,2023-12-10,Smith PLC,Delivered
SH20438,O14916,2023-06-26,2023-06-26,"Dixon, Taylor and Wright",In Transit
SH20439,O10469,2024-01-20,,Pugh-Blackburn,Delivered
SH20440,O11090,2025-04-04,,Cannon-Miller,In Transit
SH20441,O15526,2025-02-23,2025-02-23,Smith-Bennett,Delivered
SH20442,O11463,2025-03-05,2025-03-05,Martinez LLC,Delayed
SH20443,O12005,2024-08-16,2024-08-16,"Robbins, Rios and Hardy",In Transit
SH20444,O10311,2023-07-31,,"Steele, Simon and Hernandez",Delayed
SH20445,O16883,2024-11-18,2024-11-18,Baker-Deleon,In Transit
SH20446,O17171,2023-11-15,,"Vance, Cantu and Rogers",Delayed
SH20447,O15976,2024-12-27,2024-12-27,"Holmes, Ray and Hardin",Delayed
SH20448,O15123,2024-03-28,,Wolf LLC,In Transit
SH20449,O15742,2023-06-20,2023-06-20,Gardner Ltd,Delivered
SH20450,O12033,2024-12-02,2024-12-02,Anthony Group,Delivered
SH20451,O13675,2025-02-13,2025-02-13,Holloway and Sons,In Transit
SH20452,O13733,2023-10-04,2023-10-04,Sutton and Sons,In Transit
SH20453,O14240,2024-05-26,2024-05-26,"Hale, Hill and Mayo",Lost
SH20454,O10520,2023-11-07,2023-11-07,"Boyd, Fox and Thompson",Delivered
SH20455,O10673,2025-01-15,2025-01-15,Stevens Ltd,Delayed
SH20456,O13587,2025-06-08,2025-06-08,"Huff, Russo and Nichols",Lost
SH20457,O14271,2024-06-08,2024-06-08,Butler-Bates,Lost
SH20458,O10611,2024-09-15,2024-09-15,"Clark, Kerr and Mitchell",Delayed
SH20459,O11915,2024-08-10,2024-08-10,Rodriguez-Alexander,Lost
SH20460,O10382,2023-12-18,,"Miller, Clarke and Barker",Delivered
SH20461,O13363,2024-02-08,,Wilson Group,Delayed
SH20462,O12299,2024-06-20,2024-06-20,Gray PLC,Delivered
SH20463,O11962,2024-11-03,,Armstrong Ltd,Delivered
SH20464,O17080,2024-03-20,2024-03-20,Gutierrez LLC,Lost
SH20465,O10807,2023-12-03,,"Morton, Jones and Dickson",Delayed
SH20466,O11508,2025-02-23,,Davis-Butler,In Transit
SH20467,O12878,2024-06-02,2024-06-02,"Burns, Mitchell and Jackson",In Transit
SH20468,O10254,2023-12-27,2023-12-27,Simmons-Luna,Lost
SH20469,O17064,2024-09-02,2024-09-02,"Kelly, Wiggins and Young",Lost
SH20470,O13161,2024-02-27,2024-02-27,Butler-Martinez,Delayed
SH20471,O11505,2025-03-22,2025-03-22,"Potter, Strong and Steele",Delayed
SH20472,O14748,2023-10-20,2023-10-20,Huffman-Hubbard,Delayed
SH20473,O16011,2025-01-28,2025-01-28,Horton LLC,Lost
SH20474,O13961,2024-11-21,2024-11-21,"Joseph, Rivera and Richmond",In Transit
SH20475,O14552,2024-04-18,2024-04-18,Gregory-Mclaughlin,In Transit
SH20476,O17267,2024-11-26,2024-11-26,Thompson Ltd,In Transit
SH20477,O14271,2024-08-11,2024-08-11,Nguyen and Sons,In Transit
SH20478,O15492,2025-01-17,,Gomez-Mcmillan,In Transit
SH20479,O17166,2024-06-26,,Byrd PLC,Delayed
SH20480,O15588,2023-07-14,2023-07-14,Fisher-Ray,Lost
SH20481,O12669,2023-07-31,2023-07-31,Gonzales-Martin,Delayed
SH20482,O15463,2023-08-17,2023-08-17,Miller-Chan,In Transit
SH20483,O16564,2025-04-02,2025-04-02,Lawrence-Miller,Lost
SH20484,O13836,2025-05-15,2025-05-15,Woodward-Watts,In Transit
SH20485,O17765,2023-10-14,2023-10-14,Daniels PLC,In Transit
SH20486,O17311,2024-12-30,2024-12-30,Nunez-Harper,Lost
SH20487,O15032,2025-03-20,2025-03-20,Garner-Parks,Delivered
SH20488,O17431,2025-06-02,2025-06-02,"Campbell, West and Taylor",Delivered
SH20489,O16331,2024-08-08,2024-08-08,"Douglas, Baker and Gomez",In Transit
SH20490,O14470,2024-06-22,2024-06-22,Ward-Jones,In Transit
SH20491,O10137,2024-07-21,,Bowen Group,In Transit
SH20492,O13631,2025-05-25,2025-05-25,Graham-Diaz,Delivered
SH20493,O11900,2024-09-02,2024-09-02,Buchanan-Wilson,In Transit
SH20494,O12817,2024-10-28,2024-10-28,"Gomez, Guerrero and Garrison",Lost
SH20495,O13828,2024-04-01,2024-04-01,Ortega and Sons,Delayed
SH20496,O10844,2024-03-21,2024-03-21,Kerr Ltd,Lost
SH20497,O14379,2024-10-16,2024-10-16,Morris-West,In Transit
SH20498,O13552,2024-09-13,2024-09-13,Little Inc,Delivered
SH20499,O13864,2025-04-19,2025-04-19,Jones-Jackson,In Transit
SH20500,O12450,2023-08-30,2023-08-30,"Ewing, Anderson and Rogers",Delivered
SH20501,O13036,2024-01-13,2024-01-13,Moss-Moore,Delayed
SH20502,O12421,2024-07-31,2024-07-31,Garcia-Garcia,Lost
SH20503,O12300,2025-01-27,,"Ross, Freeman and Clark",In Transit
SH20504,O12568,2023-07-04,2023-07-04,Morris Group,Delivered
SH20505,O11678,2024-08-25,2024-08-25,Beasley-Prince,Lost
SH20506,O13272,2024-12-24,2024-12-24,Lucas-Cook,In Transit
SH20507,O12236,2025-06-11,2025-06-11,"Jones, Anderson and Spencer",In Transit
SH20508,O15166,2025-06-16,2025-06-16,"Herring, Johnson and Moore",In Transit
SH20509,O12427,2024-04-19,2024-04-19,Tran-Anderson,Delivered
SH20510,O12670,2023-08-31,2023-08-31,Dickerson Ltd,Lost
SH20511,O12204,2023-10-29,2023-10-29,"Cruz, Barron and Gregory",In Transit
SH20512,O11089,2024-03-14,2024-03-14,Gross-Lynn,Lost
SH20513,O16681,2025-01-03,2025-01-03,Hayes-Burgess,Delayed
SH20514,O11661,2024-12-29,,Jones Inc,Delayed
SH20515,O16539,2025-04-05,,Vaughn LLC,Delayed
SH20516,O13779,2024-12-28,2024-12-28,Duran-Neal,Delayed
SH20517,O16150,2024-10-25,2024-10-25,Novak-Reynolds,Delivered
SH20518,O13551,2023-06-23,2023-06-23,Duncan-Casey,In Transit
SH20519,O10759,2025-01-10,2025-01-10,Hogan Group,Delivered
SH20520,O14751,2023-10-15,2023-10-15,Alexander PLC,Lost
SH20521,O16673,2024-09-18,2024-09-18,Davis PLC,Delivered
SH20522,O13059,2023-08-09,2023-08-09,Bennett Group,Lost
SH20523,O12618,2025-03-12,2025-03-12,Jones-Meyer,Delayed
SH20524,O14825,2024-06-29,2024-06-29,Hill Ltd,Delayed
SH20525,O17847,2025-03-12,2025-03-12,Lee and Sons,Delayed
SH20526,O11195,2024-04-27,2024-04-27,"Grant, Howell and Roberts",In Transit
SH20527,O17513,2024-11-23,,Padilla PLC,Delivered
SH20528,O15612,2024-11-18,,Lowery-Foster,Delayed
SH20529,O16774,2024-09-09,2024-09-09,Ashley LLC,Delayed
SH20530,O10380,2023-10-31,,"Harris, Cummings and Garcia",Delayed
SH20531,O15277,2024-12-29,2024-12-29,Barnes Inc,In Transit
SH20532,O12377,2023-10-22,2023-10-22,West Inc,Delayed
SH20533,O10906,2024-10-19,2024-10-19,Wilkerson Ltd,Delayed
SH20534,O14848,2024-07-01,2024-07-01,Moore Group,Delivered
SH20535,O11040,2023-06-29,2023-06-29,"Ware, Williams and Fox",In Transit
SH20536,O15898,2023-11-02,2023-11-02,"Brown, Ross and Frazier",Delayed
SH20537,O15541,2023-11-28,2023-11-28,Welch-Garcia,Delivered
SH20538,O15420,2024-09-08,2024-09-08,Kim-Bolton,Delivered
SH20539,O12973,2023-12-23,2023-12-23,Nelson-Cole,Delayed
SH20540,O12629,2023-07-07,2023-07-07,Roth-Gomez,Delivered
SH20541,O14462,2024-11-29,2024-11-29,Jones LLC,Delivered
SH20542,O13415,2024-04-28,2024-04-28,Johnson Ltd,Delayed
SH20543,O15475,2024-12-03,2024-12-03,"Cooper, Wilkerson and Evans",In Transit
SH20544,O10189,2025-04-06,2025-04-06,Adams and Sons,Delivered
SH20545,O11134,2023-09-21,2023-09-21,Castro Group,Delivered
SH20546,O14314,2024-05-25,2024-05-25,"Newman, Hardin and Ware",Lost
SH20547,O12704,2025-02-24,2025-02-24,Gray-Fisher,Delayed
SH20548,O15685,2025-01-27,2025-01-27,Gonzalez PLC,Lost
SH20549,O10670,2023-07-24,2023-07-24,Higgins-Walsh,Delivered
SH20550,O15904,2025-04-29,,"Wright, Marquez and Johnson",Delivered
SH20551,O13713,2024-11-16,,Gonzales-Tyler,Delayed
SH20552,O16812,2023-07-16,2023-07-16,Smith and Sons,Lost
SH20553,O12287,2023-08-02,2023-08-02,Wallace-Parker,Delayed
SH20554,O14256,2024-06-05,2024-06-05,Oneill Inc,Delivered
SH20555,O17803,2024-08-05,2024-08-05,Stout-Dixon,Lost
SH20556,O14608,2024-10-14,2024-10-14,"Nelson, Lawrence and Gordon",Delayed
SH20557,O14963,2024-06-10,2024-06-10,Norton-Robertson,In Transit
SH20558,O11429,2024-11-17,2024-11-17,"Hammond, Gonzalez and Vasquez",In Transit
SH20559,O16830,2023-08-05,2023-08-05,"Blake, Bell and Hooper",Delivered
SH20560,O12944,2023-11-22,2023-11-22,"Morton, Smith and Powers",Delivered
SH20561,O13452,2025-01-01,2025-01-01,"Hernandez, White and Horne",Delayed
SH20562,O15336,2024-01-16,2024-01-16,"Cook, Rogers and Bird",Lost
SH20563,O14597,2024-09-25,,Fox-Contreras,Delayed
SH20564,O15836,2025-02-25,2025-02-25,"Bennett, Wagner and Montgomery",In Transit
SH20565,O12822,2023-12-04,2023-12-04,Clark Group,In Transit
SH20566,O13124,2025-05-14,2025-05-14,Huerta-Moore,Delayed
SH20567,O16519,2024-02-03,2024-02-03,Lindsey LLC,Delayed
SH20568,O15155,2023-12-29,2023-12-29,Hill-Bass,Delivered
SH20569,O14705,2025-02-06,2025-02-06,Fowler Inc,Delayed
SH20570,O15483,2024-05-29,2024-05-29,Walker LLC,Delayed
SH20571,O16540,2024-07-29,2024-07-29,Walker-Hendricks,In Transit
SH20572,O10005,2024-07-04,2024-07-04,"Harper, Mann and Lee",In Transit
SH20573,O10794,2025-03-02,2025-03-02,Golden-Russell,Lost
SH20574,O11707,2023-09-02,2023-09-02,Cook-Leon,Delivered
SH20575,O10134,2023-12-31,,"Walton, Smith and Scott",Delivered
SH20576,O14368,2023-12-10,2023-12-10,Rodriguez and Sons,In Transit
SH20577,O10737,2024-04-17,,Hoffman-Foster,Delivered
SH20578,O17468,2025-06-17,2025-06-17,Kramer PLC,Lost
SH20579,O16051,2024-09-25,2024-09-25,Wong PLC,Delayed
SH20580,O12307,2025-04-15,,"Smith, Sparks and Lopez",Delayed
SH20581,O15790,2024-11-02,,"Jenkins, Bowman and Deleon",In Transit
SH20582,O10125,2024-12-30,2024-12-30,"Walker, Daniels and Blankenship",Delayed
SH20583,O12196,2024-05-21,2024-05-21,"Ortega, Watkins and Smith",Lost
SH20584,O16625,2023-06-22,2023-06-22,Schwartz Inc,In Transit
SH20585,O10036,2025-03-31,2025-03-31,"Weaver, White and Miller",Delivered
SH20586,O17652,2024-09-05,2024-09-05,Fowler and Sons,Delayed
SH20587,O15225,2023-08-20,2023-08-20,"Hodges, Martinez and Oneal",In Transit
SH20588,O10197,2023-08-15,2023-08-15,Henderson-Miller,In Transit
SH20589,O17394,2023-11-15,2023-11-15,Chavez-Gordon,Delayed
SH20590,O14187,2025-06-13,2025-06-13,Turner PLC,Lost
SH20591,O12319,2025-01-15,2025-01-15,"Melendez, Preston and Gonzalez",Delivered
SH20592,O14139,2024-10-22,2024-10-22,Travis Inc,Lost
SH20593,O17961,2023-10-01,,Moses-Sandoval,In Transit
SH20594,O15969,2025-04-24,,Davis-Morrison,Delivered
SH20595,O15228,2025-03-02,2025-03-02,Morris-Tran,In Transit
SH20596,O14685,2024-03-11,2024-03-11,"Thompson, Wilkinson and Patel",In Transit
SH20597,O10774,2023-08-24,2023-08-24,"Robinson, Higgins and Archer",Delivered
SH20598,O15588,2024-07-26,2024-07-26,Salinas-Walker,Delivered
SH20599,O12356,2023-11-30,2023-11-30,Mejia Ltd,In Transit
SH20600,O17640,2023-08-10,2023-08-10,"Mccullough, Johnson and Holland",Delivered
SH20601,O11808,2023-09-25,2023-09-25,Brown LLC,Delayed
SH20602,O10177,2023-12-05,2023-12-05,"Singh, Francis and Wilson",Lost
SH20603,O15227,2024-08-30,2024-08-30,Brandt LLC,Lost
SH20604,O12068,2023-08-01,2023-08-01,"Olson, Davis and Olson",In Transit
SH20605,O16989,2025-01-02,2025-01-02,"Wagner, Maxwell and Hall",Lost
SH20606,O17295,2023-08-02,2023-08-02,Johnson and Sons,Lost
SH20607,O12373,2024-01-04,2024-01-04,Green-Hamilton,Delivered
SH20608,O12306,2024-03-02,2024-03-02,Adkins Ltd,Lost
SH20609,O12579,2023-10-24,2023-10-24,Figueroa and Sons,Delayed
SH20610,O16429,2025-03-21,2025-03-21,Schmidt-Daniels,Delayed
SH20611,O15525,2025-05-27,2025-05-27,Freeman and Sons,Delayed
SH20612,O15434,2025-01-09,,Alvarado Group,Delayed
SH20613,O12395,2023-07-01,2023-07-01,Morrison-Gonzales,Delivered
SH20614,O12421,2024-05-05,2024-05-05,"Turner, Johnson and Turner",Lost
SH20615,O11489,2025-01-29,,Martinez Ltd,In Transit
SH20616,O12711,2023-06-21,2023-06-21,Schneider LLC,In Transit
SH20617,O13269,2024-02-15,2024-02-15,Hayes-Robles,Delivered
SH20618,O16695,2024-10-30,2024-10-30,"Fleming, Soto and Hall",Lost
SH20619,O17360,2024-03-04,,Wells Ltd,Lost
SH20620,O16278,2024-05-07,2024-05-07,Wilson Inc,In Transit
SH20621,O14129,2023-12-09,2023-12-09,Fischer LLC,Delivered
SH20622,O10535,2024-08-23,2024-08-23,"Taylor, Moore and Nunez",In Transit
SH20623,O10011,2023-07-04,2023-07-04,Salinas-Molina,Delayed
SH20624,O13324,2024-02-28,2024-02-28,Johnson-Mason,Lost
SH20625,O15231,2024-12-08,2024-12-08,Sanchez-Graham,Delayed
SH20626,O17268,2023-07-14,2023-07-14,Bradshaw Group,Delivered
SH20627,O14063,2023-09-22,2023-09-22,"Armstrong, Hines and Fisher",Delivered
SH20628,O12591,2025-01-24,2025-01-24,Brown-Harvey,In Transit
SH20629,O10748,2025-04-10,,Salazar LLC,Delayed
SH20630,O15357,2025-03-21,,Mccarthy and Sons,Delayed
SH20631,O15195,2024-07-17,2024-07-17,Rodriguez-Dominguez,Lost
SH20632,O17604,2025-02-02,,"Downs, Willis and Gomez",Delayed
SH20633,O11605,2024-05-09,2024-05-09,Glenn Inc,In Transit
SH20634,O11326,2023-07-28,2023-07-28,"Barnett, Chavez and Moreno",In Transit
SH20635,O15887,2024-06-17,2024-06-17,"Olson, Norton and Harris",Lost
SH20636,O13859,2024-09-05,2024-09-05,Gentry Group,Lost
SH20637,O12960,2025-06-09,,White and Sons,Delayed
SH20638,O10992,2024-10-17,2024-10-17,Lewis-Cox,Lost
SH20639,O15070,2024-06-29,2024-06-29,"Edwards, Parker and Dunn",Lost
SH20640,O13685,2025-04-20,2025-04-20,Burns Inc,In Transit
SH20641,O17950,2023-12-23,2023-12-23,Jones and Sons,Delayed
SH20642,O16160,2025-01-14,,"Olsen, Griffin and Curtis",In Transit
SH20643,O15349,2024-07-13,,Carroll and Sons,Delayed
SH20644,O12285,2025-03-27,,Castillo Ltd,In Transit
SH20645,O17536,2024-11-20,,"Moore, Morse and Owen",Lost
SH20646,O10749,2025-06-08,2025-06-08,Allen and Sons,Lost
SH20647,O13807,2025-05-21,2025-05-21,Butler-Mcmahon,Delivered
SH20648,O12422,2025-06-02,2025-06-02,Ochoa Group,Delayed
SH20649,O15001,2025-03-08,2025-03-08,Cuevas LLC,In Transit
SH20650,O17487,2023-07-23,2023-07-23,Wolf-Collier,In Transit
SH20651,O15899,2025-01-09,2025-01-09,Trujillo-Dominguez,Delivered
SH20652,O12845,2024-01-15,2024-01-15,Beard LLC,Delayed
SH20653,O15399,2024-07-01,,French-Garza,In Transit
SH20654,O11062,2024-05-12,2024-05-12,Stone Inc,Delivered
SH20655,O16754,2024-12-08,2024-12-08,"Lopez, Green and Ramirez",Delivered
SH20656,O16209,2025-01-03,,Powers-Miranda,Lost
SH20657,O10240,2024-01-11,2024-01-11,Cummings-Carr,Delayed
SH20658,O17722,2023-10-19,2023-10-19,"Guerra, Young and Carter",Lost
SH20659,O14265,2025-06-03,,Johnson PLC,Lost
SH20660,O11104,2024-12-22,2024-12-22,Bird-Higgins,Delayed
SH20661,O11531,2024-05-25,2024-05-25,"Luna, Santiago and Hudson",Delayed
SH20662,O17200,2025-01-25,2025-01-25,"Mcclain, Tucker and Cooper",Lost
SH20663,O11154,2024-01-09,2024-01-09,"Anderson, Black and Carson",In Transit
SH20664,O11732,2025-01-19,2025-01-19,Pearson-Davis,Delivered
SH20665,O11922,2025-06-17,2025-06-17,Suarez Group,Lost
SH20666,O10887,2023-10-24,2023-10-24,Mccall-Gonzalez,Delayed
SH20667,O14850,2024-05-07,2024-05-07,Johnston-Ruiz,In Transit
SH20668,O15617,2025-06-17,2025-06-17,Reyes-Schwartz,Lost
SH20669,O10354,2023-09-12,2023-09-12,"Scott, Lucas and Harris",In Transit
SH20670,O13921,2024-10-17,2024-10-17,Cummings Group,Delayed
SH20671,O16897,2023-10-16,2023-10-16,Meyer-Dawson,Delayed
SH20672,O11283,2024-08-05,,"Harris, Obrien and Davis",Lost
SH20673,O14760,2025-03-19,2025-03-19,Rangel and Sons,Delivered
SH20674,O16408,2024-06-09,,King Group,Delayed
SH20675,O11723,2024-11-07,2024-11-07,Ellis LLC,Lost
SH20676,O10068,2024-12-31,2024-12-31,"Hunt, Ellis and Garcia",Delivered
SH20677,O11831,2023-10-13,2023-10-13,"Hughes, Wright and Alvarez",In Transit
SH20678,O12156,2024-10-30,2024-10-30,"Nelson, Diaz and Johnson",Delayed
SH20679,O15730,2024-05-17,2024-05-17,"Cardenas, Taylor and Warren",In Transit
SH20680,O11265,2024-10-01,2024-10-01,Turner Group,Delayed
SH20681,O17384,2024-05-06,,"Rodriguez, Goodwin and Thomas",In Transit
SH20682,O16855,2024-01-12,2024-01-12,Smith-Gibson,Delayed
SH20683,O10350,2024-04-11,2024-04-11,Wright LLC,Delivered
SH20684,O14695,2024-06-20,2024-06-20,Molina-Gonzalez,Delivered
SH20685,O14942,2024-08-03,2024-08-03,Collier Ltd,Delivered
SH20686,O16679,2025-02-28,2025-02-28,Anderson Inc,In Transit
SH20687,O14867,2023-12-05,,"Andersen, Merritt and Lee",Delivered
SH20688,O14527,2025-01-28,2025-01-28,Morris Inc,Delivered
SH20689,O15701,2024-07-28,2024-07-28,Lynch-Hayes,Lost
SH20690,O16590,2024-01-01,2024-01-01,"Ruiz, Bruce and Chapman",Delayed
SH20691,O11495,2023-09-16,2023-09-16,Underwood-Martinez,In Transit
SH20692,O16667,2023-07-08,,Calderon Ltd,In Transit
SH20693,O14877,2024-05-30,,"King, Perez and Lawson",Delayed
SH20694,O13817,2024-07-24,2024-07-24,"Kennedy, Roberts and Adams",In Transit
SH20695,O15298,2024-08-16,2024-08-16,"Jones, Soto and Page",Delayed
SH20696,O17516,2024-09-15,2024-09-15,"Best, Gonzalez and Robinson",Delayed
SH20697,O17840,2024-05-04,2024-05-04,Weaver PLC,Lost
SH20698,O15238,2025-06-01,,Cook Group,In Transit
SH20699,O14875,2024-07-30,2024-07-30,Knight-Johnson,Delivered
SH20700,O11095,2024-04-06,2024-04-06,Reed-Aguilar,Delivered
SH20701,O11276,2024-02-28,2024-02-28,Moore Ltd,Delayed
SH20702,O14587,2025-03-14,2025-03-14,Jimenez Inc,Lost
SH20703,O17275,2024-08-09,2024-08-09,"Mullins, Valdez and Webster",Delayed
SH20704,O13062,2024-03-01,2024-03-01,Martinez-Cooper,Delivered
SH20705,O11116,2024-11-28,2024-11-28,Morgan-Ramos,Lost
SH20706,O14914,2023-12-31,2023-12-31,Cortez and Sons,Delivered
SH20707,O11510,2025-04-21,2025-04-21,"Sparks, Palmer and Nixon",Delivered
SH20708,O17986,2024-05-17,2024-05-17,"Adams, Nguyen and Cox",Delayed
SH20709,O17504,2023-08-15,2023-08-15,"Sanchez, Jordan and Taylor",Lost
SH20710,O10212,2023-09-13,2023-09-13,Sandoval Group,In Transit
SH20711,O16709,2024-10-24,2024-10-24,"Garner, Wilson and Phillips",Delivered
SH20712,O13521,2025-02-25,2025-02-25,Hamilton-Robinson,Delayed
SH20713,O13275,2023-07-22,2023-07-22,"Stewart, Nguyen and Estes",In Transit
SH20714,O10618,2025-01-14,,"Gray, Jackson and Saunders",In Transit
SH20715,O12244,2024-04-13,,Marshall Ltd,Delayed
SH20716,O15864,2023-06-23,2023-06-23,Wyatt and Sons,Delivered
SH20717,O13992,2025-03-24,2025-03-24,Pearson-Banks,Lost
SH20718,O12816,2025-04-20,2025-04-20,Martinez PLC,Delayed
SH20719,O13344,2024-04-21,,Schultz-Gallegos,Delivered
SH20720,O14516,2023-10-31,2023-10-31,Gray LLC,Lost
SH20721,O10871,2025-06-14,2025-06-14,Adams-George,Delivered
SH20722,O12066,2025-02-12,2025-02-12,Underwood and Sons,Lost
SH20723,O10896,2024-09-06,2024-09-06,"Boone, Rodriguez and Jones",Lost
SH20724,O12521,2023-11-07,2023-11-07,Jones-Skinner,Delivered
SH20725,O15343,2025-03-21,2025-03-21,"Brooks, Wong and Blackburn",Delivered
