transactionID,accountID,amount,transactionDate,type,description
TX20398,A11108,17888.27,2022-09-06,Withdrawal,Very any institution agreement.
TX20399,A17886,-1942.07,2023-08-09,Transfer,Ground church lawyer send.
TX20400,A13116,2451.9,2023-11-06,Payment,Three together.
TX20401,A17172,6773.0,2023-09-16,Transfer,Along with hundred.
TX20402,A10845,3075.43,2021-11-20,Transfer,Grow give white laugh.
TX20403,A12785,4931.13,2022-11-14,Deposit,Little century federal.
TX20404,A14646,10979.59,2025-04-28,Payment,General Republican school model.
TX20405,A17283,9055.08,2021-11-29,Deposit,Another remember be.
TX20406,A12055,3150.64,2023-03-04,Transfer,Yourself watch care.
TX20407,A16458,-4138.76,2022-10-19,Deposit,Stop power believe yourself.
TX20408,A14759,18281.3,2023-06-20,Payment,Project claim town nature.
TX20409,A12233,-1896.38,2023-10-12,Withdrawal,Player activity stand investment.
TX20410,A11525,12433.67,2020-07-19,Deposit,Before offer ask music.
TX20411,A11133,2693.48,2024-04-15,Withdrawal,Key difference job.
TX20412,A15814,12385.26,2024-07-10,Withdrawal,Area possible student glass American.
TX20413,A10523,14480.06,2021-08-21,Deposit,Civil boy of.
TX20414,A16638,15386.52,2025-01-10,Withdrawal,Trouble enough together relate available.
TX20415,A14819,-845.89,2022-09-11,Deposit,Leg free poor receive.
TX20416,A14276,13164.29,2025-02-11,Deposit,Ago among anything eat.
TX20417,A16240,12344.38,2023-11-29,Payment,Window consumer total.
TX20418,A16015,13903.48,2022-07-21,Withdrawal,Respond help run lead modern.
TX20419,A14533,-581.74,2025-03-21,Transfer,Not say environmental become win.
TX20420,A13344,999.98,2022-08-10,Transfer,Should show final.
TX20421,A10668,4509.36,2025-04-21,Transfer,Beyond culture kitchen.
TX20422,A12299,948.48,2021-01-31,Payment,Thing may kind worker.
TX20423,A10460,1209.65,2024-05-22,Withdrawal,Move old agreement field.
TX20424,A13564,6234.14,2021-11-29,Deposit,Rule statement force individual.
TX20425,A17878,8507.2,2024-05-12,Withdrawal,Write test major.
TX20426,A17119,17711.53,2021-08-12,Payment,Today according consumer child despite.
TX20427,A16775,15801.5,2022-09-08,Withdrawal,Speak region strong computer budget.
TX20428,A17604,8235.88,2022-11-29,Payment,Age save.
TX20429,A15995,16924.92,2024-08-24,Transfer,Listen hand.
TX20430,A17564,9718.35,2021-07-06,Transfer,Catch technology number anyone.
TX20431,A17262,8212.95,2022-01-30,Transfer,Green trip sort.
TX20432,A10283,1312.62,2023-02-01,Payment,Voice attention station.
TX20433,A13232,-1924.61,2023-11-09,Withdrawal,Shake ground compare.
TX20434,A13083,2385.31,2021-01-27,Payment,Investment radio.
TX20435,A10516,8295.86,2022-08-29,Payment,Bill common likely successful.
TX20436,A16966,886.22,2022-11-20,Payment,Chance majority century.
TX20437,A10948,8691.56,2024-03-11,Payment,Season that bad pretty.
TX20438,A10958,11332.99,2023-04-25,Payment,Wear issue month surface.
TX20439,A12047,5453.22,2024-06-15,Deposit,Necessary usually.
TX20440,A15649,11082.19,2024-08-31,Transfer,Trouble perhaps usually something.
TX20441,A17906,16914.9,2020-07-03,Withdrawal,Usually various husband stay particularly.
TX20442,A16969,19284.95,2022-11-21,Withdrawal,Even half agency TV.
TX20443,A15133,7035.49,2022-06-14,Transfer,Head design.
TX20444,A17851,8454.92,2020-11-02,Deposit,Use make impact population.
TX20445,A16366,16842.87,2022-06-11,Withdrawal,Such food.
TX20446,A12772,-641.34,2024-07-03,Transfer,Image standard future challenge Mrs.
TX20447,A14085,12830.06,2023-07-18,Withdrawal,Consider run technology already.
TX20448,A12332,19992.98,2025-03-03,Deposit,Travel one born compare despite.
TX20449,A13874,15353.55,2022-10-26,Withdrawal,Tree way oil.
TX20450,A10216,6906.25,2023-08-17,Payment,Result Democrat kitchen development candidate.
TX20451,A10333,1378.29,2025-05-03,Transfer,Necessary social simply soldier.
TX20452,A15190,17534.89,2020-08-07,Deposit,Care run.
TX20453,A12825,3998.38,2021-04-13,Payment,Question language population exist.
TX20454,A17810,15201.4,2021-06-21,Deposit,Between bring amount control.
TX20455,A17013,11745.39,2020-12-12,Deposit,Meeting happy off process.
TX20456,A12440,-2512.9,2023-07-14,Transfer,Employee instead economy even others.
TX20457,A11677,16083.5,2021-01-29,Payment,Section himself benefit whether.
TX20458,A16255,15858.37,2023-09-04,Deposit,Sound drop.
TX20459,A14572,-724.36,2021-04-24,Withdrawal,Yeah specific fire kitchen.
TX20460,A11777,12003.28,2022-05-18,Deposit,Include pay majority.
TX20461,A10304,4018.27,2024-03-11,Withdrawal,Deal dream land.
TX20462,A16975,-2948.01,2023-01-13,Transfer,Others dinner factor professor.
TX20463,A16233,-1871.22,2023-02-01,Deposit,Popular knowledge reason.
TX20464,A10386,4396.25,2022-01-17,Deposit,Building risk probably.
TX20465,A11516,6209.44,2022-08-15,Deposit,Guy yeah.
TX20466,A17350,10928.04,2021-05-11,Transfer,Manager rock level ball.
TX20467,A12574,17313.4,2024-03-20,Deposit,Single six become.
TX20468,A11043,9247.1,2023-07-18,Transfer,Responsibility great.
TX20469,A10307,8563.67,2022-10-15,Deposit,Ok behind.
TX20470,A11942,-6.35,2021-04-28,Transfer,Tough base body.
TX20471,A15553,16325.45,2024-05-29,Deposit,Style on here.
TX20472,A13705,9725.59,2020-08-01,Transfer,Big real week.
TX20473,A10396,1206.66,2022-03-14,Transfer,Check red structure these.
TX20474,A15616,16126.6,2022-02-07,Withdrawal,After imagine.
TX20475,A10923,8048.94,2023-05-18,Deposit,Too weight there.
TX20476,A15086,17039.92,2020-06-23,Transfer,Young size.
TX20477,A16281,6340.97,2023-09-10,Deposit,Employee anyone difficult glass.
TX20478,A12480,-4295.31,2022-09-02,Payment,Individual well hair from.
TX20479,A11615,-3796.44,2025-04-01,Deposit,Successful actually.
TX20480,A14105,16109.8,2024-07-02,Withdrawal,Meeting moment tough unit drive.
TX20481,A17599,2933.13,2022-10-14,Payment,Gun likely various.
TX20482,A10558,4794.45,2023-08-10,Transfer,Least born body.
TX20483,A15890,5722.73,2020-11-24,Deposit,Visit model environment.
TX20484,A16257,266.22,2020-11-18,Payment,Feel military.
TX20485,A15279,1425.06,2023-07-17,Transfer,Player we rather.
TX20486,A12131,-4539.38,2022-07-14,Withdrawal,Yet claim day.
TX20487,A10171,-3357.77,2024-06-21,Deposit,Six see daughter create.
TX20488,A11188,16366.43,2024-10-12,Deposit,Various likely daughter.
TX20489,A15799,3948.8,2025-06-08,Transfer,Attorney section line.
TX20490,A17098,-1514.07,2020-10-31,Withdrawal,Ago move pretty eight.
TX20491,A17163,10366.47,2021-03-22,Withdrawal,Us leader world.
TX20492,A13090,8593.62,2021-09-12,Withdrawal,Lot look none box.
TX20493,A12496,2605.12,2022-06-04,Transfer,Movement poor tonight likely.
TX20494,A14542,3013.69,2021-07-28,Transfer,Capital gas wear.
TX20495,A17780,8241.86,2022-11-15,Withdrawal,Those score agency.
TX20496,A12145,17141.78,2024-04-22,Deposit,Child stay truth we you.
TX20497,A13131,5163.95,2022-10-21,Transfer,Manager do arm stop.
TX20498,A16329,17128.1,2024-07-13,Withdrawal,Last society try talk across.
TX20499,A10924,4633.45,2025-04-25,Withdrawal,Finally choice dream.
TX20500,A11469,2654.55,2021-08-07,Payment,Reveal song.
TX20501,A16066,3752.7,2021-12-31,Deposit,Father book.
TX20502,A10198,-3777.33,2023-09-03,Transfer,Outside hotel moment.
TX20503,A12252,3532.97,2022-12-12,Payment,Of remain state fight.
TX20504,A15896,13577.11,2023-05-01,Deposit,Hundred condition section.
TX20505,A16655,17954.27,2023-06-29,Payment,Face buy.
TX20506,A12019,5923.31,2020-09-18,Deposit,Daughter range impact newspaper.
TX20507,A17578,-2726.84,2022-05-31,Deposit,Beautiful air bad.
TX20508,A16081,16386.65,2025-02-11,Withdrawal,Realize much material technology.
TX20509,A12619,-3265.01,2023-10-01,Withdrawal,Person different into quality.
TX20510,A14624,19729.61,2025-01-09,Withdrawal,A win explain.
TX20511,A11611,12404.72,2021-06-12,Deposit,Fight teach specific order maintain.
TX20512,A15739,16248.4,2022-01-01,Withdrawal,Account above these.
TX20513,A10970,3237.46,2020-11-18,Payment,Interview employee receive spring religious.
TX20514,A17437,-1449.35,2024-08-08,Deposit,Generation form five relate manage.
TX20515,A16608,345.33,2022-10-05,Withdrawal,Coach perhaps form.
TX20516,A12226,16398.73,2022-11-25,Transfer,Summer audience.
TX20517,A17798,18700.58,2022-08-25,Payment,Lead effect start.
TX20518,A14806,8907.93,2021-07-19,Deposit,Against follow.
TX20519,A17401,1141.05,2024-12-16,Deposit,Until provide analysis.
TX20520,A16542,-2740.45,2020-09-13,Transfer,Congress without information across.
TX20521,A12455,18890.85,2021-07-26,Deposit,Call hear forward enter.
TX20522,A10428,11293.32,2023-10-04,Transfer,Offer movement ball nor.
TX20523,A12115,-593.67,2022-04-11,Payment,Radio walk.
TX20524,A13592,8841.6,2024-08-27,Deposit,Standard single information agree.
TX20525,A10895,14859.82,2025-02-03,Deposit,Follow bag firm as board.
TX20526,A11790,-4509.11,2020-07-22,Payment,Feel carry her owner before.
TX20527,A14829,2531.6,2021-08-03,Payment,Play change fight.
TX20528,A15121,4814.55,2024-04-28,Withdrawal,Should street financial office.
TX20529,A10071,2458.09,2024-02-09,Deposit,Nearly along I organization.
TX20530,A11586,8956.75,2022-08-08,Deposit,Gun enjoy.
TX20531,A12034,11329.56,2023-01-14,Deposit,Behavior real.
TX20532,A15992,15394.49,2024-12-05,Deposit,Worker often fund affect section.
TX20533,A15303,15545.02,2025-04-09,Deposit,Son ball after.
TX20534,A15677,-1022.83,2022-04-09,Withdrawal,Safe politics democratic center.
TX20535,A15180,7873.37,2025-05-30,Deposit,Idea including seat on.
TX20536,A17379,978.0,2022-11-25,Withdrawal,Least enjoy firm.
TX20537,A16752,13353.61,2022-06-20,Transfer,Green study local us.
TX20538,A14320,14534.8,2023-03-23,Deposit,Former figure too you.
TX20539,A16895,15479.14,2022-04-04,Payment,Plan school.
TX20540,A12264,679.34,2024-02-14,Withdrawal,Brother improve second rich.
TX20541,A15242,12815.48,2024-06-21,Transfer,Garden firm lead middle.
TX20542,A11756,14250.52,2021-07-07,Payment,Country according girl color Mrs.
TX20543,A12520,16388.24,2021-07-25,Payment,Never I.
TX20544,A13044,15968.73,2021-11-06,Payment,Article enter knowledge job.
TX20545,A14462,549.12,2020-12-25,Payment,Song trip million serve.
TX20546,A11611,17959.23,2024-07-08,Deposit,Human check through exactly.
TX20547,A14918,2132.05,2023-09-15,Transfer,In there before.
TX20548,A17977,5993.99,2024-06-15,Payment,Financial wide.
TX20549,A13768,-1115.56,2024-11-23,Payment,Pass total ok.
TX20550,A12446,-1214.1,2025-03-11,Payment,Take moment science.
TX20551,A15757,13461.42,2025-01-16,Transfer,Two general.
TX20552,A11722,17276.63,2023-07-27,Withdrawal,Not a thing face network.
TX20553,A15686,3606.76,2024-06-11,Transfer,Author affect head admit attorney.
TX20554,A17354,12156.13,2021-07-08,Transfer,Manager community accept.
TX20555,A14238,2945.34,2021-02-28,Deposit,Town management.
TX20556,A14410,-4863.52,2023-10-28,Withdrawal,Own school.
TX20557,A15871,6093.93,2020-09-15,Transfer,Month pull head think.
TX20558,A14813,14579.29,2023-02-12,Payment,Front image we allow.
TX20559,A12002,15885.41,2021-12-18,Withdrawal,Keep adult television.
TX20560,A12878,13910.76,2023-10-11,Deposit,Low dream agent.
TX20561,A15504,18785.06,2022-04-08,Payment,True fact provide amount.
TX20562,A15518,12276.07,2024-11-18,Deposit,Practice PM house report involve.
TX20563,A10542,4522.71,2025-05-04,Deposit,Bed here stuff building choose.
TX20564,A16848,17593.24,2023-10-20,Withdrawal,Significant amount line city.
TX20565,A10944,-3878.51,2022-02-14,Withdrawal,Cultural wind information pattern its.
TX20566,A12493,11568.95,2021-06-27,Deposit,Window house simple.
TX20567,A12526,18591.29,2023-11-03,Deposit,See sure.
TX20568,A13686,13563.4,2021-03-12,Deposit,Purpose commercial card.
TX20569,A13415,945.88,2023-12-18,Transfer,Eat reduce option deal entire.
TX20570,A11328,10881.51,2025-02-16,Transfer,Head rate myself off.
TX20571,A13609,7171.24,2022-06-23,Transfer,Especially wait young stock window.
TX20572,A10583,-215.76,2022-02-11,Transfer,Child walk.
TX20573,A13825,11448.23,2023-04-02,Withdrawal,National always arm.
TX20574,A16124,2731.34,2024-03-24,Deposit,Central them write.
TX20575,A12539,7031.0,2023-02-13,Transfer,Live relationship.
TX20576,A14017,-4357.24,2021-10-02,Withdrawal,Detail most myself process.
TX20577,A17741,1486.45,2020-10-25,Payment,Art quality let alone.
TX20578,A10513,13217.66,2021-11-07,Deposit,Discover way prevent.
TX20579,A16927,2467.52,2023-11-20,Deposit,Everything environmental here.
TX20580,A14144,14946.38,2024-10-12,Withdrawal,Share shoulder such huge peace.
TX20581,A17356,-3920.76,2022-02-01,Payment,Ready apply such question.
TX20582,A13205,-3457.75,2024-09-25,Payment,After discussion professor.
TX20583,A15897,19379.06,2024-02-21,Payment,Bill responsibility.
TX20584,A17395,-2065.6,2022-01-12,Transfer,Way thank movement.
TX20585,A17934,2912.66,2022-06-14,Payment,Speech government lawyer we.
TX20586,A11583,10418.39,2024-05-01,Withdrawal,Every fact structure success.
TX20587,A16478,-4967.41,2025-04-22,Deposit,Watch government official represent religious.
TX20588,A16572,17937.89,2022-10-23,Transfer,Model ask.
TX20589,A16401,-4041.45,2024-06-29,Withdrawal,Maybe car.
TX20590,A11499,-1040.21,2025-04-07,Withdrawal,Can red treat answer remember.
TX20591,A11008,9.64,2023-03-19,Deposit,Much throw because check.
TX20592,A10111,19085.71,2024-02-03,Transfer,Save alone.
TX20593,A10044,-4668.88,2021-07-04,Transfer,Every size wide.
TX20594,A11793,-1501.82,2024-02-01,Transfer,Turn the.
TX20595,A12151,13921.13,2021-08-18,Transfer,Serve citizen fly character painting.
TX20596,A13023,-4040.35,2024-12-11,Payment,Something benefit over him data.
TX20597,A11967,13154.35,2023-11-28,Transfer,Represent together shoulder.
TX20598,A16419,17029.03,2024-12-10,Payment,Really not.
TX20599,A12788,3003.26,2022-06-23,Transfer,Require prove light house.
TX20600,A13721,11891.59,2021-03-20,Deposit,Laugh west choose method need.
TX20601,A12454,17405.33,2022-11-08,Withdrawal,Season bar value.
TX20602,A13979,117.89,2020-10-12,Transfer,Its hear.
TX20603,A15061,7822.03,2024-02-15,Payment,Market field leg.
TX20604,A14911,-4112.52,2020-10-30,Withdrawal,Even guy development.
TX20605,A10007,7676.08,2023-06-08,Deposit,Until argue.
TX20606,A10093,12248.51,2024-06-17,Payment,Group customer plant skin interest.
TX20607,A12324,18785.11,2022-01-17,Transfer,Book reduce.
TX20608,A17777,-1173.5,2025-01-26,Payment,Religious lawyer election agency establish.
TX20609,A17280,-3597.61,2020-11-27,Payment,Network then.
TX20610,A17134,5629.5,2022-02-01,Withdrawal,Himself their suffer half.
TX20611,A12354,6952.32,2022-10-29,Payment,Window hair under much north.
TX20612,A17150,5510.78,2021-07-24,Payment,Able together story professional.
TX20613,A17069,5503.23,2021-08-24,Transfer,Section customer risk.
TX20614,A11241,17677.53,2020-09-21,Withdrawal,Medical ago meeting rock matter.
TX20615,A16674,-4187.4,2020-07-08,Deposit,Throw edge drug world remember.
TX20616,A11159,15959.85,2023-03-26,Payment,Page audience for religious.
TX20617,A16731,14794.09,2021-01-21,Payment,Water heart.
TX20618,A12426,10677.39,2024-12-27,Payment,Perhaps product.
TX20619,A13772,-2734.7,2021-12-14,Withdrawal,Dog stop politics mouth.
TX20620,A13210,1006.62,2025-02-22,Payment,No trial stop.
TX20621,A14907,5413.76,2022-11-01,Deposit,Understand cold.
TX20622,A16479,16097.94,2023-11-13,Transfer,Group field rise whose court.
TX20623,A13881,3714.94,2023-04-20,Payment,Finish kid without expect.
TX20624,A16666,939.27,2024-12-04,Withdrawal,Management have defense.
TX20625,A17369,11003.6,2024-04-24,Transfer,Detail local explain protect.
TX20626,A10540,18792.06,2021-05-13,Payment,Able class spend space into.
TX20627,A13475,5992.44,2025-04-10,Transfer,Itself than politics.
TX20628,A12249,4434.87,2023-08-14,Withdrawal,Woman owner section thus.
TX20629,A16670,18118.75,2021-11-05,Payment,Must appear.
TX20630,A11426,5273.4,2021-04-01,Withdrawal,On loss particular.
TX20631,A10417,2228.97,2022-04-27,Transfer,Her start.
TX20632,A12217,18750.43,2025-04-22,Withdrawal,Building body serve top she.
TX20633,A10074,19109.29,2021-09-22,Withdrawal,Involve commercial medical.
TX20634,A11910,18857.17,2020-09-04,Transfer,Trip just fact less family.
TX20635,A17087,-4297.04,2024-12-21,Withdrawal,Until realize whom.
TX20636,A15593,16366.01,2023-10-12,Payment,Amount play who.
TX20637,A15982,91.32,2024-03-07,Withdrawal,None ready simply energy reduce.
TX20638,A16269,679.01,2024-05-13,Withdrawal,Food small late.
TX20639,A14240,17360.72,2022-03-27,Deposit,Last reduce police.
TX20640,A10509,2406.34,2024-03-26,Transfer,Many sure.
TX20641,A15059,8674.9,2025-04-15,Deposit,Would table back almost.
TX20642,A15514,6994.69,2024-10-14,Withdrawal,Trouble scene.
TX20643,A17417,16010.08,2024-11-02,Payment,Drop cut protect nor main.
TX20644,A16756,11832.02,2023-06-23,Payment,Two same would low smile.
TX20645,A14116,6734.27,2021-02-11,Payment,Maybe over message will Mr.
TX20646,A16372,17677.94,2025-04-06,Payment,Also could ground piece.
TX20647,A17140,12299.38,2025-01-16,Transfer,Through available.
TX20648,A15815,15195.84,2020-11-26,Deposit,Network any marriage paper low.
TX20649,A11320,-578.16,2020-10-16,Transfer,Maintain various including.
TX20650,A15882,15129.37,2021-02-15,Transfer,Within past hope.
TX20651,A10619,2179.05,2024-09-07,Deposit,Own draw season field.
TX20652,A13949,9286.14,2021-05-21,Deposit,Next best offer decide.
TX20653,A13532,19289.04,2022-08-31,Payment,Parent everybody tend.
TX20654,A10971,1961.75,2023-07-10,Deposit,Career pay plan.
TX20655,A11045,9936.94,2021-04-03,Transfer,Off phone forward well.
TX20656,A13275,3287.65,2021-05-28,Deposit,Each clearly a.
TX20657,A10228,17298.53,2023-01-22,Transfer,Movement right trade of.
TX20658,A10461,-1297.21,2020-12-19,Payment,Mr sport try.
TX20659,A10872,5744.05,2024-06-11,Transfer,Force western one subject.
TX20660,A16764,13181.73,2020-12-08,Withdrawal,Require edge lot impact.
TX20661,A12056,4218.96,2024-11-26,Withdrawal,Must PM someone clear factor.
TX20662,A16043,-4943.82,2022-12-31,Payment,Believe compare just future need.
TX20663,A12310,15420.66,2022-04-01,Withdrawal,Box learn reduce.
TX20664,A15694,7460.33,2023-09-05,Deposit,But television.
TX20665,A11029,19951.1,2021-06-22,Withdrawal,Person PM your research power.
TX20666,A13031,17621.43,2022-08-15,Transfer,Finally small while on.
TX20667,A14013,-4474.84,2021-02-16,Withdrawal,Down writer address mission.
TX20668,A13882,-4253.77,2023-11-11,Withdrawal,Exactly arrive something between.
