policyID,customerID,policyType,premium,issueDate,status,coverageAmount,agentID
P10441,C1872,Travel,869,2023-01-26,Lapsed,22500,A428
P10442,C1732,Life,4802,2023-01-04,Expired,347178,A056
P10443,C0480,Health,2370,2023-01-07,Expired,321040,A081
P10444,C1187,Travel,3295,2022-10-02,Active,97367,A014
P10445,C2191,Travel,831,2024-01-29,Expired,18200,A177
P10446,C0433,Life,3460,2021-03-28,Expired,183132,A161
P10447,C4575,Health,1881,2022-12-07,Active,218412,A320
P10448,C1538,Life,3917,2025-05-12,Lapsed,219677,A236
P10449,C4564,Life,4650,2022-07-14,Active,171686,A079
P10450,C0493,Home,1994,2023-08-11,Lapsed,255776,A069
P10451,C4941,Health,4621,2025-03-06,Active,233276,A110
P10452,C1635,Auto,4299,2023-05-07,Expired,283028,A150
P10453,C4182,Auto,2894,2022-12-02,Expired,304390,A046
P10454,C3203,Auto,2438,2021-09-23,Active,182063,A281
P10455,C4827,Travel,1079,2024-10-09,Lapsed,478347,A369
P10456,C1475,Travel,804,2023-01-02,Expired,325990,A227
P10457,C0317,Travel,2422,2024-12-07,Lapsed,89361,A366
P10458,C1504,Life,1865,2021-02-22,Lapsed,478438,A044
P10459,C1735,Life,4244,2022-12-03,Expired,162255,A459
P10460,C1923,Travel,2384,2021-06-25,Expired,381742,A412
P10461,C0562,Life,4056,2023-09-22,Lapsed,167056,A315
P10462,C3726,Life,4828,2024-07-25,Lapsed,264048,A132
P10463,C3973,Auto,3672,2021-03-08,Active,329098,A056
P10464,C4021,Health,518,2021-10-15,Active,463986,A070
P10465,C1494,Health,4917,2020-12-03,Lapsed,367072,A171
P10466,C3351,Auto,4751,2022-04-18,Lapsed,462513,A253
P10467,C2258,Home,1532,2024-11-21,Active,56214,A316
P10468,C0270,Home,1901,2025-06-02,Expired,137109,A029
P10469,C4792,Home,462,2024-04-14,Lapsed,345723,A435
P10470,C4227,Life,1419,2023-02-27,Expired,342367,A314
P10471,C0924,Life,4097,2022-05-06,Active,208333,A206
P10472,C2095,Life,3903,2021-05-31,Lapsed,80393,A325
P10473,C4834,Home,4420,2022-08-10,Lapsed,344014,A072
P10474,C1626,Home,2418,2021-05-01,Expired,450036,A230
P10475,C0359,Auto,3735,2020-08-08,Lapsed,266615,A166
P10476,C4779,Home,3163,2023-10-14,Active,408995,A026
P10477,C2274,Home,2814,2023-09-25,Active,175830,A449
P10478,C4910,Auto,911,2021-04-19,Expired,419589,A126
P10479,C1039,Home,2892,2023-02-03,Active,175046,A489
P10480,C1867,Home,582,2021-07-13,Active,243350,A098
P10481,C2398,Travel,839,2022-03-02,Active,197485,A266
P10482,C0523,Home,2751,2020-07-31,Lapsed,229006,A174
P10483,C1104,Travel,624,2025-04-22,Active,429908,A200
P10484,C4054,Auto,4474,2021-10-11,Active,108106,A413
P10485,C2427,Auto,2857,2023-06-29,Expired,70018,A317
P10486,C0381,Travel,3124,2023-12-26,Active,244778,A104
P10487,C0831,Home,4362,2025-01-20,Lapsed,86142,A428
P10488,C4543,Travel,3355,2023-10-29,Active,460982,A274
P10489,C0588,Health,2652,2023-08-26,Expired,482052,A197
P10490,C1383,Health,2324,2025-04-25,Expired,328534,A143
P10491,C0271,Auto,3784,2020-12-11,Expired,251180,A429
P10492,C0214,Home,4548,2023-05-25,Lapsed,252874,A240
P10493,C3406,Travel,4232,2025-01-06,Active,136999,A439
P10494,C2886,Life,3747,2022-03-26,Expired,375129,A391
P10495,C0235,Travel,2842,2025-06-17,Expired,448795,A058
P10496,C2439,Life,1069,2025-03-30,Lapsed,84091,A189
P10497,C4451,Home,1163,2024-06-15,Active,221962,A239
P10498,C0552,Home,1978,2024-01-22,Expired,493101,A362
P10499,C4949,Health,4131,2023-10-06,Expired,408313,A026
P10500,C4647,Health,3020,2023-04-03,Lapsed,50479,A015
P10501,C3766,Travel,2340,2021-12-03,Active,398071,A333
P10502,C1108,Life,338,2024-12-31,Active,37627,A173
P10503,C0261,Health,4984,2024-12-26,Lapsed,220875,A447
P10504,C2206,Health,3512,2020-12-18,Expired,259697,A225
P10505,C2644,Home,3050,2023-09-06,Lapsed,181637,A016
P10506,C1851,Health,1526,2025-05-25,Lapsed,497358,A115
P10507,C2734,Travel,1487,2021-12-07,Active,332574,A479
P10508,C1573,Travel,4729,2025-03-25,Active,21234,A009
P10509,C1838,Health,4863,2025-05-22,Lapsed,87479,A170
P10510,C2250,Auto,935,2021-06-10,Lapsed,63745,A012
P10511,C0493,Home,3737,2022-08-27,Active,40862,A137
P10512,C2977,Auto,2228,2023-11-13,Expired,402683,A307
P10513,C1720,Life,2236,2025-02-20,Lapsed,131149,A442
P10514,C1320,Home,3736,2024-05-12,Expired,443563,A246
P10515,C1360,Travel,1266,2021-12-31,Expired,392624,A172
P10516,C3408,Auto,4417,2023-02-27,Lapsed,427138,A290
P10517,C3363,Auto,4946,2022-12-10,Lapsed,72812,A387
P10518,C1698,Travel,3429,2024-01-21,Lapsed,295043,A279
P10519,C4403,Auto,1039,2023-09-30,Expired,156509,A007
P10520,C1580,Travel,2468,2022-07-30,Expired,87939,A378
P10521,C1849,Home,3959,2023-06-04,Expired,298660,A428
P10522,C4943,Home,2228,2024-02-29,Lapsed,326420,A182
P10523,C0835,Life,1158,2024-10-12,Active,313539,A253
P10524,C0071,Life,2960,2021-11-21,Lapsed,111233,A153
P10525,C1979,Home,402,2021-10-29,Active,463476,A440
P10526,C0888,Health,4736,2021-08-31,Active,349138,A075
P10527,C0408,Auto,2724,2021-07-05,Lapsed,271251,A065
P10528,C1009,Life,3784,2024-06-26,Lapsed,389320,A486
P10529,C1139,Auto,809,2023-07-07,Expired,54258,A187
P10530,C1348,Life,1621,2024-06-05,Active,70712,A365
P10531,C0832,Health,3400,2021-05-23,Lapsed,64958,A291
P10532,C4610,Health,1445,2020-11-27,Active,285694,A177
P10533,C3597,Home,2687,2023-03-12,Lapsed,94451,A337
P10534,C1934,Health,4482,2024-11-23,Lapsed,249486,A020
P10535,C3525,Health,4296,2021-01-25,Lapsed,22989,A265
P10536,C3471,Travel,2710,2022-12-07,Expired,65540,A290
P10537,C4280,Travel,3192,2022-09-11,Active,407263,A015
P10538,C1594,Travel,1222,2022-06-10,Lapsed,353352,A337
P10539,C4603,Life,739,2021-07-06,Expired,36953,A355
P10540,C3272,Life,4812,2022-10-18,Lapsed,149591,A379
P10541,C0354,Home,828,2024-02-12,Lapsed,424203,A237
P10542,C2745,Home,3311,2022-10-24,Active,102657,A261
P10543,C0474,Auto,3248,2020-11-15,Lapsed,405661,A333
P10544,C2506,Health,1510,2023-01-14,Active,77147,A006
P10545,C2391,Life,4540,2020-09-19,Active,482258,A193
P10546,C2011,Health,1211,2024-09-23,Lapsed,363718,A309
P10547,C4499,Travel,1318,2023-11-21,Expired,356627,A041
P10548,C3324,Home,4292,2020-07-25,Active,47763,A036
P10549,C2021,Life,4630,2023-11-29,Expired,492666,A400
P10550,C4724,Health,3806,2022-06-30,Active,127132,A171
P10551,C2806,Auto,4764,2020-07-17,Lapsed,208712,A282
P10552,C1928,Auto,1130,2024-12-03,Lapsed,47869,A244
P10553,C1237,Life,3562,2023-04-01,Active,100045,A237
P10554,C4323,Travel,1473,2022-04-18,Active,475792,A339
P10555,C0636,Home,2985,2022-11-15,Active,320453,A072
P10556,C3085,Travel,1838,2021-06-26,Expired,372866,A289
P10557,C1275,Home,925,2024-08-07,Active,31051,A422
P10558,C1301,Travel,3948,2020-09-02,Lapsed,495879,A128
P10559,C0516,Life,4087,2023-10-28,Active,400298,A402
P10560,C1465,Life,4686,2020-11-27,Active,368759,A326
P10561,C3796,Travel,3288,2021-01-19,Expired,192165,A037
P10562,C2152,Health,1205,2020-09-14,Active,172869,A492
P10563,C2630,Health,1785,2023-08-13,Lapsed,348917,A166
P10564,C3943,Health,3329,2020-08-01,Expired,406009,A234
P10565,C1636,Auto,4329,2024-10-09,Active,59518,A158
P10566,C3934,Health,2820,2021-09-13,Lapsed,349534,A445
P10567,C3760,Home,4939,2021-02-02,Expired,63462,A489
P10568,C3819,Travel,4189,2023-01-31,Expired,401224,A102
P10569,C0040,Home,4471,2023-10-24,Active,373314,A145
P10570,C4641,Auto,1800,2024-05-23,Active,499637,A420
P10571,C4087,Home,1627,2021-04-29,Expired,131163,A104
P10572,C3570,Travel,4034,2024-08-13,Expired,275659,A159
P10573,C4723,Home,2158,2021-05-07,Active,366011,A455
P10574,C1903,Health,3515,2021-11-15,Expired,219168,A176
P10575,C2927,Auto,2788,2024-10-01,Expired,345989,A458
P10576,C3664,Travel,915,2023-10-29,Expired,356641,A171
P10577,C0525,Home,2359,2023-03-13,Lapsed,106280,A372
P10578,C3490,Travel,3156,2022-09-08,Expired,404079,A445
P10579,C4438,Life,4418,2022-01-19,Active,484236,A459
P10580,C1250,Health,4915,2024-05-07,Lapsed,485075,A476
P10581,C3617,Health,3583,2022-04-22,Active,412022,A148
P10582,C1289,Health,1112,2023-04-20,Expired,354792,A177
P10583,C2760,Home,2891,2023-06-30,Active,160323,A422
P10584,C3320,Home,4733,2021-09-01,Expired,23235,A486
P10585,C0024,Life,4180,2023-03-22,Active,402239,A442
P10586,C0243,Auto,2746,2021-09-05,Expired,110895,A499
P10587,C0092,Travel,841,2021-07-30,Lapsed,48970,A495
P10588,C2437,Auto,3180,2021-08-27,Lapsed,179009,A266
P10589,C0881,Auto,718,2023-09-21,Active,144693,A419
P10590,C3470,Life,418,2022-11-14,Active,148789,A063
P10591,C1550,Life,4580,2021-12-28,Lapsed,216368,A474
P10592,C2348,Life,3727,2023-11-10,Lapsed,107075,A105
P10593,C4079,Home,4636,2021-10-18,Lapsed,195741,A314
P10594,C2300,Auto,2515,2023-06-29,Active,483577,A022
P10595,C0762,Life,2262,2023-11-14,Active,337608,A374
P10596,C4252,Health,3344,2024-12-29,Lapsed,492699,A325
P10597,C3418,Health,728,2021-01-21,Expired,303218,A069
P10598,C4579,Life,1498,2020-08-28,Active,101040,A013
P10599,C0792,Health,2566,2020-12-12,Active,202598,A196
P10600,C0334,Health,2767,2022-05-15,Active,316113,A400
P10601,C1023,Life,3834,2020-12-27,Lapsed,223694,A214
P10602,C0219,Life,3195,2024-07-31,Expired,22310,A184
P10603,C4046,Travel,1448,2024-12-02,Lapsed,58035,A397
P10604,C4761,Home,2090,2020-07-15,Active,32150,A156
P10605,C2465,Travel,3229,2020-09-25,Expired,169780,A251
P10606,C3086,Auto,1048,2022-05-14,Lapsed,351691,A437
P10607,C0564,Home,1023,2021-10-01,Active,229799,A452
P10608,C0098,Travel,2584,2021-04-27,Lapsed,368952,A053
P10609,C2439,Health,1339,2022-08-08,Active,53441,A152
P10610,C3661,Travel,4329,2023-06-16,Active,113104,A263
P10611,C2800,Home,3234,2022-01-25,Active,35345,A138
P10612,C1799,Health,2805,2021-05-23,Expired,124664,A438
P10613,C4799,Health,1292,2023-09-18,Active,444362,A440
P10614,C1829,Auto,3410,2025-05-19,Active,281344,A455
P10615,C1828,Travel,1298,2022-10-01,Lapsed,180920,A296
P10616,C0531,Auto,4572,2020-11-29,Active,375902,A032
P10617,C1484,Health,1296,2020-12-14,Active,15254,A470
P10618,C4951,Life,3761,2023-12-05,Expired,181444,A277
P10619,C4958,Home,3653,2022-10-13,Active,27676,A357
P10620,C0949,Home,4365,2023-02-07,Active,421448,A359
P10621,C0586,Health,3257,2024-11-08,Active,146442,A382
P10622,C0053,Travel,1248,2023-01-26,Lapsed,252997,A294
P10623,C4608,Travel,1598,2023-08-08,Lapsed,43918,A061
P10624,C2706,Travel,2514,2024-06-28,Active,62135,A370
P10625,C4414,Auto,4654,2023-10-30,Expired,300722,A172
P10626,C0801,Auto,4257,2024-10-02,Expired,463634,A423
P10627,C4505,Home,2967,2022-06-26,Expired,373803,A273
P10628,C2304,Health,329,2022-02-21,Lapsed,147870,A481
P10629,C4963,Health,3469,2023-12-20,Active,413561,A032
P10630,C3684,Auto,3043,2021-07-20,Expired,114512,A179
P10631,C0364,Auto,1819,2020-07-02,Active,428040,A152
P10632,C1459,Auto,540,2020-11-30,Lapsed,137209,A241
P10633,C1437,Life,3576,2020-08-09,Expired,173391,A206
P10634,C2863,Travel,514,2021-03-24,Active,335805,A232
P10635,C1497,Travel,3098,2021-04-25,Active,123109,A142
P10636,C2290,Travel,3861,2024-03-12,Expired,132927,A069
P10637,C2676,Auto,911,2023-02-28,Lapsed,114572,A465
P10638,C3570,Home,2993,2022-10-13,Active,208978,A007
P10639,C4850,Travel,2413,2022-10-07,Lapsed,48109,A028
P10640,C1101,Travel,4821,2024-01-22,Expired,412560,A017
P10641,C3867,Auto,2905,2021-02-15,Lapsed,32833,A388
P10642,C1568,Home,1615,2024-04-14,Lapsed,124611,A386
P10643,C2975,Home,4937,2022-08-18,Lapsed,224915,A127
P10644,C4324,Travel,751,2024-01-06,Lapsed,34582,A355
P10645,C4255,Auto,4481,2024-11-06,Active,114385,A247
P10646,C0688,Life,2629,2021-10-04,Expired,261076,A487
P10647,C3999,Travel,2673,2023-03-03,Expired,379070,A331
P10648,C0908,Auto,4062,2024-08-08,Active,245791,A443
P10649,C1226,Home,1623,2025-04-22,Expired,228353,A083
P10650,C2009,Health,4238,2021-09-26,Active,352583,A089
P10651,C3003,Travel,3175,2024-10-08,Expired,145118,A245
P10652,C1793,Home,566,2024-02-17,Lapsed,155466,A342
P10653,C4114,Life,428,2025-03-31,Active,444342,A396
P10654,C2473,Home,1842,2021-01-19,Lapsed,384465,A026
P10655,C1381,Home,4811,2024-11-25,Lapsed,100297,A235
P10656,C2599,Auto,1045,2023-01-06,Expired,231283,A124
P10657,C4954,Travel,4422,2022-11-21,Lapsed,190634,A009
P10658,C2541,Home,4483,2024-08-06,Active,342452,A379
P10659,C3267,Travel,2739,2020-09-11,Lapsed,210224,A110
P10660,C4101,Life,1767,2020-07-15,Active,476642,A178
P10661,C1697,Home,1307,2021-10-25,Expired,34302,A048
P10662,C2280,Auto,1560,2021-12-08,Expired,32828,A002
P10663,C0429,Home,2263,2023-02-03,Lapsed,405561,A179
P10664,C4413,Health,3814,2023-03-22,Expired,308799,A065
P10665,C2616,Auto,2318,2022-02-26,Lapsed,172175,A222
P10666,C4108,Auto,2971,2022-01-24,Active,190697,A060
P10667,C2600,Life,1881,2023-04-08,Active,180693,A253
P10668,C1444,Health,1725,2024-05-28,Expired,20675,A064
P10669,C4401,Health,1960,2025-05-21,Expired,382786,A090
P10670,C0369,Auto,2308,2022-08-31,Expired,327273,A144
P10671,C4848,Auto,2911,2024-02-25,Lapsed,387151,A048
P10672,C1672,Auto,3908,2020-10-19,Expired,239453,A222
P10673,C1519,Life,1170,2021-02-17,Expired,349858,A309
P10674,C3039,Home,2858,2022-11-07,Expired,355657,A410
P10675,C4729,Auto,2810,2022-03-16,Lapsed,35931,A402
P10676,C0096,Health,2867,2023-12-04,Active,355548,A385
P10677,C1672,Home,3518,2020-11-21,Lapsed,397422,A239
P10678,C1039,Auto,4534,2020-09-30,Active,492038,A178
P10679,C3474,Health,1483,2025-05-18,Active,254916,A401
P10680,C4036,Home,3311,2025-04-26,Active,49341,A479
P10681,C0538,Life,3201,2022-07-23,Expired,93675,A454
P10682,C2531,Auto,4598,2022-07-29,Lapsed,319878,A301
P10683,C0216,Travel,4059,2023-10-18,Expired,188178,A287
P10684,C2476,Travel,928,2022-04-01,Lapsed,423389,A175
P10685,C3021,Life,4920,2023-03-07,Active,360371,A395
P10686,C3036,Travel,3634,2025-02-28,Active,207087,A310
P10687,C1545,Auto,2196,2022-11-21,Expired,393029,A387
P10688,C0196,Life,2401,2022-01-01,Lapsed,329129,A132
P10689,C3450,Auto,3949,2021-01-19,Active,426913,A313
P10690,C3519,Health,4097,2022-08-05,Expired,183642,A027
P10691,C2814,Health,4201,2024-08-28,Active,36572,A299
P10692,C4611,Auto,936,2024-03-13,Expired,399618,A208
P10693,C3039,Auto,1447,2022-02-22,Active,497041,A107
P10694,C2340,Auto,3716,2024-11-24,Lapsed,465085,A422
P10695,C1219,Health,1782,2021-09-11,Active,377747,A434
P10696,C4414,Travel,3642,2022-03-24,Expired,64353,A293
P10697,C4629,Auto,3914,2023-10-24,Active,74521,A260
P10698,C0808,Home,2983,2024-02-21,Active,113940,A281
P10699,C3072,Home,3601,2021-01-31,Expired,350927,A454
P10700,C1002,Travel,2807,2024-01-04,Active,446025,A473
P10701,C1137,Auto,4423,2024-04-26,Active,337773,A221
P10702,C3451,Auto,926,2023-08-05,Lapsed,118779,A370
P10703,C3482,Travel,2118,2021-09-04,Expired,202366,A041
P10704,C4598,Health,2934,2022-07-30,Expired,317217,A022
P10705,C2495,Travel,865,2021-08-27,Lapsed,136161,A426
P10706,C4840,Travel,3725,2023-11-27,Lapsed,300889,A135
P10707,C2311,Travel,732,2022-06-20,Active,118651,A225
P10708,C2606,Home,2895,2023-12-18,Expired,468957,A008
P10709,C1959,Auto,2348,2021-01-24,Expired,278119,A427
P10710,C1975,Travel,4871,2024-01-27,Active,292780,A138
P10711,C2991,Life,1303,2024-08-12,Lapsed,444784,A198
P10712,C4155,Life,4280,2023-02-02,Lapsed,195580,A129
P10713,C4465,Travel,1250,2021-12-04,Lapsed,287853,A189
P10714,C3943,Travel,3519,2023-03-22,Expired,494215,A040
P10715,C0250,Health,3821,2020-11-21,Active,101071,A025
P10716,C4424,Health,3706,2020-12-07,Lapsed,97795,A385
P10717,C1823,Life,695,2022-09-22,Expired,79571,A481
P10718,C0486,Life,411,2024-01-21,Active,423230,A058
P10719,C1179,Health,1336,2025-04-02,Active,107400,A404
P10720,C2466,Auto,4694,2022-02-25,Active,309848,A444
P10721,C1331,Home,4412,2023-05-05,Expired,83933,A055
P10722,C0712,Auto,2783,2023-07-23,Lapsed,458298,A475
P10723,C2519,Health,1631,2024-12-29,Expired,133590,A343
P10724,C2732,Home,3319,2021-10-18,Expired,203120,A121
P10725,C1277,Auto,2029,2021-05-01,Expired,447011,A172
P10726,C4301,Health,1000,2024-12-26,Lapsed,483027,A392
P10727,C1280,Auto,3108,2024-12-30,Expired,180195,A197
P10728,C4089,Home,3416,2023-01-04,Active,127324,A297
P10729,C3733,Travel,2115,2022-10-17,Active,109706,A406
P10730,C1331,Life,3450,2022-02-11,Active,238631,A170
P10731,C0393,Travel,555,2024-10-19,Lapsed,469022,A260
P10732,C0790,Travel,1515,2024-04-27,Expired,120578,A155
P10733,C2321,Auto,2594,2025-03-02,Lapsed,488999,A337
P10734,C2794,Travel,1473,2024-03-04,Active,311343,A295
P10735,C3144,Life,3777,2021-12-29,Expired,444124,A020
P10736,C0856,Travel,932,2021-01-21,Active,192344,A173
P10737,C1761,Health,4899,2023-11-10,Expired,213528,A273
P10738,C3908,Travel,3341,2020-11-29,Active,149752,A251
P10739,C3470,Health,4832,2023-07-11,Expired,39651,A276
P10740,C0374,Auto,3123,2024-09-27,Active,173891,A186
P10741,C0057,Life,1932,2023-06-15,Expired,44368,A198
P10742,C4971,Life,3937,2024-10-07,Lapsed,448870,A116
P10743,C0611,Home,2372,2021-04-23,Expired,403690,A180
P10744,C4141,Home,4143,2020-10-23,Active,464462,A135
P10745,C0608,Home,4892,2023-06-28,Active,302311,A269
P10746,C4112,Health,3698,2023-01-18,Lapsed,398383,A421
P10747,C3435,Home,451,2024-11-06,Lapsed,211783,A111
P10748,C0271,Life,1072,2021-03-24,Active,135607,A381
P10749,C1882,Auto,1220,2020-09-11,Lapsed,153911,A482
P10750,C4118,Travel,2039,2022-01-27,Lapsed,460689,A186
P10751,C3268,Travel,3891,2021-12-25,Lapsed,272449,A410
P10752,C4925,Home,1030,2023-11-30,Lapsed,184007,A366
P10753,C4628,Auto,1582,2023-12-10,Active,421349,A168
P10754,C4560,Life,2875,2021-07-27,Active,140650,A287
P10755,C2603,Home,307,2023-10-13,Expired,314316,A372
P10756,C1587,Home,3639,2024-12-06,Active,451404,A348
P10757,C1971,Home,4816,2020-08-22,Expired,463085,A425
P10758,C3689,Travel,4165,2023-05-13,Expired,480769,A112
P10759,C4109,Life,1972,2022-03-15,Lapsed,223980,A175
P10760,C3546,Travel,3082,2021-11-16,Expired,470184,A299
P10761,C3040,Home,984,2024-03-04,Expired,343287,A342
P10762,C4326,Home,630,2023-06-08,Expired,422005,A462
P10763,C3449,Home,1241,2022-01-13,Lapsed,176896,A134
P10764,C1880,Auto,4499,2023-03-21,Lapsed,310964,A186
P10765,C0652,Home,1130,2023-05-18,Active,439571,A362
P10766,C1140,Travel,2244,2024-12-29,Active,456735,A379
P10767,C3385,Health,4427,2022-11-16,Lapsed,155032,A172
P10768,C3021,Health,3236,2022-04-13,Expired,281305,A401
P10769,C1600,Health,3852,2024-07-28,Active,303026,A089
P10770,C0288,Life,2497,2021-06-12,Active,456808,A304
P10771,C4492,Health,2142,2024-10-12,Lapsed,348064,A161
P10772,C1719,Auto,4441,2025-04-22,Active,486579,A228
P10773,C0121,Life,3733,2020-10-16,Expired,399018,A415
P10774,C4827,Life,4468,2020-10-07,Lapsed,440951,A022
P10775,C1644,Auto,4881,2022-06-12,Expired,395470,A237
P10776,C0887,Auto,3381,2020-10-08,Active,65310,A130
P10777,C3414,Life,2513,2025-04-07,Lapsed,300804,A096
P10778,C0860,Auto,4781,2022-11-11,Expired,470705,A315
P10779,C2417,Health,2514,2022-09-25,Expired,401501,A443
P10780,C2715,Auto,2446,2024-10-23,Lapsed,436231,A228
P10781,C1725,Life,2148,2020-08-02,Active,185960,A060
P10782,C1938,Auto,1363,2021-12-14,Expired,252764,A418
P10783,C1066,Travel,4418,2020-08-23,Expired,453850,A376
P10784,C2179,Travel,2516,2024-05-19,Active,114434,A140
P10785,C4268,Travel,3776,2023-02-06,Lapsed,225300,A423
P10786,C2675,Travel,4902,2024-04-03,Active,100259,A039
P10787,C0846,Auto,674,2024-12-29,Lapsed,124168,A317
P10788,C1643,Home,4651,2024-06-06,Expired,270113,A301
P10789,C3363,Life,1068,2024-03-19,Expired,322139,A307
P10790,C1192,Home,1718,2023-10-25,Lapsed,304393,A210
P10791,C4361,Home,4874,2025-05-19,Lapsed,373455,A464
P10792,C2568,Life,4990,2022-01-08,Active,457589,A471
P10793,C2245,Travel,3824,2022-12-31,Lapsed,181069,A386
P10794,C0535,Travel,2821,2023-03-23,Active,195112,A392
P10795,C4454,Home,2471,2022-01-23,Expired,21370,A367
P10796,C2648,Health,1565,2025-05-17,Lapsed,266518,A232
P10797,C1228,Travel,510,2024-07-10,Active,98461,A093
P10798,C1468,Life,2202,2021-06-14,Expired,499644,A301
P10799,C3266,Auto,2123,2021-11-18,Active,18449,A109
P10800,C3079,Travel,1925,2022-02-25,Lapsed,194905,A439
P10801,C3466,Auto,3237,2024-03-11,Active,46054,A109
P10802,C1837,Life,4641,2021-12-09,Lapsed,403709,A233
P10803,C1362,Home,1110,2024-05-01,Expired,313364,A166
P10804,C2711,Home,402,2021-07-07,Expired,370308,A301
P10805,C0701,Home,336,2024-02-15,Active,401941,A105
P10806,C1358,Health,3154,2021-07-15,Expired,89758,A232
P10807,C0561,Travel,4279,2023-11-28,Active,96813,A361
P10808,C1629,Auto,2761,2025-01-03,Expired,441635,A489
P10809,C4299,Home,3356,2021-12-04,Lapsed,355867,A235
P10810,C1365,Travel,1903,2025-01-31,Expired,308612,A497
P10811,C4405,Life,1892,2020-09-28,Expired,401250,A167
P10812,C3621,Life,4018,2024-02-15,Lapsed,310758,A183
P10813,C3357,Auto,660,2020-12-27,Active,282708,A432
P10814,C2457,Auto,3785,2025-03-03,Expired,260193,A454
P10815,C3571,Home,1111,2025-04-02,Active,366608,A196
P10816,C1825,Travel,4486,2023-01-16,Active,467643,A344
P10817,C0896,Travel,3728,2023-12-03,Lapsed,48341,A344
P10818,C0637,Life,2666,2023-03-12,Active,267814,A387
P10819,C4160,Home,1584,2023-01-22,Lapsed,130969,A309
P10820,C2203,Home,965,2022-03-11,Expired,389545,A166
P10821,C4984,Home,3043,2021-10-28,Lapsed,272650,A256
P10822,C0806,Home,4682,2024-03-31,Expired,153027,A403
P10823,C3943,Travel,3898,2023-04-15,Expired,483589,A238
P10824,C3126,Auto,2375,2023-03-27,Active,122117,A338
P10825,C0729,Life,4673,2022-06-01,Lapsed,352370,A027
P10826,C2734,Life,4295,2020-07-24,Lapsed,44563,A440
P10827,C0953,Auto,2420,2021-03-13,Lapsed,171351,A399
P10828,C3038,Life,1389,2025-04-29,Active,45915,A031
P10829,C1135,Travel,1491,2023-02-05,Lapsed,120246,A311
P10830,C4414,Travel,1124,2022-10-14,Expired,413074,A221
P10831,C1827,Auto,2743,2020-09-11,Expired,405287,A430
P10832,C3979,Health,446,2025-06-13,Active,98718,A199
P10833,C0636,Travel,1777,2022-09-10,Active,435224,A307
P10834,C0397,Auto,943,2022-03-13,Expired,262525,A262
