enrollmentID,studentID,courseID,enrollDate
E10776,S02537,C042,2021-12-05
E10777,S00289,C012,2021-08-04
E10778,S00182,C048,2025-01-31
E10779,S00389,C004,2025-03-25
E10780,S00488,C070,2023-11-20
E10781,S00106,C041,2023-04-23
E10782,S01769,C076,2022-06-23
E10783,S00555,C062,2024-11-29
E10784,S02872,C097,2025-02-07
E10785,S00637,C044,2022-08-03
E10786,S01513,C035,2022-12-07
E10787,S00869,C096,2021-07-19
E10788,S01552,C081,2021-01-30
E10789,S00960,C088,2025-04-11
E10790,S02905,C035,2025-02-28
E10791,S02462,C073,2023-03-26
E10792,S01143,C068,2023-03-01
E10793,S02346,C035,2022-03-26
E10794,S02686,C038,2024-08-05
E10795,S01084,C096,2024-01-07
E10796,S01904,C022,2022-08-10
E10797,S01499,C065,2022-08-21
E10798,S00046,C044,2021-01-14
E10799,S00295,C055,2021-03-20
E10800,S00492,C086,2020-10-08
E10801,S01912,C019,2021-12-23
E10802,S02979,C039,2020-12-27
E10803,S02658,C065,2023-07-12
E10804,S00739,C070,2025-01-03
E10805,S01558,C079,2025-01-18
E10806,S00319,C077,2024-07-29
E10807,S02324,C041,2023-02-19
E10808,S01606,C023,2022-01-17
E10809,S02306,C006,2020-06-18
E10810,S01471,C084,2021-02-08
E10811,S00508,C028,2021-04-18
E10812,S01900,C066,2024-10-24
E10813,S00953,C050,2020-08-11
E10814,S00044,C077,2024-04-18
E10815,S02998,C084,2025-05-05
E10816,S01832,C048,2024-10-19
E10817,S02369,C028,2020-09-27
E10818,S02943,C050,2023-10-17
E10819,S01681,C056,2024-04-07
E10820,S02828,C086,2021-01-21
E10821,S02215,C058,2022-04-09
E10822,S00814,C040,2023-05-03
E10823,S01405,C069,2024-02-13
E10824,S02667,C001,2024-01-29
E10825,S01108,C070,2024-08-24
E10826,S00696,C031,2023-05-31
E10827,S02456,C011,2023-01-24
E10828,S00072,C022,2023-08-15
E10829,S02343,C064,2025-01-15
E10830,S01656,C077,2025-05-23
E10831,S00166,C075,2024-01-28
E10832,S02645,C059,2023-09-14
E10833,S00455,C053,2023-09-10
E10834,S00676,C012,2021-12-09
E10835,S01390,C089,2023-11-07
E10836,S02290,C071,2024-12-16
E10837,S01447,C032,2022-10-08
E10838,S02099,C082,2024-10-18
E10839,S01840,C036,2021-09-11
E10840,S02848,C041,2024-07-09
E10841,S01742,C065,2020-10-18
E10842,S02374,C062,2020-07-13
E10843,S01142,C028,2020-11-02
E10844,S02755,C034,2023-05-30
E10845,S02259,C072,2023-02-06
E10846,S01223,C073,2025-05-02
E10847,S00034,C039,2020-08-08
E10848,S01747,C100,2021-03-01
E10849,S02688,C023,2024-07-15
E10850,S00799,C084,2021-05-16
E10851,S02242,C015,2023-05-04
E10852,S00284,C005,2024-07-05
E10853,S00930,C016,2020-06-22
E10854,S01752,C050,2020-12-31
E10855,S01427,C031,2021-04-02
E10856,S02699,C071,2022-02-01
E10857,S02838,C068,2021-04-28
E10858,S01868,C083,2021-03-02
E10859,S00793,C054,2024-09-20
E10860,S01872,C040,2025-02-02
E10861,S02029,C047,2023-11-19
E10862,S00784,C044,2023-01-25
E10863,S01936,C083,2023-12-25
E10864,S01456,C100,2020-12-11
E10865,S02991,C059,2024-02-20
E10866,S00613,C063,2021-12-21
E10867,S00803,C077,2020-08-13
E10868,S00394,C057,2020-11-24
E10869,S00597,C071,2022-01-06
E10870,S00182,C037,2021-07-16
E10871,S02892,C072,2021-06-18
E10872,S00454,C063,2023-04-02
E10873,S00912,C049,2025-01-23
E10874,S01210,C010,2024-01-07
E10875,S01820,C086,2021-04-16
E10876,S01237,C042,2020-07-15
E10877,S00831,C025,2020-11-03
E10878,S00710,C053,2021-10-22
E10879,S01511,C081,2023-05-11
E10880,S01798,C056,2024-01-02
E10881,S00064,C093,2021-11-08
E10882,S00498,C036,2020-10-10
E10883,S00757,C037,2021-09-19
E10884,S00824,C085,2025-01-10
E10885,S00418,C047,2020-07-22
E10886,S00081,C085,2023-10-08
E10887,S02966,C048,2020-10-29
E10888,S00430,C059,2023-07-26
E10889,S00013,C028,2020-09-26
E10890,S01531,C036,2023-08-02
E10891,S00951,C025,2024-12-21
E10892,S01424,C002,2024-10-11
E10893,S00133,C092,2024-07-05
E10894,S02061,C072,2023-09-29
E10895,S00231,C099,2020-07-05
E10896,S02598,C005,2021-12-06
E10897,S01326,C045,2021-05-27
E10898,S02063,C052,2024-11-28
E10899,S00985,C012,2024-01-14
E10900,S00929,C025,2024-08-02
E10901,S02213,C087,2020-10-05
E10902,S02981,C053,2023-11-27
E10903,S02041,C071,2023-02-21
E10904,S00120,C035,2025-04-05
E10905,S01389,C087,2023-02-20
E10906,S02612,C005,2021-10-10
E10907,S01319,C088,2024-07-11
E10908,S01021,C064,2021-04-30
E10909,S02590,C063,2022-11-07
E10910,S02228,C028,2023-12-18
E10911,S01454,C078,2021-12-16
E10912,S01272,C092,2020-07-09
E10913,S02567,C054,2022-09-06
E10914,S01783,C040,2021-05-23
E10915,S00991,C063,2024-07-14
E10916,S00045,C024,2022-07-26
E10917,S02013,C060,2021-04-17
E10918,S00995,C015,2023-10-23
E10919,S02370,C079,2021-09-21
E10920,S02914,C019,2021-05-31
E10921,S01732,C038,2025-05-19
E10922,S02357,C091,2023-11-01
E10923,S00895,C012,2022-04-12
E10924,S01814,C007,2021-09-01
E10925,S02383,C032,2025-04-16
E10926,S02859,C010,2025-03-18
E10927,S00944,C059,2024-05-10
E10928,S02260,C065,2025-01-19
E10929,S01081,C037,2021-04-21
E10930,S02486,C029,2023-05-11
E10931,S01885,C004,2021-02-02
E10932,S00745,C046,2021-08-03
E10933,S02000,C084,2020-09-12
E10934,S02622,C063,2020-10-06
E10935,S02487,C073,2024-06-16
E10936,S00760,C046,2025-01-06
E10937,S02088,C055,2023-12-06
E10938,S02277,C051,2023-04-24
E10939,S02537,C057,2021-02-13
E10940,S00222,C083,2025-05-29
E10941,S01409,C094,2025-04-16
E10942,S02470,C053,2023-01-14
E10943,S02314,C078,2023-05-18
E10944,S02188,C013,2021-05-01
E10945,S01705,C030,2022-01-30
E10946,S00912,C007,2021-10-26
E10947,S02853,C062,2021-11-13
E10948,S02571,C072,2020-10-21
E10949,S01218,C042,2024-07-12
E10950,S01586,C029,2024-12-01
E10951,S00838,C097,2024-04-26
E10952,S02099,C014,2021-05-28
E10953,S00174,C026,2020-07-26
E10954,S01978,C015,2020-09-13
E10955,S00947,C020,2022-04-04
E10956,S00304,C027,2025-02-23
E10957,S02156,C098,2022-02-23
E10958,S02444,C020,2023-12-24
E10959,S02464,C089,2022-06-17
E10960,S00804,C088,2022-09-14
E10961,S02308,C081,2023-08-07
E10962,S02167,C077,2023-05-14
E10963,S00196,C007,2022-06-19
E10964,S02347,C083,2023-07-13
E10965,S02703,C008,2024-07-08
E10966,S00188,C054,2023-10-19
E10967,S00431,C001,2024-07-24
E10968,S00847,C017,2025-05-22
E10969,S01870,C024,2024-08-01
E10970,S00331,C024,2022-02-05
E10971,S00281,C043,2024-11-23
E10972,S00976,C056,2021-10-05
E10973,S02468,C097,2021-08-10
E10974,S00173,C079,2025-02-11
E10975,S02200,C027,2025-03-26
E10976,S02124,C060,2021-03-05
E10977,S02317,C084,2022-07-13
E10978,S01220,C038,2023-11-05
E10979,S01098,C086,2022-02-11
E10980,S01551,C055,2022-03-24
E10981,S01874,C034,2021-05-08
E10982,S02852,C036,2023-11-18
E10983,S00183,C004,2022-10-20
E10984,S02935,C035,2023-05-02
E10985,S02441,C014,2024-06-10
E10986,S01595,C052,2024-12-19
E10987,S01389,C091,2023-06-30
E10988,S01374,C028,2021-07-29
E10989,S02300,C066,2020-10-13
E10990,S02675,C069,2023-06-08
E10991,S02024,C030,2024-12-09
E10992,S02228,C081,2021-02-08
E10993,S00002,C037,2023-03-09
E10994,S00173,C075,2024-07-04
E10995,S00299,C067,2021-09-27
E10996,S01694,C030,2025-06-11
E10997,S00017,C025,2022-06-04
E10998,S01386,C095,2022-12-02
E10999,S02397,C060,2022-04-13
E11000,S00393,C066,2022-10-08
E11001,S00193,C048,2023-04-12
E11002,S02185,C096,2021-03-01
E11003,S01466,C009,2020-08-07
E11004,S02389,C069,2024-11-29
E11005,S02590,C072,2024-12-28
E11006,S00456,C066,2023-06-25
E11007,S01676,C048,2021-09-23
E11008,S00997,C079,2023-11-12
E11009,S00629,C039,2021-05-30
E11010,S00227,C024,2020-10-26
E11011,S02646,C085,2023-04-20
E11012,S00004,C044,2023-05-15
E11013,S02010,C089,2023-07-19
E11014,S01130,C038,2022-03-13
E11015,S02187,C025,2020-06-29
E11016,S02277,C055,2024-05-25
E11017,S02641,C069,2022-03-09
E11018,S02104,C010,2024-07-27
E11019,S02682,C001,2023-08-13
E11020,S01735,C100,2022-06-15
E11021,S01179,C051,2022-07-12
E11022,S00274,C069,2024-06-25
E11023,S01379,C075,2022-06-22
E11024,S02286,C016,2024-10-21
E11025,S00114,C032,2023-05-09
E11026,S02983,C098,2022-10-27
E11027,S02006,C089,2024-12-12
E11028,S00380,C031,2025-04-28
E11029,S01127,C002,2020-10-03
E11030,S02339,C018,2021-09-17
E11031,S02565,C041,2023-12-01
E11032,S00140,C034,2020-11-04
E11033,S01811,C033,2022-08-02
E11034,S01874,C027,2024-04-07
E11035,S02013,C053,2023-10-13
E11036,S01574,C063,2021-03-06
E11037,S02550,C008,2024-04-20
E11038,S01696,C026,2025-05-15
E11039,S02164,C089,2025-05-23
E11040,S02114,C098,2025-05-01
E11041,S00604,C010,2023-09-17
E11042,S00036,C041,2021-08-24
E11043,S00871,C067,2020-10-16
E11044,S02742,C097,2023-09-17
E11045,S02529,C058,2024-07-05
E11046,S02850,C093,2025-05-30
E11047,S00284,C026,2023-05-27
E11048,S01100,C053,2023-09-15
E11049,S01252,C078,2020-12-29
E11050,S02321,C027,2022-12-15
E11051,S02194,C024,2021-01-14
E11052,S01748,C019,2022-09-10
E11053,S01895,C093,2022-07-27
E11054,S02300,C061,2023-02-28
E11055,S02161,C056,2023-11-28
E11056,S01680,C057,2022-05-16
E11057,S01901,C033,2025-03-14
E11058,S02499,C020,2024-01-25
E11059,S00266,C026,2024-04-14
E11060,S01224,C034,2021-11-16
E11061,S01630,C100,2023-02-26
E11062,S01132,C059,2020-12-28
E11063,S01645,C023,2025-03-18
E11064,S02205,C028,2024-03-28
E11065,S01538,C024,2021-08-08
E11066,S00506,C064,2022-05-12
E11067,S00299,C030,2022-06-15
E11068,S00502,C042,2023-05-21
E11069,S02402,C040,2023-01-24
E11070,S01695,C099,2021-05-23
E11071,S02597,C080,2021-02-21
E11072,S02697,C096,2023-01-15
E11073,S00815,C075,2021-06-06
E11074,S02822,C048,2021-05-13
E11075,S02094,C014,2024-03-05
E11076,S00379,C009,2020-12-06
E11077,S01759,C058,2022-12-21
E11078,S01492,C095,2022-12-18
E11079,S00461,C005,2023-10-22
E11080,S00841,C099,2020-07-22
E11081,S02789,C044,2022-01-25
E11082,S01080,C009,2023-12-02
E11083,S00211,C010,2020-07-06
E11084,S01284,C058,2022-05-07
E11085,S01120,C082,2022-10-31
E11086,S00306,C010,2021-06-13
E11087,S02180,C043,2021-10-12
E11088,S00133,C076,2021-11-20
E11089,S01945,C010,2022-06-23
E11090,S01523,C035,2023-07-18
E11091,S01082,C029,2025-04-03
E11092,S01214,C055,2022-03-31
E11093,S01410,C038,2023-11-03
E11094,S01534,C017,2021-10-03
E11095,S01761,C008,2024-10-08
E11096,S01638,C064,2024-09-06
E11097,S00429,C058,2021-09-20
E11098,S01300,C083,2021-01-02
E11099,S00764,C022,2021-03-30
E11100,S02543,C033,2021-09-28
E11101,S01523,C098,2023-11-24
E11102,S00450,C057,2024-05-24
E11103,S01053,C091,2024-10-06
E11104,S00490,C012,2025-03-09
E11105,S02760,C011,2022-03-21
E11106,S02095,C058,2024-06-09
E11107,S02446,C051,2024-06-25
E11108,S02090,C067,2023-12-01
E11109,S02723,C017,2021-04-28
E11110,S01937,C077,2022-10-07
E11111,S00925,C034,2020-09-16
E11112,S02373,C072,2020-06-27
E11113,S00550,C014,2021-04-24
E11114,S01733,C097,2023-11-04
E11115,S00493,C052,2022-02-23
E11116,S01187,C079,2020-12-30
E11117,S01940,C063,2023-01-27
E11118,S01728,C098,2023-02-11
E11119,S00453,C092,2023-03-23
E11120,S00517,C012,2020-12-18
E11121,S00844,C017,2022-04-05
E11122,S02104,C015,2022-10-12
E11123,S00893,C086,2023-07-25
E11124,S02847,C014,2020-12-31
E11125,S02668,C057,2022-12-02
E11126,S01496,C037,2020-06-21
E11127,S00339,C041,2022-03-27
E11128,S00448,C036,2021-08-05
E11129,S00450,C020,2025-04-02
E11130,S02409,C055,2022-07-20
E11131,S01732,C033,2021-08-27
E11132,S00488,C099,2025-06-10
E11133,S01927,C008,2022-06-05
E11134,S02864,C014,2024-03-09
E11135,S00839,C009,2023-05-01
E11136,S00424,C042,2022-10-10
E11137,S01924,C005,2025-06-04
E11138,S01196,C100,2021-07-25
E11139,S00072,C015,2022-09-21
E11140,S02962,C018,2022-04-23
E11141,S02047,C097,2022-05-26
E11142,S01774,C002,2023-01-29
E11143,S00144,C079,2022-09-26
E11144,S01884,C028,2023-04-16
E11145,S01482,C079,2021-09-05
E11146,S00731,C073,2024-01-30
E11147,S00623,C069,2024-07-03
E11148,S02879,C051,2023-03-07
E11149,S01336,C031,2022-08-21
E11150,S00347,C065,2021-06-12
E11151,S02461,C029,2021-07-09
E11152,S00964,C018,2021-01-07
E11153,S00836,C047,2023-08-04
E11154,S02816,C011,2022-02-23
E11155,S01828,C031,2023-11-07
E11156,S02739,C057,2022-11-22
E11157,S00589,C004,2024-11-01
E11158,S01663,C051,2024-04-06
E11159,S01049,C007,2022-02-27
E11160,S02135,C008,2023-02-20
E11161,S01498,C015,2022-12-11
E11162,S02191,C004,2022-10-08
E11163,S01604,C030,2024-05-04
E11164,S00732,C081,2025-04-15
E11165,S02693,C022,2021-03-12
E11166,S00180,C052,2023-03-09
E11167,S00461,C009,2024-03-31
E11168,S01841,C096,2020-08-30
E11169,S02942,C091,2020-10-26
E11170,S01973,C089,2021-08-14
E11171,S00332,C019,2024-02-02
E11172,S00998,C018,2021-08-19
E11173,S00544,C071,2023-01-13
E11174,S00934,C029,2020-07-02
E11175,S01416,C041,2021-12-16
E11176,S01461,C008,2024-12-21
E11177,S02151,C093,2021-11-08
E11178,S01070,C039,2021-08-05
E11179,S01361,C051,2024-04-08
E11180,S02579,C037,2023-04-27
E11181,S00404,C081,2022-07-24
E11182,S01229,C045,2024-06-06
E11183,S02414,C087,2023-10-08
E11184,S02273,C053,2023-05-04
E11185,S02196,C056,2025-01-06
E11186,S00339,C047,2020-06-29
E11187,S02842,C078,2023-07-24
E11188,S00016,C030,2024-08-08
E11189,S02710,C046,2024-07-16
E11190,S02267,C039,2024-11-24
E11191,S01266,C034,2024-01-30
E11192,S01896,C023,2024-09-05
E11193,S02673,C060,2022-05-03
E11194,S02684,C019,2021-11-24
E11195,S01259,C036,2023-08-05
E11196,S00196,C060,2023-05-08
E11197,S01614,C010,2022-11-25
E11198,S02557,C038,2021-01-12
E11199,S00059,C072,2021-03-29
E11200,S00134,C052,2021-12-12
E11201,S01147,C021,2020-06-20
E11202,S00707,C073,2022-02-20
E11203,S00670,C039,2024-03-17
E11204,S00251,C066,2025-01-19
E11205,S02446,C098,2024-04-23
E11206,S02821,C089,2024-09-16
E11207,S01202,C063,2025-03-24
E11208,S00333,C083,2021-11-25
E11209,S02556,C062,2025-04-16
E11210,S02457,C033,2024-04-14
E11211,S02287,C001,2022-05-20
E11212,S02453,C084,2022-03-12
E11213,S02762,C020,2024-11-09
E11214,S00745,C042,2021-12-22
E11215,S02865,C021,2023-11-30
E11216,S02629,C085,2022-02-23
E11217,S01819,C019,2021-03-21
E11218,S02363,C039,2023-10-04
E11219,S00534,C025,2025-03-25
E11220,S01645,C041,2024-12-15
E11221,S00569,C037,2022-05-27
E11222,S02583,C033,2022-02-23
E11223,S02195,C072,2025-04-15
E11224,S00077,C006,2021-03-17
E11225,S00022,C005,2024-02-09
E11226,S02293,C044,2023-08-04
E11227,S02006,C074,2024-07-26
E11228,S02373,C048,2021-03-16
E11229,S02237,C036,2021-07-01
E11230,S01779,C082,2021-03-24
E11231,S00120,C088,2022-07-12
E11232,S00126,C093,2024-09-09
E11233,S02448,C056,2022-09-30
E11234,S02774,C077,2023-06-26
E11235,S02496,C093,2021-03-06
E11236,S00735,C026,2024-03-07
E11237,S01690,C049,2022-04-11
E11238,S01477,C028,2025-01-01
E11239,S01708,C089,2024-07-29
E11240,S00535,C081,2024-02-16
E11241,S00880,C068,2021-05-30
E11242,S02681,C065,2022-03-10
E11243,S00931,C039,2023-05-06
E11244,S02401,C009,2021-12-26
E11245,S00655,C026,2024-01-03
E11246,S00740,C048,2021-05-14
E11247,S02241,C016,2022-03-19
E11248,S02828,C074,2023-07-14
E11249,S02076,C025,2021-01-17
E11250,S00661,C057,2022-10-03
E11251,S00566,C065,2022-01-12
E11252,S01447,C064,2021-05-26
E11253,S02238,C024,2022-08-02
E11254,S00462,C083,2023-12-14
E11255,S02583,C060,2022-01-08
E11256,S00662,C018,2021-05-30
E11257,S01982,C042,2021-09-13
E11258,S01174,C091,2023-07-12
E11259,S00421,C042,2024-07-29
E11260,S00688,C012,2021-06-18
E11261,S02822,C004,2021-04-20
E11262,S01906,C067,2023-04-04
E11263,S00038,C084,2020-11-06
E11264,S02596,C065,2023-04-18
E11265,S02754,C072,2020-08-30
E11266,S01677,C080,2023-01-31
E11267,S01195,C015,2021-11-16
E11268,S00352,C022,2025-03-17
E11269,S01553,C067,2022-01-14
E11270,S00083,C022,2022-03-05
E11271,S02937,C064,2024-12-24
E11272,S01458,C005,2022-11-19
E11273,S01145,C019,2023-09-25
E11274,S00024,C096,2024-08-14
E11275,S01698,C048,2024-07-06
E11276,S00933,C063,2022-04-25
E11277,S01063,C015,2023-08-25
E11278,S00657,C005,2022-08-15
E11279,S02900,C068,2022-03-31
E11280,S00642,C025,2022-12-11
E11281,S01672,C014,2024-07-15
E11282,S01474,C001,2021-01-19
E11283,S02628,C075,2021-06-04
E11284,S00178,C099,2025-01-03
E11285,S02644,C082,2021-01-20
E11286,S02926,C004,2021-06-20
E11287,S00349,C055,2023-07-15
E11288,S00615,C029,2024-05-13
E11289,S00946,C082,2021-07-24
E11290,S02676,C100,2023-04-04
E11291,S02150,C008,2024-10-05
E11292,S01367,C091,2020-06-18
E11293,S00561,C095,2025-01-27
E11294,S02983,C041,2023-03-08
E11295,S02844,C040,2023-03-27
E11296,S02392,C058,2023-05-26
E11297,S01679,C095,2021-07-08
E11298,S00380,C032,2020-08-21
E11299,S01954,C029,2020-12-24
E11300,S01937,C014,2022-10-09
E11301,S01343,C077,2024-06-27
E11302,S00242,C003,2022-11-05
E11303,S01556,C059,2021-02-23
E11304,S01917,C007,2023-12-25
E11305,S01556,C080,2020-08-20
E11306,S02211,C020,2024-06-10
E11307,S02829,C002,2023-10-05
E11308,S00202,C081,2020-09-04
E11309,S02597,C032,2021-08-13
E11310,S02012,C017,2024-06-01
E11311,S00668,C088,2022-09-30
E11312,S02707,C029,2025-05-20
E11313,S00423,C060,2024-03-10
E11314,S00043,C004,2021-09-19
E11315,S02865,C027,2021-11-06
E11316,S01365,C053,2025-01-18
E11317,S01033,C073,2023-08-21
E11318,S00197,C054,2022-05-12
E11319,S01986,C094,2024-11-30
E11320,S00311,C061,2023-09-19
E11321,S01382,C069,2021-07-12
E11322,S00568,C063,2020-10-28
E11323,S02636,C091,2021-11-26
E11324,S02307,C041,2023-02-03
E11325,S00489,C025,2024-01-12
E11326,S02200,C067,2023-07-11
E11327,S02656,C007,2024-08-09
E11328,S02055,C079,2024-09-30
E11329,S00853,C078,2024-03-30
E11330,S01356,C100,2020-11-15
E11331,S00767,C074,2023-04-08
E11332,S02018,C047,2022-08-19
E11333,S01519,C062,2021-04-27
E11334,S02392,C099,2023-10-31
E11335,S00864,C026,2021-10-04
E11336,S02490,C065,2021-12-26
E11337,S00405,C035,2022-06-30
E11338,S01525,C081,2021-07-17
E11339,S02765,C016,2023-09-30
E11340,S02912,C071,2020-11-01
E11341,S00901,C082,2022-02-11
E11342,S01614,C021,2021-04-02
E11343,S02445,C022,2023-12-08
E11344,S02484,C082,2025-03-27
E11345,S00041,C038,2024-09-07
E11346,S01482,C065,2022-12-16
E11347,S02187,C044,2023-12-04
E11348,S02226,C055,2022-07-17
E11349,S01755,C069,2025-01-23
E11350,S00965,C010,2021-11-05
E11351,S00978,C044,2024-06-15
E11352,S01816,C053,2021-10-31
E11353,S00035,C020,2022-10-15
E11354,S01323,C020,2021-07-16
E11355,S00284,C020,2023-11-07
E11356,S02754,C014,2023-03-01
E11357,S01753,C096,2024-10-06
E11358,S01870,C080,2021-02-02
E11359,S02639,C039,2022-12-16
E11360,S00088,C011,2021-12-09
E11361,S02622,C041,2023-04-29
E11362,S00511,C012,2020-07-25
E11363,S01146,C095,2023-07-13
E11364,S00334,C046,2025-03-08
E11365,S01629,C096,2024-06-06
E11366,S02956,C096,2024-01-17
E11367,S01711,C060,2024-07-26
E11368,S00999,C058,2021-07-11
E11369,S01696,C028,2023-11-12
E11370,S02135,C078,2020-07-04
E11371,S02493,C064,2023-06-14
E11372,S00854,C031,2021-08-24
E11373,S00290,C028,2021-05-15
E11374,S00423,C085,2021-02-07
E11375,S01064,C047,2023-10-19
E11376,S00283,C031,2023-04-06
E11377,S01623,C097,2020-08-14
E11378,S02490,C097,2024-07-04
E11379,S02342,C079,2022-08-09
E11380,S00215,C061,2022-05-19
E11381,S02162,C045,2023-05-22
E11382,S02594,C021,2022-01-17
E11383,S02412,C046,2020-10-31
E11384,S02724,C037,2021-11-07
E11385,S01750,C089,2024-02-28
E11386,S00544,C093,2021-10-04
E11387,S00860,C046,2021-08-02
E11388,S01819,C041,2023-01-03
E11389,S02151,C008,2025-03-27
E11390,S01870,C055,2022-03-14
E11391,S00226,C016,2021-02-08
E11392,S01382,C049,2022-05-21
E11393,S01955,C034,2023-04-17
E11394,S01268,C071,2022-11-09
E11395,S01017,C022,2022-11-29
E11396,S00195,C016,2024-07-02
E11397,S00165,C073,2024-09-18
E11398,S00476,C018,2023-10-29
E11399,S00674,C016,2021-05-15
E11400,S02754,C092,2025-06-13
E11401,S01118,C010,2022-06-29
E11402,S02384,C013,2023-10-04
E11403,S01781,C089,2024-11-02
E11404,S00952,C024,2023-11-11
E11405,S01891,C005,2025-06-08
E11406,S00714,C074,2023-12-14
E11407,S00738,C060,2021-11-29
E11408,S02681,C083,2024-08-26
E11409,S02270,C025,2021-12-24
E11410,S01444,C011,2023-11-03
E11411,S00987,C061,2025-02-09
E11412,S00002,C024,2020-07-11
E11413,S00006,C043,2021-08-09
E11414,S00380,C039,2021-01-14
E11415,S02355,C067,2023-04-21
E11416,S00336,C002,2025-02-28
E11417,S02813,C092,2023-12-21
E11418,S02610,C066,2023-01-10
E11419,S02989,C059,2025-03-15
E11420,S01928,C012,2023-10-25
E11421,S00649,C093,2021-03-23
E11422,S02555,C004,2022-10-13
E11423,S01101,C077,2023-07-13
E11424,S01712,C066,2023-07-09
E11425,S01963,C017,2022-06-29
E11426,S00927,C053,2022-12-15
E11427,S02062,C098,2024-01-21
E11428,S02439,C089,2021-08-30
E11429,S01311,C040,2023-07-28
E11430,S00453,C082,2024-03-20
E11431,S01729,C041,2021-12-16
E11432,S00005,C008,2022-06-08
E11433,S00442,C036,2021-07-16
E11434,S02906,C032,2020-06-18
E11435,S00019,C014,2022-08-07
E11436,S01291,C008,2022-10-10
E11437,S02733,C017,2024-07-02
E11438,S02298,C019,2025-04-29
E11439,S02423,C049,2024-12-26
E11440,S02207,C027,2024-04-08
E11441,S00546,C082,2020-12-30
E11442,S00321,C052,2023-03-19
E11443,S01931,C055,2024-11-17
E11444,S02398,C016,2022-08-20
E11445,S00832,C006,2024-04-09
E11446,S01647,C038,2024-04-06
E11447,S01188,C091,2023-07-15
E11448,S00851,C076,2024-11-16
E11449,S00229,C034,2024-06-09
E11450,S01278,C099,2025-02-19
E11451,S00082,C051,2022-01-24
E11452,S02438,C043,2023-04-12
E11453,S00017,C001,2021-03-08
E11454,S00695,C007,2023-11-14
E11455,S02421,C054,2021-04-22
E11456,S01897,C048,2021-10-25
E11457,S00481,C035,2022-10-09
E11458,S00714,C061,2023-12-09
E11459,S01950,C035,2022-07-23
E11460,S00713,C007,2024-08-10
E11461,S01323,C096,2024-01-17
E11462,S01983,C016,2021-06-05
E11463,S00694,C084,2020-08-24
E11464,S01817,C054,2022-11-06
E11465,S01025,C027,2020-11-03
E11466,S00159,C084,2024-04-26
E11467,S02667,C058,2024-12-24
E11468,S02947,C035,2023-08-13
E11469,S01539,C005,2025-03-01
E11470,S01236,C025,2023-10-17
E11471,S01450,C012,2023-05-23
E11472,S02500,C066,2021-05-15
E11473,S00914,C038,2024-11-29
E11474,S01565,C050,2024-11-22
E11475,S02801,C060,2022-01-11
E11476,S02565,C042,2022-12-16
E11477,S01368,C061,2023-01-11
E11478,S02696,C016,2020-08-08
E11479,S00210,C047,2022-03-21
E11480,S02054,C023,2025-05-04
E11481,S02068,C002,2025-02-07
E11482,S00818,C027,2022-01-20
E11483,S00980,C070,2024-06-15
E11484,S01511,C007,2024-08-07
E11485,S00051,C007,2024-03-05
E11486,S00871,C038,2025-06-05
E11487,S00251,C049,2022-12-14
E11488,S00432,C046,2021-10-11
E11489,S02401,C093,2024-02-21
E11490,S01553,C053,2021-07-10
E11491,S01316,C096,2023-11-08
E11492,S02220,C014,2025-01-26
E11493,S01667,C029,2023-07-05
E11494,S00845,C086,2023-04-10
E11495,S02362,C064,2022-03-15
E11496,S00406,C075,2021-03-22
E11497,S00297,C054,2020-11-17
E11498,S00139,C032,2021-10-28
E11499,S02464,C067,2023-06-23
