shipmentID,vehicleID,driverID,routeID,date,status
SH10478,V0205,DR0176,R140,2024-03-02,Delivered
SH10479,V0053,DR0261,R096,2025-04-04,Delivered
SH10480,V0031,DR0168,R095,2024-01-02,Delayed
SH10481,V0086,DR0242,R190,2024-01-08,Delivered
SH10482,V0179,DR0242,R038,2023-07-22,In Transit
SH10483,V0197,DR0001,R085,2024-12-04,Cancelled
SH10484,V0280,DR0035,R120,2025-02-08,Cancelled
SH10485,V0235,DR0246,R115,2024-06-23,In Transit
SH10486,V0337,DR0029,R166,2025-06-04,Delayed
SH10487,V0482,DR0200,R019,2025-01-21,Delayed
SH10488,V0108,DR0140,R195,2024-10-28,In Transit
SH10489,V0247,DR0098,R028,2023-07-28,In Transit
SH10490,V0304,DR0195,R193,2024-06-09,Cancelled
SH10491,V0361,DR0032,R091,2024-08-13,Delayed
SH10492,V0213,DR0229,R198,2025-06-01,Delayed
SH10493,V0461,DR0144,R112,2024-07-03,Delayed
SH10494,V0285,DR0057,R151,2023-08-14,Delayed
SH10495,V0356,DR0165,R037,2025-01-14,Delayed
SH10496,V0398,DR0029,R162,2024-08-13,Delivered
SH10497,V0001,DR0048,R044,2024-02-13,Delivered
SH10498,V0152,DR0080,R100,2024-04-11,Cancelled
SH10499,V0288,DR0153,R050,2023-07-13,Delayed
SH10500,V0353,DR0216,R060,2025-02-04,Delivered
SH10501,V0331,DR0012,R140,2023-11-01,Cancelled
SH10502,V0285,DR0214,R174,2024-03-24,Delayed
SH10503,V0131,DR0074,R139,2025-02-08,Cancelled
SH10504,V0202,DR0057,R159,2025-02-14,Delivered
SH10505,V0085,DR0133,R154,2025-04-02,Delivered
SH10506,V0104,DR0034,R177,2024-10-03,Delivered
SH10507,V0040,DR0171,R086,2023-11-15,Delayed
SH10508,V0446,DR0001,R087,2024-10-06,In Transit
SH10509,V0382,DR0010,R084,2023-08-27,In Transit
SH10510,V0076,DR0092,R043,2023-11-26,In Transit
SH10511,V0407,DR0220,R071,2024-05-08,Delivered
SH10512,V0207,DR0037,R055,2024-04-10,Cancelled
SH10513,V0434,DR0032,R060,2024-10-10,Cancelled
SH10514,V0231,DR0295,R049,2024-03-25,Delayed
SH10515,V0125,DR0238,R045,2023-09-20,In Transit
SH10516,V0437,DR0201,R135,2024-03-08,In Transit
SH10517,V0148,DR0102,R093,2023-07-12,Delivered
SH10518,V0091,DR0200,R042,2024-05-24,Delivered
SH10519,V0013,DR0277,R012,2024-03-04,Cancelled
SH10520,V0075,DR0042,R006,2025-03-23,Delivered
SH10521,V0051,DR0194,R011,2023-10-24,Delayed
SH10522,V0452,DR0223,R177,2023-10-12,Cancelled
SH10523,V0353,DR0238,R144,2023-10-25,Delayed
SH10524,V0131,DR0013,R145,2024-08-21,In Transit
SH10525,V0200,DR0243,R117,2024-06-16,In Transit
SH10526,V0020,DR0266,R141,2024-10-31,Delivered
SH10527,V0132,DR0120,R030,2024-04-20,Delayed
SH10528,V0333,DR0077,R123,2023-12-14,Cancelled
SH10529,V0446,DR0046,R011,2023-10-06,Delayed
SH10530,V0464,DR0062,R094,2024-04-28,Cancelled
SH10531,V0196,DR0244,R111,2024-08-17,Delivered
SH10532,V0118,DR0277,R015,2023-09-06,Cancelled
SH10533,V0193,DR0145,R087,2024-12-28,Cancelled
SH10534,V0303,DR0226,R075,2025-05-05,Delivered
SH10535,V0054,DR0269,R112,2024-05-06,Delivered
SH10536,V0059,DR0290,R147,2024-10-03,In Transit
SH10537,V0280,DR0287,R059,2024-06-18,Delivered
SH10538,V0413,DR0214,R006,2024-10-30,Delivered
SH10539,V0445,DR0178,R191,2024-09-27,Cancelled
SH10540,V0261,DR0066,R114,2023-07-14,Delayed
SH10541,V0087,DR0149,R115,2024-07-10,Delayed
SH10542,V0273,DR0285,R179,2024-01-05,Delayed
SH10543,V0291,DR0265,R175,2024-11-11,Delivered
SH10544,V0381,DR0266,R101,2025-04-01,Delivered
SH10545,V0475,DR0163,R073,2024-03-17,Cancelled
SH10546,V0319,DR0249,R126,2024-08-02,Delivered
SH10547,V0309,DR0119,R131,2024-09-09,Cancelled
SH10548,V0288,DR0273,R084,2024-07-13,In Transit
SH10549,V0361,DR0037,R071,2024-05-22,Cancelled
SH10550,V0460,DR0079,R020,2024-05-07,In Transit
SH10551,V0330,DR0205,R194,2024-02-03,Delivered
SH10552,V0011,DR0031,R198,2023-09-18,In Transit
SH10553,V0415,DR0188,R025,2024-03-18,In Transit
SH10554,V0461,DR0269,R133,2024-02-25,Delayed
SH10555,V0377,DR0068,R199,2024-09-08,Delayed
SH10556,V0450,DR0171,R098,2023-12-28,Cancelled
SH10557,V0276,DR0163,R138,2025-04-30,Cancelled
SH10558,V0379,DR0083,R094,2024-10-19,In Transit
SH10559,V0005,DR0135,R090,2024-01-22,In Transit
SH10560,V0454,DR0149,R166,2024-11-18,Delayed
SH10561,V0103,DR0218,R172,2023-12-08,Cancelled
SH10562,V0376,DR0238,R102,2024-11-18,Cancelled
SH10563,V0138,DR0108,R070,2024-12-14,In Transit
SH10564,V0484,DR0188,R106,2025-05-30,In Transit
SH10565,V0080,DR0082,R178,2024-10-26,Delivered
SH10566,V0130,DR0237,R189,2024-06-07,Delayed
SH10567,V0467,DR0279,R199,2023-07-10,In Transit
SH10568,V0130,DR0259,R176,2023-08-28,Cancelled
SH10569,V0407,DR0261,R185,2023-10-15,Delivered
SH10570,V0051,DR0296,R168,2024-06-25,Delivered
SH10571,V0056,DR0056,R143,2024-06-10,Delayed
SH10572,V0103,DR0234,R004,2025-04-07,In Transit
SH10573,V0403,DR0093,R094,2024-05-12,In Transit
SH10574,V0151,DR0273,R028,2024-07-21,In Transit
SH10575,V0331,DR0065,R182,2023-12-14,In Transit
SH10576,V0150,DR0259,R191,2023-08-06,Cancelled
SH10577,V0427,DR0222,R194,2024-05-21,Delivered
SH10578,V0399,DR0182,R184,2024-04-06,In Transit
SH10579,V0242,DR0178,R019,2024-05-14,In Transit
SH10580,V0002,DR0043,R156,2025-01-11,Delivered
SH10581,V0002,DR0159,R180,2024-11-24,Delivered
SH10582,V0312,DR0039,R121,2024-06-17,Delayed
SH10583,V0380,DR0052,R181,2024-10-14,Cancelled
SH10584,V0199,DR0278,R195,2024-06-10,Cancelled
SH10585,V0368,DR0231,R095,2023-12-07,Delayed
SH10586,V0422,DR0188,R149,2024-08-28,Delivered
SH10587,V0092,DR0066,R145,2023-11-18,Cancelled
SH10588,V0333,DR0104,R182,2024-12-17,In Transit
SH10589,V0074,DR0107,R146,2024-10-12,Delayed
SH10590,V0313,DR0149,R146,2024-08-23,In Transit
SH10591,V0055,DR0110,R090,2024-02-04,Delivered
SH10592,V0193,DR0196,R200,2025-02-01,Cancelled
SH10593,V0118,DR0255,R008,2024-05-18,In Transit
SH10594,V0462,DR0268,R094,2024-02-12,Delayed
SH10595,V0422,DR0140,R081,2024-07-01,In Transit
SH10596,V0079,DR0170,R027,2024-09-12,In Transit
SH10597,V0223,DR0300,R025,2024-07-25,In Transit
SH10598,V0492,DR0168,R135,2024-07-02,In Transit
SH10599,V0049,DR0205,R095,2023-10-10,Delayed
SH10600,V0068,DR0165,R112,2024-08-16,Delayed
SH10601,V0006,DR0211,R174,2024-10-12,Delivered
SH10602,V0415,DR0066,R169,2023-09-15,Cancelled
SH10603,V0436,DR0178,R043,2024-08-23,In Transit
SH10604,V0266,DR0169,R186,2024-01-07,Cancelled
SH10605,V0298,DR0163,R013,2024-01-26,Delivered
SH10606,V0080,DR0169,R143,2025-04-18,Delayed
SH10607,V0156,DR0274,R020,2023-10-22,Cancelled
SH10608,V0170,DR0232,R158,2024-12-20,In Transit
SH10609,V0099,DR0292,R191,2024-12-18,Delivered
SH10610,V0289,DR0053,R174,2024-05-05,Cancelled
SH10611,V0410,DR0267,R125,2024-07-04,Delivered
SH10612,V0022,DR0217,R126,2023-10-13,Delivered
SH10613,V0162,DR0085,R097,2024-09-12,In Transit
SH10614,V0168,DR0059,R117,2024-02-21,In Transit
SH10615,V0293,DR0081,R113,2023-11-30,Delivered
SH10616,V0147,DR0011,R191,2024-12-21,In Transit
SH10617,V0265,DR0160,R019,2024-02-12,Delayed
SH10618,V0038,DR0029,R023,2025-04-26,Delayed
SH10619,V0223,DR0181,R158,2024-11-08,Cancelled
SH10620,V0444,DR0228,R046,2023-07-23,Delivered
SH10621,V0157,DR0006,R162,2025-03-19,Cancelled
SH10622,V0074,DR0072,R137,2023-10-01,Cancelled
SH10623,V0214,DR0095,R024,2025-01-18,In Transit
SH10624,V0488,DR0115,R089,2023-11-02,Cancelled
SH10625,V0239,DR0177,R096,2024-12-06,Delivered
SH10626,V0128,DR0168,R132,2023-11-03,Delivered
SH10627,V0479,DR0258,R054,2025-04-08,Delayed
SH10628,V0335,DR0042,R036,2025-01-25,In Transit
SH10629,V0312,DR0027,R005,2024-02-26,Delivered
SH10630,V0257,DR0269,R099,2024-01-27,Cancelled
SH10631,V0337,DR0159,R096,2025-05-10,Delayed
SH10632,V0279,DR0008,R175,2023-07-06,Cancelled
SH10633,V0351,DR0192,R049,2023-12-21,Cancelled
SH10634,V0180,DR0192,R027,2024-03-22,In Transit
SH10635,V0410,DR0020,R046,2025-04-29,Delayed
SH10636,V0165,DR0186,R078,2023-12-28,Delivered
SH10637,V0199,DR0247,R110,2023-06-19,Delivered
SH10638,V0048,DR0005,R143,2023-06-20,Delivered
SH10639,V0274,DR0068,R011,2025-01-07,Delayed
SH10640,V0046,DR0272,R081,2023-10-19,Delivered
SH10641,V0426,DR0065,R123,2023-07-19,Delayed
SH10642,V0125,DR0239,R188,2025-04-20,Delivered
SH10643,V0331,DR0277,R026,2024-10-04,In Transit
SH10644,V0191,DR0123,R115,2025-01-14,Delayed
SH10645,V0218,DR0066,R169,2024-11-20,Delayed
SH10646,V0286,DR0018,R124,2024-04-27,In Transit
SH10647,V0427,DR0167,R070,2025-04-17,In Transit
SH10648,V0251,DR0239,R092,2024-11-21,Delayed
SH10649,V0135,DR0193,R189,2024-04-07,In Transit
SH10650,V0398,DR0270,R077,2024-02-22,In Transit
SH10651,V0285,DR0144,R198,2023-08-16,Cancelled
SH10652,V0058,DR0195,R174,2024-02-23,Cancelled
SH10653,V0449,DR0240,R090,2023-10-25,Delayed
SH10654,V0150,DR0253,R133,2023-12-19,Delivered
SH10655,V0249,DR0033,R171,2025-05-07,Delayed
SH10656,V0212,DR0050,R050,2024-11-24,Delivered
SH10657,V0288,DR0075,R074,2023-12-09,Delayed
SH10658,V0091,DR0200,R026,2025-05-22,Cancelled
SH10659,V0289,DR0022,R084,2023-07-02,Cancelled
SH10660,V0071,DR0142,R107,2023-10-11,In Transit
SH10661,V0025,DR0099,R105,2023-12-08,Delivered
SH10662,V0483,DR0159,R060,2023-11-03,Cancelled
SH10663,V0268,DR0183,R138,2024-09-01,Delayed
SH10664,V0037,DR0152,R089,2024-03-24,Delayed
SH10665,V0367,DR0150,R194,2024-06-17,Delayed
SH10666,V0490,DR0132,R185,2024-07-17,Delivered
SH10667,V0002,DR0070,R193,2025-06-12,Cancelled
SH10668,V0407,DR0251,R135,2024-08-19,Cancelled
SH10669,V0410,DR0288,R081,2024-04-17,Delivered
SH10670,V0272,DR0179,R020,2024-05-22,Cancelled
SH10671,V0223,DR0230,R101,2025-06-12,In Transit
SH10672,V0144,DR0135,R104,2023-09-12,In Transit
SH10673,V0100,DR0259,R003,2025-05-13,In Transit
SH10674,V0242,DR0173,R181,2025-03-15,Cancelled
SH10675,V0396,DR0042,R149,2024-11-18,Delayed
SH10676,V0339,DR0177,R121,2025-01-29,Cancelled
SH10677,V0165,DR0244,R105,2025-01-15,Cancelled
SH10678,V0360,DR0281,R121,2025-05-19,Delivered
SH10679,V0139,DR0251,R070,2024-05-06,Delayed
SH10680,V0285,DR0140,R050,2024-12-16,In Transit
SH10681,V0345,DR0152,R195,2025-03-09,Delayed
SH10682,V0285,DR0172,R033,2023-12-09,In Transit
SH10683,V0040,DR0161,R157,2023-10-24,Delivered
SH10684,V0308,DR0290,R109,2023-09-01,Cancelled
SH10685,V0441,DR0089,R190,2024-07-21,In Transit
SH10686,V0224,DR0235,R124,2023-09-19,Cancelled
SH10687,V0445,DR0103,R149,2024-03-03,Cancelled
SH10688,V0426,DR0087,R019,2024-02-16,Cancelled
SH10689,V0290,DR0019,R130,2025-04-17,In Transit
SH10690,V0168,DR0170,R014,2024-07-22,Cancelled
SH10691,V0313,DR0261,R103,2024-07-25,Delayed
SH10692,V0084,DR0234,R132,2024-06-18,Cancelled
SH10693,V0414,DR0278,R082,2023-08-19,Delivered
SH10694,V0426,DR0194,R040,2023-06-20,Delivered
SH10695,V0200,DR0163,R065,2025-01-11,Delivered
SH10696,V0397,DR0272,R026,2023-07-11,In Transit
SH10697,V0062,DR0288,R099,2024-06-01,Cancelled
SH10698,V0382,DR0176,R043,2025-01-29,Cancelled
SH10699,V0023,DR0110,R037,2024-04-24,In Transit
SH10700,V0305,DR0248,R090,2024-08-14,Delivered
SH10701,V0105,DR0059,R030,2023-06-19,Delayed
SH10702,V0029,DR0051,R170,2024-01-13,Delayed
SH10703,V0418,DR0261,R132,2024-10-24,Delivered
SH10704,V0475,DR0115,R159,2023-06-23,Cancelled
SH10705,V0312,DR0037,R010,2023-09-28,Delayed
SH10706,V0033,DR0166,R157,2023-09-20,Cancelled
SH10707,V0030,DR0059,R076,2024-10-12,Cancelled
SH10708,V0192,DR0199,R172,2024-06-14,In Transit
SH10709,V0490,DR0231,R166,2024-03-02,Cancelled
SH10710,V0161,DR0021,R198,2025-06-01,Delivered
SH10711,V0071,DR0097,R058,2023-07-08,Cancelled
SH10712,V0397,DR0100,R111,2024-07-07,Delayed
SH10713,V0444,DR0100,R137,2024-08-24,In Transit
SH10714,V0352,DR0042,R164,2024-07-21,Delivered
SH10715,V0345,DR0071,R128,2023-12-12,In Transit
SH10716,V0445,DR0294,R177,2023-10-28,Delivered
SH10717,V0033,DR0213,R016,2024-09-20,Cancelled
SH10718,V0428,DR0170,R113,2024-01-23,Delayed
SH10719,V0095,DR0277,R035,2024-10-14,Delayed
SH10720,V0272,DR0247,R013,2023-06-23,Cancelled
SH10721,V0133,DR0253,R200,2025-04-04,Delivered
SH10722,V0172,DR0267,R105,2023-09-27,Delivered
SH10723,V0197,DR0281,R200,2023-11-14,Delivered
SH10724,V0411,DR0197,R022,2024-04-20,In Transit
SH10725,V0384,DR0120,R169,2025-02-01,In Transit
SH10726,V0148,DR0280,R174,2024-08-03,In Transit
SH10727,V0345,DR0180,R156,2024-03-30,Delayed
SH10728,V0015,DR0065,R069,2025-06-04,Delivered
SH10729,V0163,DR0272,R032,2023-07-21,Delayed
SH10730,V0387,DR0213,R116,2025-02-16,In Transit
SH10731,V0186,DR0088,R161,2024-08-19,Cancelled
SH10732,V0084,DR0051,R110,2025-05-15,Cancelled
SH10733,V0471,DR0262,R014,2023-12-26,Delivered
SH10734,V0369,DR0141,R030,2023-07-05,Delayed
SH10735,V0436,DR0297,R018,2024-09-19,Cancelled
SH10736,V0453,DR0128,R032,2024-08-18,In Transit
SH10737,V0280,DR0144,R172,2024-10-06,Delayed
SH10738,V0118,DR0207,R143,2024-05-26,In Transit
SH10739,V0487,DR0048,R056,2024-03-28,In Transit
SH10740,V0278,DR0019,R136,2024-01-06,Delivered
SH10741,V0424,DR0285,R165,2023-09-12,Delivered
SH10742,V0123,DR0092,R077,2025-05-18,Delayed
SH10743,V0461,DR0016,R022,2025-05-27,Delayed
SH10744,V0484,DR0055,R020,2024-07-25,Delivered
SH10745,V0312,DR0255,R120,2025-01-06,Delayed
SH10746,V0284,DR0145,R111,2024-12-25,In Transit
SH10747,V0281,DR0061,R137,2024-05-05,Cancelled
SH10748,V0375,DR0203,R172,2024-05-21,Delayed
SH10749,V0272,DR0066,R143,2023-10-04,Delivered
SH10750,V0173,DR0072,R149,2024-08-28,Delayed
SH10751,V0353,DR0131,R099,2024-10-24,Delayed
SH10752,V0109,DR0007,R074,2024-08-24,Delayed
SH10753,V0412,DR0188,R101,2023-07-30,Cancelled
SH10754,V0291,DR0109,R193,2023-11-29,In Transit
SH10755,V0186,DR0182,R187,2025-02-26,Delivered
SH10756,V0186,DR0210,R096,2024-05-14,Delayed
SH10757,V0409,DR0237,R161,2024-11-30,Delivered
SH10758,V0472,DR0132,R038,2024-10-02,Delayed
SH10759,V0234,DR0175,R025,2024-02-25,Delayed
SH10760,V0354,DR0144,R146,2025-04-19,Delivered
SH10761,V0104,DR0036,R200,2023-10-19,In Transit
SH10762,V0151,DR0266,R153,2024-06-21,In Transit
SH10763,V0312,DR0209,R100,2023-07-31,Cancelled
SH10764,V0271,DR0196,R109,2024-03-12,In Transit
SH10765,V0306,DR0272,R092,2025-05-14,Delayed
SH10766,V0361,DR0117,R172,2024-11-02,In Transit
SH10767,V0231,DR0267,R150,2024-12-11,In Transit
SH10768,V0326,DR0277,R071,2023-09-23,Delivered
SH10769,V0165,DR0082,R018,2025-04-02,Cancelled
SH10770,V0425,DR0135,R026,2023-11-06,Cancelled
SH10771,V0474,DR0154,R188,2024-12-30,Delivered
SH10772,V0400,DR0236,R155,2023-07-21,Delivered
SH10773,V0085,DR0285,R049,2024-11-06,In Transit
SH10774,V0289,DR0114,R176,2024-03-10,In Transit
SH10775,V0352,DR0163,R017,2024-03-30,Delayed
SH10776,V0176,DR0032,R104,2025-01-07,Cancelled
SH10777,V0169,DR0054,R161,2024-04-13,In Transit
SH10778,V0334,DR0081,R079,2023-11-26,Delayed
SH10779,V0044,DR0167,R137,2023-10-13,Delayed
SH10780,V0109,DR0145,R039,2025-02-16,Delivered
SH10781,V0112,DR0059,R188,2024-03-22,In Transit
SH10782,V0080,DR0131,R110,2023-07-04,Delivered
SH10783,V0184,DR0293,R112,2025-02-01,Delivered
SH10784,V0406,DR0253,R036,2024-09-18,Cancelled
SH10785,V0374,DR0210,R139,2025-05-13,Cancelled
SH10786,V0251,DR0081,R153,2023-10-10,Delayed
SH10787,V0170,DR0061,R009,2024-10-27,Cancelled
SH10788,V0162,DR0072,R017,2024-07-09,In Transit
SH10789,V0276,DR0194,R182,2024-01-30,In Transit
SH10790,V0355,DR0074,R058,2024-04-04,Delayed
SH10791,V0290,DR0188,R165,2025-01-02,Delivered
SH10792,V0149,DR0106,R182,2025-05-07,Delivered
SH10793,V0227,DR0107,R045,2023-10-26,Cancelled
SH10794,V0488,DR0099,R063,2024-11-02,Delivered
SH10795,V0177,DR0269,R193,2024-05-04,Cancelled
SH10796,V0107,DR0010,R190,2024-01-22,Cancelled
SH10797,V0382,DR0116,R024,2023-08-25,Delivered
SH10798,V0373,DR0287,R145,2023-10-09,Delivered
SH10799,V0350,DR0287,R137,2025-01-11,In Transit
SH10800,V0279,DR0150,R073,2025-03-28,In Transit
SH10801,V0056,DR0234,R129,2024-02-29,In Transit
SH10802,V0213,DR0148,R155,2024-03-20,Delivered
SH10803,V0395,DR0076,R058,2023-08-11,Delayed
SH10804,V0161,DR0081,R069,2023-11-04,In Transit
SH10805,V0235,DR0164,R039,2025-03-06,In Transit
SH10806,V0458,DR0123,R111,2025-05-24,In Transit
SH10807,V0452,DR0300,R131,2025-01-24,In Transit
SH10808,V0438,DR0243,R035,2024-01-30,Delayed
SH10809,V0275,DR0269,R025,2024-09-01,In Transit
SH10810,V0158,DR0017,R004,2025-02-24,In Transit
SH10811,V0487,DR0032,R177,2024-04-04,Delivered
SH10812,V0090,DR0056,R196,2025-05-12,Cancelled
SH10813,V0421,DR0059,R171,2024-11-25,Delivered
SH10814,V0066,DR0077,R198,2024-07-30,Cancelled
SH10815,V0452,DR0109,R120,2023-09-09,Delivered
SH10816,V0167,DR0145,R122,2025-03-16,In Transit
SH10817,V0463,DR0086,R003,2023-12-20,In Transit
SH10818,V0467,DR0225,R150,2024-01-26,Cancelled
SH10819,V0353,DR0085,R035,2023-10-08,Cancelled
SH10820,V0456,DR0294,R093,2024-02-09,Delayed
SH10821,V0102,DR0087,R075,2024-02-22,Delivered
SH10822,V0116,DR0280,R123,2023-09-01,Delayed
SH10823,V0405,DR0184,R036,2024-07-11,Delayed
SH10824,V0174,DR0207,R155,2025-03-19,Delayed
SH10825,V0333,DR0148,R101,2023-07-02,In Transit
SH10826,V0246,DR0209,R126,2025-06-10,Delayed
SH10827,V0036,DR0053,R152,2024-05-21,Cancelled
SH10828,V0075,DR0223,R153,2024-04-13,Delivered
SH10829,V0149,DR0078,R172,2025-05-20,Cancelled
SH10830,V0262,DR0293,R066,2025-03-04,Delivered
SH10831,V0421,DR0223,R144,2024-01-11,Delivered
SH10832,V0429,DR0108,R047,2025-02-19,Cancelled
SH10833,V0478,DR0072,R113,2025-03-31,Cancelled
SH10834,V0159,DR0264,R181,2024-03-27,Delivered
SH10835,V0332,DR0296,R058,2023-11-05,Delayed
SH10836,V0362,DR0276,R090,2024-04-01,Cancelled
SH10837,V0071,DR0193,R098,2024-08-04,Delayed
SH10838,V0226,DR0034,R145,2024-09-12,Cancelled
SH10839,V0427,DR0142,R096,2024-08-06,In Transit
SH10840,V0181,DR0230,R041,2025-06-07,Delivered
SH10841,V0465,DR0169,R195,2023-09-27,Delayed
SH10842,V0052,DR0003,R019,2024-07-04,In Transit
SH10843,V0204,DR0023,R042,2025-01-15,Delivered
SH10844,V0268,DR0213,R034,2023-10-09,In Transit
SH10845,V0380,DR0142,R137,2024-03-26,Delayed
SH10846,V0113,DR0125,R078,2024-12-29,Delivered
SH10847,V0022,DR0162,R074,2024-09-20,In Transit
SH10848,V0132,DR0289,R025,2025-04-20,Delivered
SH10849,V0072,DR0023,R007,2025-04-27,In Transit
SH10850,V0167,DR0065,R031,2025-05-28,In Transit
SH10851,V0396,DR0272,R003,2024-12-24,Delivered
SH10852,V0088,DR0091,R036,2023-09-11,Delivered
SH10853,V0286,DR0163,R091,2023-08-23,Delayed
SH10854,V0229,DR0186,R090,2024-05-30,Cancelled
SH10855,V0077,DR0240,R038,2025-06-13,Cancelled
SH10856,V0175,DR0057,R077,2024-04-23,Cancelled
SH10857,V0110,DR0259,R130,2024-01-05,Cancelled
SH10858,V0026,DR0240,R127,2023-08-27,In Transit
SH10859,V0339,DR0277,R023,2024-02-13,Delayed
SH10860,V0095,DR0045,R158,2025-05-25,Delivered
SH10861,V0355,DR0182,R170,2024-01-15,Cancelled
SH10862,V0458,DR0066,R128,2023-07-28,Delayed
SH10863,V0321,DR0145,R055,2024-05-10,Delayed
SH10864,V0422,DR0016,R062,2024-09-12,Delivered
SH10865,V0043,DR0066,R036,2024-09-18,Delivered
SH10866,V0312,DR0128,R064,2023-12-19,In Transit
SH10867,V0093,DR0031,R084,2023-09-11,Cancelled
SH10868,V0489,DR0001,R058,2024-02-12,Delayed
SH10869,V0036,DR0068,R120,2023-11-18,Delayed
SH10870,V0417,DR0078,R056,2024-02-14,Delivered
SH10871,V0178,DR0239,R078,2024-06-20,Delivered
SH10872,V0075,DR0146,R163,2024-02-11,Delivered
SH10873,V0227,DR0144,R014,2023-08-28,In Transit
SH10874,V0452,DR0003,R042,2024-08-19,Cancelled
SH10875,V0276,DR0075,R075,2024-09-15,Delivered
SH10876,V0054,DR0212,R054,2024-12-10,Cancelled
SH10877,V0492,DR0050,R111,2023-07-19,In Transit
SH10878,V0300,DR0070,R079,2023-12-22,Cancelled
SH10879,V0024,DR0131,R104,2024-03-18,In Transit
SH10880,V0061,DR0164,R135,2025-06-08,Cancelled
SH10881,V0028,DR0153,R093,2024-05-28,Delayed
SH10882,V0163,DR0218,R015,2024-06-13,Delivered
SH10883,V0355,DR0235,R095,2024-02-25,Cancelled
SH10884,V0082,DR0046,R107,2025-01-24,Delivered
SH10885,V0358,DR0164,R057,2025-05-10,In Transit
SH10886,V0039,DR0079,R095,2023-06-30,Delivered
SH10887,V0299,DR0240,R135,2024-11-28,Cancelled
SH10888,V0083,DR0220,R183,2024-08-13,Delivered
SH10889,V0418,DR0293,R181,2023-11-01,In Transit
SH10890,V0081,DR0079,R187,2025-01-28,In Transit
SH10891,V0105,DR0056,R075,2024-03-21,Cancelled
SH10892,V0023,DR0052,R137,2024-03-30,Delayed
SH10893,V0323,DR0072,R033,2024-01-02,In Transit
SH10894,V0168,DR0190,R007,2023-12-12,Delivered
SH10895,V0442,DR0126,R133,2025-05-30,Delivered
SH10896,V0003,DR0199,R145,2023-11-17,Delivered
SH10897,V0083,DR0291,R048,2025-04-03,In Transit
SH10898,V0347,DR0024,R094,2024-09-02,Delivered
SH10899,V0309,DR0029,R166,2023-09-07,Delayed
SH10900,V0255,DR0005,R103,2024-09-22,In Transit
SH10901,V0333,DR0177,R009,2024-11-05,In Transit
SH10902,V0097,DR0074,R120,2023-12-14,Delivered
SH10903,V0096,DR0220,R176,2024-09-03,Delayed
SH10904,V0391,DR0237,R139,2024-05-29,Delayed
SH10905,V0395,DR0037,R039,2025-01-26,In Transit
SH10906,V0386,DR0118,R090,2024-03-26,In Transit
SH10907,V0292,DR0083,R133,2025-05-08,Delivered
SH10908,V0197,DR0069,R081,2024-05-28,In Transit
SH10909,V0262,DR0089,R194,2025-03-10,In Transit
SH10910,V0444,DR0121,R044,2025-02-18,Delivered
SH10911,V0216,DR0043,R161,2024-12-04,Delivered
SH10912,V0250,DR0252,R143,2024-08-03,In Transit
SH10913,V0365,DR0242,R022,2025-02-03,Delivered
SH10914,V0481,DR0015,R113,2025-04-18,In Transit
SH10915,V0398,DR0092,R016,2023-09-26,In Transit
SH10916,V0294,DR0292,R020,2024-10-24,In Transit
SH10917,V0243,DR0068,R054,2023-11-25,Delayed
SH10918,V0407,DR0044,R048,2023-08-17,In Transit
SH10919,V0119,DR0294,R126,2023-09-07,In Transit
SH10920,V0088,DR0232,R029,2024-08-28,In Transit
SH10921,V0254,DR0053,R048,2024-02-09,Cancelled
SH10922,V0047,DR0090,R146,2024-05-03,Cancelled
SH10923,V0329,DR0228,R049,2023-10-23,In Transit
SH10924,V0186,DR0222,R118,2024-12-05,Cancelled
SH10925,V0316,DR0263,R181,2023-10-26,In Transit
SH10926,V0084,DR0124,R115,2023-09-07,Delayed
SH10927,V0093,DR0188,R135,2024-06-09,Cancelled
SH10928,V0478,DR0155,R196,2024-07-12,Delivered
SH10929,V0147,DR0183,R090,2024-05-20,Delayed
SH10930,V0467,DR0129,R068,2025-02-05,Delivered
SH10931,V0368,DR0223,R111,2023-11-06,In Transit
SH10932,V0014,DR0045,R145,2023-12-26,Delivered
SH10933,V0192,DR0015,R029,2024-08-25,Delayed
SH10934,V0172,DR0251,R171,2025-01-21,In Transit
SH10935,V0160,DR0136,R058,2024-12-12,Delivered
SH10936,V0359,DR0083,R174,2024-05-13,In Transit
SH10937,V0424,DR0021,R006,2024-07-25,In Transit
SH10938,V0318,DR0077,R199,2024-06-03,In Transit
SH10939,V0186,DR0196,R152,2025-01-30,Delayed
SH10940,V0163,DR0022,R192,2023-08-15,Delivered
SH10941,V0274,DR0144,R112,2024-02-09,Delayed
SH10942,V0074,DR0271,R176,2025-04-21,In Transit
SH10943,V0195,DR0178,R193,2024-03-27,Delayed
SH10944,V0034,DR0105,R107,2023-06-24,Delivered
SH10945,V0209,DR0190,R053,2024-01-21,In Transit
SH10946,V0459,DR0060,R050,2023-09-29,Delayed
SH10947,V0428,DR0032,R105,2024-10-13,Delayed
SH10948,V0093,DR0042,R138,2023-10-02,Delivered
SH10949,V0352,DR0243,R103,2024-05-02,In Transit
SH10950,V0119,DR0124,R031,2024-01-08,Cancelled
SH10951,V0220,DR0198,R027,2025-02-25,Delivered
SH10952,V0242,DR0064,R185,2024-07-02,Delivered
SH10953,V0373,DR0204,R094,2023-11-27,Delivered
SH10954,V0338,DR0182,R100,2024-08-19,Cancelled
SH10955,V0136,DR0089,R036,2024-02-21,Delivered
